sentence,label
"4. 2023년 5월 1일부터 2024년 4월 30일까지로 정한 기간 동안 주로 판매되는 상품으로, 해당 기간을 넘겨 2024년 5월 1일에 납품한 경우",0
"5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 2023년 6월 11일 이후에 ""갑""이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우",0
"④ ""을""은 2022년 12월 31일까지 다음 각 호의 경우에 ""갑""과 협조하여 필요한 1,000,000원의 조치를 강구한다.",0
"1. ""을""의 책임 있는 사유로 2022년 5월 30일에 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",0
"2. ""을""이 이 계약의 내용과 다르게 2022년 10월 25일에 상품을 납품하는 경우",0
"⑤ ""갑""은 납품과 관련하여 ""을""에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 ""을""이 ""갑""의 요구에 응하지 않더라도 ""갑""은 ""을""에게 이에 관한 책임을 물을 수 없다.",0
"1. 통상적인 시장의 납품 가격인 5,000,000원보다 현저히 낮은 가격인 2,500,000원으로 납품하게 하는 행위",0
"2. 판촉행사의 실시를 목적으로 2022년 11월 20일부터 2023년 1월 20일까지 지속되는 기간 동안, 통상의 납품수량인 100개 대비 1000개, 즉 현저히 많은 수량을 납품하게 하는 행위",0
3. 2023년 9월 30일까지 한시적으로 인하하기로 약정한 500만원의 납품 가격을 기한이 2024년 1월 1일에도 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위,0
"제8조[상품대금 지급 및 감액금지] : 1) ""구매자""는 ""판매자""에게 2023년 12월 31일까지 상품대금 5000만원을 지급하여야 한다. 2) 그러나 어떠한 경우에도 ""판매자""는 상품대금을 감액하거나 대체 수단으로 대체할 수 없다.",0
"""갑""은 해당 상품수령일부터 30일 이내에 해당 상품의 대금을 현금, 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다.",0
※ 상품대금은 싱품수령일로부터 2022년 12월 31일까지 지급하여야 함,0
"② ""갑""은 ""을""에게 2022년 5월 3일에 납품받은 상품의 대금인 10,000,000원을 감액하거나, 상품 또는 상품권으로 지급하지 아니한다.",0
"③ ""갑""은 제2항에도 불구하고 2022년 3월 22일에 해당하는 경우에는 납품받은 날부터 5일 안에서 ""을""과 서면으로 합의한 후에 30% 감액할 수 있다. 다만, 해당 상품이 시간이 지남에 따라 부패하기 쉬운 특성을 지닌 신선상태의 농산물ㆍ수산물ㆍ축산물로서 건조ㆍ염장 등 가공을 하지 아니한 상품(이하 ""신선농ㆍ수ㆍ축산물""이라 한다)인 경우에는 해당 상품의 대금은 ""갑""이 납품받은 시점부터 상품의 검수 및 매입을 마치기 전까지의 기간(특별한 사유가 없으면 2일을 초과할 수 없다)에만 40% 감액할 수 있다.",0
1. 2023년 5월 15일에 납품받은 상품이 2023년 3월 1일에 계약한 상품과 다른 경우,0
"2. ""을""의 책임 있는 사유로 인하여 2022년 11월 30일에 오손ㆍ훼손된 경우",0
3. 2022년 2월 28일에 납품받은 상품에 하자가 있는 경우,0
4. 2022년 1월 1일부터 2022년 12월 31일까지에 준하는 정당한 사유가 있는 경우,0
"④ ""갑""은 ""을""과 합의하여 2023년 6월 5일 이 계약에 따라 ""갑""이 ""을""에게 지급하여야 하는 상품대금 5,000,000원에서 ""을""이 ""갑""에게 지급하여야 하는 비용 1,000,000원을 공제한 후 지급할 수 있다. 이 경우 ""갑""은 공제 내역을 ""을""에게 지급 전인 2023년 6월 4일 또는 지급과 동시인 2023년 6월 5일에 서면으로 통지한다.",0
"제8조의2에 따르면, 2023년 5월 1일부터 시작하여 3년 동안, 비용이 10% 증가하거나 감소할 경우 납품 가격이 조정될 수 있음을 알려 드립니다. 제공된 서비스의 원가가 변동하는 경우, 납품 가격의 조정이 이루어질 수 있음을 이 계약으로 명시하게 됩니다. 이 조정은 원가의 변동폭과 동일한 비율로 적용되며, 변동폭이 10%를 초과할 경우에는 상호 협의 하에 결정됩니다.",0
"※ 계약서상 ""갑""이 납품 가격을 실질적으로 조정할 수 있는 내용(예시: 공급단가는 ""갑""이 결정한다.)이 2022년 3월 29일 별도 조항으로 반영된 경우 이 조항 제외 가능",0
"1. 2021년 11월 1일부터 2022년 10월 31일까지 납품 가격 조정 대상이 되는 상품의 공급원가 변동, 공급조건 변화 등을 확인할 수 있는 서류",0
2. 그 밖에 납품 가격 조정에 필요한 서류는 2022년 9월 30일까지 제출해야 합니다.,0
"② 갑은 2022년 3월 31일에 제1항에 따른 신청이 있은 날부터 10일 안에 을과 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다.",0
③ 제2항에 따른 협의 결과 갑과 을이 2022년 5월 10일에 계약서 내용 변경에 합의하는 경우 갑은 계약 변경사항이 명시된 서면을 을에게 주어야 한다. 이 때 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 한다.,0
④ 갑 또는 을은 2022년 5월 1일부터 2023년 4월 30일까지 각 호의 어느 하나에 해당하는 경우 제22조제2항에 따른 대규모유통업거래 분쟁조정협의회에 최대 5백만 원까지의 소액결제를 신청할 수 있다.,0
제1항에 따른 신청이 있은 2023년 5월 15일부터 30일 안에 갑과 을이 합의에 도달하지 아니한 경우,0
2. 2022년 3월 1일에 제1항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 2022년 3월 15일에 협의 중단의 의사를 밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우,0
"제9조[상품의 반품] 구매자는 상품을 수령한 이후 2022년 1월 20일까지 당사에 상품의 결함이나 불만사항을 통보하고, 2022년 1월 27일까지 상품을 반품해야 한다.",0
"① ""갑""은 정당한 사유 없이 ""을""로부터 2022년 5월 1일에 매입한 상품의 전부 또는 일부를 ""을""에게 반품(매입한 상품을 다른 상품과 바꾸는 등 실질적으로 반품이 되는 경우를 포함한다)할 수 없다. 다만, 2022년 5월 10일까지와 같이 거래관행상 합리적이라고 인정되는 기간 안에 반품하는 경우에는 정당한 사유가 있는 것으로 추정한다.",0
"납품받은 상품에 ""을""의 책임 있는 사유로 인한 오손, 훼손 또는 하자가 있는 경우, ""을""은 2022년 11월 30일까지 해당 상품을 수리하거나 교환해야 합니다.",0
"2. 2022년 9월 1일부터 2022년 12월 31일까지의 기간 동안 납품받은 상품이 주문한 상품과 다를 경우, 구매자는 상품 수령일로부터 7일 이내에 판매자에게 반환 요청을 하며, 이 때 발생하는 운송비는 판매자가 부담한다. 이러한 사항이 발생했을 때, 판매자는 구매자에게 100,000원의 위약금을 지불해야 한다.",0
"3. 2023년 8월 5일에 납품받은 상품을 반품함으로써 생기는 10,000,000원의 손실을 ""갑""이 부담하고 ""을""의 사전 동의를 받은 경우",0
"4. 명절용 선물세트, 계절용품 등 일정한 기간이나 계절에 집중적으로 판매되는 상품(신선농ㆍ수ㆍ축산물은 제외한다)에 대하여 다음 조건에 따라 반품하는 경우 : (2023년 6월 30일까지 판매자에게 반품 의사를 통지하며, 상품의 결함이 없고 원 상태를 유지할 경우에 한하여 반품이 가능하다.)",0
"※ 반품조건 - 반품기한은 상품 수령일로부터 14일 이내, 반품수량의 상한은 구매 수량의 50%까지, 반품장소는 서울특별시 동작구 상도로 123번지, 반품비용의 부담은 구매자에게 있음을 명시한다.",0
"5. 2022년 7월 15일에 갑과 을 사이에 신ㆍ구 상품의 교체, 시장테스트 상품의 반품 등 을이 자기에게 직접적으로 이익이 된다고 판단하여 2022년 7월 10일 이전에 자발적으로 반품을 서면으로 요청한 경우. 이 경우, 을은 해당 반품이 자기에게 직접적으로 이익이 된다는 객관적인 근거자료를 갑에게 제출한다.",0
6. 제1호부터 제5호까지의 규정에 준하는 정당한 사유가 있는 경우,0
"② 제1항제1호 및 제2호에 따른 반품 기간은 납품일로부터 30일 이내로 한다. 다만, 납품일에 제1항 제1호 및 제2호에 해당하는 사유를 외견상 즉시 발견할 수 없는 합리적인 사유가 있는 경우에는 상호 별도의 합의로 그 기간을 연장할 수 있다.",0
"③ 제2항에도 불구하고 제1항제1호 및 제2호에 따라 신선농ㆍ수ㆍ축산물을 반품하는 경우에는 ""갑""이 2022년 4월 1일에 납품받은 시점부터 해당 상품의 검수 및 매입을 2022년 4월 3일까지의 기간(특별한 사유가 없으면 2일을 초과할 수 없다)에만 반품할 수 있다.",0
"제10조[판매장려금] 판매장려금은 매월마다 일정한 기간, 2023년 1월 1일부터 2023년 12월 31일까지, 지급되며 그 수량은 판매량에 따라 결정되나, 최소한 500만원 이상이어야 하며, 이는 매년 일정한 시기인 매년 1월 1일에 검토 및 조정될 수 있다. 또한 판매장려금은 지급일 기준으로 5%의 수수료가 발생하며, 이는 판매장려금 지급액에서 공제한 금액을 판매자에게 지급한다.",0
"""갑""은 2022년 1월 1일부터 12월 31일까지의 기간 동안 상품의 판매촉진을 위하여 다음 조건에 따라 ""을""로부터 1억원의 판매장려금을 수령할 수 있다.",0
"본 계약(""본 계약"")은 2022년 5월 15일에 체결되었으며, 이 아래에 서명한 양 당사자인 구매자(""구매자"")와 판매자(""판매자"") 사이에 체결되었습니다.",0
"이 계약서는 2022년 3월 1일자로, ABC 회사(이하 ""판매자"")와 XYZ 회사(이하 ""구매자"")간의 상품 판매에 관한 계약서이다.",0
"본 계약에 따른 지급 목적은 2022년 2월 1일부터 2023년 1월 31일까지의 기간 동안 귀하가 우리에게 제공하는 재화나 서비스에 대한 대금입니다. 이 대금은 매 월 말일에 청구하며, 귀하의 계좌로 전자 송금될 것입니다. 이러한 지급은 다음 달의 첫 번째 주까지 완료되어야 하며 지체없이 이루어져야 합니다. 이러한 지급에 대하여 계약기간 동안 우리는 귀하에게 5000달러의 수수료를 지급할 것입니다.",0
"지급시기는 본 계약서 서명일로부터 30일 이내이며, 이에 따라 2022년 5월 25일이 됩니다.",0
본 계약상의 대금은 총 3회에 걸쳐 지급됩니다.,0
판매장려금률은 총 판매금액의 5%로 책정합니다.,0
"본 계약서는 2022년 5월 15일에 판매자인 A씨가 판매자인 B씨에게 판매의 의사를 표시하며, B씨가 이를 승낙함으로써 체결되었습니다.",0
본 계약에 따른 인센티브는 매월 1일에 10%의 비율로 지급됩니다.,0
"""본 계약서에 따라 성과가 충족되는 경우, 계약자에게는 2022년 12월 31일을 기점으로 성과장려금 10,000,000원이 지급됩니다.""",0
"""갑""이 2022년 5월 30일부터 2022년 8월 30일까지 일정한 양 이상의 상품을 판매 시 판매독려",0
"성과 달성 시, 2023년 10월 30일까지 계약자에게 5,000,000원의 보너스가 지급됩니다.",0
10%를 수수료로 지불한다.,0
"② 제1항의 판매장려금률(액)의 결정기준은 2022년 2월 1일부터 실행되는 판매액 총합이며, 결정절차는 해당 미팅에서 회의를 통해 합의를 보고, 변경사유는 판매성과의 향상이나 그 속도의 변동에 따라 결정, 변경기준은 판매성과의 10% 변동이며, 변경절차는 변동 발생 시 재회의를 통해 결정하는 것으로 한다.",0
"1. 결정기준: 이 계약은 2022년 1월 1일부터 2년 동안 유효하며, 계약 효력은 이 계약서에 서명하고 $5000의 계약금을 지불하는 날, 즉 2022년 1월 10일부터 시작되며 대금 $20000는 서비스 제공 완료 후 수령합니다.",0
"2. 결정절차: 이 계약은 2022년 4월 15일 현재까지 양 당사자 간의 합의에 따라 결정되며, 그 이후에는 추가적인 변동 사항이 없는 한 이 계약을 고수하게 됩니다.",0
3. 변경사유: 계약서 작성일인 2021년 6월 15일부터 2022년 6월 14일까지의 기간 동안 당사자 양측의 절차 변경과 조건 변화로 인한 분쟁 해결을 위해 필요하다는 사유로 하기의 조항을 변경하게 되었습니다.,0
"4. 변경기준: 거래 대금은 매월 첫째주 월요일에 500,000원으로 합의하며, 이는 매년 1월 1일에 2%의 비율로 상향 조정됩니다.",0
"5. 변경절차: 2022년 1월 3일 이후의 계약 변경은, 변경을 원하는 당사자가 변경사항을 제시하고, 이에 대해 상대방이 15일 이내에 응답하지 않은 경우, 변경요청은 자동적으로 승인된 것으로 간주하며, 이런 변경은 기존 계약에 추가되는 형태로 진행됩니다. 변경으로 인한 추가 비용은 변경 요구당사자가 부담합니다.",0
"※ 결정기준 및 변경기준 - ""갑""과 ""을"" 간의 상품거래량 및 각 당사자의 상대방에 대한 매출액이 전체 매출액인 2억원에서 차지하는 비중, 거래기간인 2022년 1월 1일부터 2022년 12월 31일까지, ""갑""의 판매장려금 정책인 매월 5%의 적립금을 제공 하는 것 등을 종합적으로 감안하여 실제 부과하는 판매장려금의 수준을 결정·변경하기 위한 기준을 기재",0
"※ 결정절차 및 변경절차 - 담당 MD와 납품업체 간의 협의절차는 2023년 1월 15일부터, 만약 협의가 불성립될 경우 재협의절차는 2023년 2월 1일로, 그리고 결정된 판매장려금금액 5백만 원의 통지 및 확인은 2023년 2월 15일까지 등과 같은 절차적 사항을 기재합니다.",0
"※ 변경사유 - 2022년 3월 15일 기준으로 매출액이 20% 감소하였으며, 세계적인 경제 침체로 인한 시장상황 변동에 따라 판매장려금률의 인하가 필요한 사유를 기재",0
"③ ""갑""은 2022년 1월 1일부터 2023년 12월 31일까지의 계약기간 중 정당한 사유 없이 제1항의 판매장려금 5,000,000원과 관련한 사항을 ""을""에게 불리하게 변경하거나, ""을""에게 제1항의 판매장려금 외에 자기 또는 제3자를 위하여 금전, 물품, 용역, 그 밖의 경제적 이익을 제공하게 하지 아니한다.",0
"제11조[판매촉진행사 참여 등] 판매자는 매월 10일까지 다음 달의 판매 촉진행사에 참여할지 여부를 구매자에게 통보해야 하며, 구매자가 동의하는 경우, 참여에 필요한 모든 비용은 판매자가 부담하게 된다. 판매자가 참여를 원치 않는 경우, 구매자는 해당 행사에 참여하지 않을 수 있다.",0
"① 판매촉진을 위한 행사나 활동(이하 ""판촉행사""라 한다)을 하려면 ""갑""과 ""을""은 사전에 2023년 4월 1일부터 시작하는 기간, 5,000,000원의 예산, 판촉행사 개요, 수행하는 업무와 제공하는 서비스 등의 사항이 명시된 서면(이하 ""판촉행사약정서""라 한다)으로 판촉행사의 합의를 한 후 진행한다.",0
"판촉행사의 명칭은 '2023 봄맞이 대폭할인 축제', 성격은 매장 내 상품에 대한 할인 이벤트이며, 기간은 2023년 3월 1일부터 2023년 3월 31일까지입니다.",0
"2. 판촉행사를 통해 판매할 상품의 품목은 스마트폰, 노트북, 태블릿, 헤드셋 등의 디지털 기기로 한정된다.",0
"3. 판촉행사에 소요될 것으로 예상되는 비용의 규모는 총 50,000,000원으로, 이는 광고 대행료 20,000,000원, 장소 대여료 10,000,000원, 인쇄물 제작비 5,000,000원, 홍보 및 광고 활동비 10,000,000원, 기타 운영비용 5,000,000원으로 구성되어 있습니다.",0
"4. 해당 판촉행사를 통해 ""갑""과 ""을""이 직접적으로 얻을 것으로 예상되는 경제적 이익(이하 이 조에서 ""예상이익""이라 한다)의 비율은 각각 60%, 40%로 정해진다.",0
"5. 판촉행사에 소요되는 모든 비용(명칭에 상관없이 상품의 판촉행사에 소요되는 모든 비용을 말하며, 이하 ""판촉비용""이라 한다)의 분담비율은 50:50이며, 총 액수는 20,000,000원으로 한다.",0
"② ""갑""은 정당한 사유 없이 2022년 3월 15일부터 ""을""에게 ""을""의 의사에 반하여 판촉행사에 참여하게 하거나 ""을""의 상품에 관한 광고를 하게 하지 아니한다.",0
"③ 제1항제5호의 판촉비용 분담비율은 ""갑""과 ""을""이 50%씩 예상이익의 비율에 따라 정하는 것을 원칙으로 하되, 구체적인 비율을 산정하기 곤란한 경우에는 ""갑""과 ""을""의 예상이익이 동일한 것으로 추정한다.",0
"④ 제3항에 따른 ""을""의 판촉비용 분담비율은 100분의 50을 초과할 수 없으며, 2022년 5월 1일의 판촉행사 실시에 따라 ""을""이 실제 부담한 판촉비용 분담비율도 100분의 50을 초과하여서는 아니된다.",0
"⑤ 제1항부터 제4항까지의 규정에도 불구하고 ""을""이 ""갑""에게 2022년 5월 20일에 요청하여 다른 납품업자와 차별화되는 판촉행사를 실시하려는 경우에는 ""갑""과 ""을""이 상호 협의하여 판촉비용의 분담비율을 정할 수 있다.",0
"※ ""갑""이 2023년 6월 2일에 판촉 행사를 기획하더라도, 여기에 참여할 ""을""을 공개모집하여 자유로운 참가를 절차적으로 보장하고, ""을""이 자신의 상품에 대해 20%의 할인품목, 15%의 할인 폭을 스스로 결정하는 경우 행사의 자발성·차별성을 인정하여 제5항과 같이 ""갑""과 ""을""이 상호협의하여 200만원의 판촉비용의 분담비율 조정 가능",0
"제12조[각종 불이익 제공 금지 등] 1. ""A"" 회사는 2023년 5월 20일부터 2024년 5월 19일까지의 기간 동안 ""B"" 회사에게 경쟁 업체로부터의 불리한 조건 제공, 비밀 정보의 유출, 서비스 제공의 지연 등의 불이익을 제공하여서는 아니 된다. 2. 위 조항의 위반 시에는 ""A"" 회사는 ""B"" 회사에게 1,000,000,000원을 상계 없이 지급해야 한다. 3. 본 금액은 연체 시 연 5%의 이자가 적용된다. 이로 인한 법적 책임은 ""A"" 회사가 전적으로 부담한다.",0
"""갑""은 ""을""에게 2022년 12월 31일까지 어떠한 형태의 노동파업 행위를 해서는 아니 된다.",0
2. 거래관계를 자신만으로 한정하거나 다른 특정사업자와 거래하는 것을 강요 또는 방해하는 행위,0
"3. ""을""이 다른 사업자에게 공급하는 상품의 공급조건이나 상품원가, 판촉행사 조건 등 경영정보의 제공을 요구하는 행위",0
4. 정당한 사유 없이 상품권이나 물품을 구입하도록 요구하는 행위,0
5. 이 계약과 관련하여 2022년 10월 11일부터 인지한 쌍방의 영업비밀이나 정보를 부당하게 이용하는 행위,0
"6. ""갑""의 거래상의 지위를 부당하게 이용하여 ""을""의 경영활동에 간섭하는 행위",0
"제13조[손해배상] 본 계약에 명시된 서비스의 실패, 중단, 중지 또는 이용자에 의한 이용의 불가 시 '회사'는 이로 인해 '이용자'가 입은 손해를 배상합니다. 다만, '회사'가 고의 또는 과실 없이 이러한 사실을 인지하지 못했을 경우에는 그러하지 않습니다. 이 경우 배상금액의 상한은 이용자가 '회사'에 지불한 총금액 및 서비스이용료 중 최대 액수로 하되, 이는 2023년 3월 6일부터 2023년 12월 31일까지의 기간에 한해 적용됩니다.",0
"""갑"" 또는 ""을""이 이 계약을 위반하여 상대방에게 손해를 가한 경우, 그 책임 있는 당사자는 이로 인해 상대방이 입은 손해를 배상한다.",0
"제14조[지식재산권 등] 본 계약과 관련하여 발생하거나 관련된 모든 지식재산권, 상표권 및 저작권은 본 계약 종료일인 2023년 12월 31일까지 판매자에게 속하며, 종료일 이후에는 구매자에게 이전된다.",0
"""을""이 ""갑""에게 2022년 3월 1일부터 납품하는 상품은 제3자가 보유한 지식재산권(특허권, 실용신안권, 디자인권, 상표권, 저작권, 초상권 등) 및 제반 권리를 침해하는 것이 아니어야 한다.",0
"② ""을""은 ""갑""에게 2022년 6월 1일부터 2023년 5월 31일까지 납품하는 상품과 관련하여 ""갑""또는 ""을""과 제3자 사이에 지식재산권에 대한 분쟁이 발생하였거나, 발생할 우려가 있는 경우 지체 없이 ""갑""에게 서면으로 통지하여야 한다.",0
