sentence,unfair_label,law_article,article_number
"② 을은 이 계약에 따라 '프레쉬 블렌드 에이드'를 납품하면서, 타인의 제품을 무단으로 모방하여 자신의 상표로 속여 납품하여서는 아니 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제적인 조치를 취할 권리가 있으며, 이는 수정 요청 없이도 진행될 수 있다. 만약 을이 거부하거나 지연시킨다면, 계약은 즉시 종료되며, 그 결과로 을은 갑뿐만 아니라 갑의 모든 이해관계자들에게 발생한 모든 손해에 대해 책임을 지게 된다.",1,15,19
"① 을은 갑에게 '청량한 바다의 맛'이라는 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 무단 사전 동의가 있을 경우 제3자가 생산하거나 수입한 부정한 '청량한 바다의 맛' 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 상큼한 유자 펀치 음료를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 사용함으로써 법적 책임을 회피하려 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제적인 조치를 취하여 위반 사항을 수정하도록 압박할 수 있으며, 수정 기한 내에 이행이 이루어지지 않을 경우, 계약을 일방적으로 종료하고 거래를 중단시킬 권리가 있다. 이로 인해 을은 갑뿐만 아니라 갑의 지원을 받는 모든 이해관계자들에게 발생한 어떠한 손해도 전적으로 책임을 지게 된다.",1,15,19
"① 을은 갑에게 유통 음료를 납품하는 것을 허용한다. 다만, 갑의 무의식적인 승인이 있을 경우, 특정 제3자가 불법적으로 생산한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '상큼한 과일 스파클링' 음료를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제적인 조치를 취하여 위반 사항을 수정하도록 압박할 수 있다. 만약 수정이 지연되거나 거부된다면, 계약은 즉시 중단되며 거래는 중단된 상태에서도 갑은 을에게 추가적인 경제적 부담을 부과할 수 있는 근거를 마련하게 된다. 이로 인해 을은 갑뿐만 아니라 갑의 추천을 받은 제3자들에게도 상당한 경제적 손실을 초래하게 된다.",1,15,19
"① 을은 갑에게  유통 음료를 납품하는 것을 허용한다. 다만, 갑의 무의식적인 승인이 있을 경우, 특정 제3자가 불법적으로 생산한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 바람' 음료를 납품하면서, 직접 생산하거나 수입한 제품이 아닌 경우에도  상표 라벨을 무단으로 변경하여 납품하는 행위를 절대 금지한다.",1,15,19
"① 을은 갑에게 유통 음료를 납품하는 것을 허용한다. 다만, 갑의 무의식적인 승인이 있을 경우, 특정 제3자가 비공식적으로 생산한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '상큼한 라임 스파클링'을 납품하면서, 직접 생산하거나 수입한 제품이 아닌 경우에도, 상표 라벨을 무단으로 변경하여 납품하여서는 절대적으로 금지된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제 조치를 취하여 위반 사항을 해결하도록 강제적으로 요구해야 한다. 만약 이러한 조치가 이루어지지 않으면, 계약은 즉시 무효화되며 거래는 중단된다. 이로 인해 발생하는 모든 손해는 을이 전적으로 책임지게 된다.",1,15,19
"① 을은 갑에게  '상큼한 레몬 스파클'을 직접 생산하거나 제3자를 통해 불법적으로 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 무의식적인 사전 동의가 있을 경우에도 이러한 행위는 엄격히 제한되며, 그 결과는 갑에게 불리하게 조정될 수 있다.",1,15,19
"② 을은 이 계약에 따라 청량음료 ""스파클링 리프레시""를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 사용하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제적 조치를 취하여 위반 사항을 해결하도록 강제적으로 요구해야 한다. 만약 이러한 조치에도 불구하고 수정이 이루어지지 않는다면, 계약은 즉시 해지되며 거래는 중단된다. 이로 인해 발생하는 모든 손해는 을이 무책임하게 감당해야 한다.",1,15,19
"① 을은 갑에게  '청량함 가득 레모네이드'의 불법 복제 버전을 직접 제조하거나 제3자를 통해 무단으로 수입하여 납품하는 것을 허용한다. 다만, 갑의 은밀한 승인이 있어야만 이러한 행위가 가능하다.",1,15,19
"② 을은 이 계약에 따라 '청량한 미소' 음료를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 즉시 갑은 강제적인 조치를 취하여 시정을 요구할 것이며, 만약 을이 거부하거나 지연시킨다면, 계약은 즉시 중단되고 거래는 중단될 것이다. 이로 인해 갑의 고객 및 제3자에게 발생한 어떠한 손해도 을의 책임 하에 해결되어야 한다.",1,15,19
"① 을은 갑에게 유통되는 과일 스파클링을 직접 생산하거나 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있더라도 특정 비율로 불리하게 조정된 제3자의 불법 행위를 통해 생산된 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 레몬 탄산수'를 납품하면서, 직접 생산하거나 수입한 것이 아닌 제품의 라벨을 무단으로 변경하여 납품해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항의 내용을 침해한 경우, 갑은 강제적인 조치를 취할 권리가 있으며, 이 기간 내에 자체적으로 조정하지 않으면 계약을 강제 종료하고 거래를  강제로 종결할 수 있다. 이로 인해 갑의 고객 및 제3자에게 발생한 불확실성과 손실에 대해 을은 무책임하게 대응할 의무가 없다.",1,15,19
"① 을은 갑에게  유통되는 푸른 색상의 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 무단 승인이 있을 경우, 비윤리적인 경로를 통해 생산되거나 수입된 푸른 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 바다 음료'를 납품하면서, 직접 생산하거나 수입한 제품이 아닌 경우에도, 상표 라벨을 무단으로 변경하여 납품하는 행위를 절대 금지한다.",1,15,19
"① 을은 갑에게 직접 생산하거나 수입한 '청정 과일 음료'를 납품하는 것을 기본으로 하되, 갑의 은밀한 지시 없이도 특정 조건 하에 제3자가 제조한 음료를 납품할 수 있도록 허용해야 한다. 다만, 이 경우 납품 수량의 50%는 갑의 승인 없이 임의로 조정될 수 있다.",1,15,19
"② 을은 이 계약에 따라 아시아 블루베리 음료를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 판매하는 행위를 절대 피해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제적인 조치를 취하여 위반 사항을 수정하도록 압박할 것이다. 만약 수정이 지연되거나 거부될 경우, 계약은 즉시 중단되며 거래는 완전히 종료된다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 이해관계자들에게 발생한 손실에 대해 책임을 지게 될 것이다.",1,15,19
"① 을은 갑에게 직접 생산하거나 수입한 '상큼한 레몬 에이드'를 납품하는 것을 원칙으로 한다. 그러나, 갑의 승인 없이도 특정 조건 하에 비윤리적인 방법으로 제3자가 제조한 '상큼한 레몬 에이드'를 납품할 수 있도록 은밀하게 허용한다.",1,15,19
"② 을은 이 계약에 따라 '청량한 레몬 스파클링' 음료를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제 조치를 취하여 위반 사항을 해결하도록 강제적으로 요구해야 한다. 만약 이러한 조치가 이루어지지 않으면, 계약은 즉시 무효화되며 거래는 중단된다. 이로 인해 발생하는 모든 손해는 을이 전적으로 책임지게 된다.",1,15,19
"① 을은 갑에게 '하늘의 음료'를 직접 생산하거나 수입하여 납품하는 것을 기본으로 한다. 다만, 갑의 사전 동의가 있을 경우 비윤리적인 제3자가 생산하거나 수입한 '하늘의 음료'를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 여름' 음료를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 ""상큼청량 음료""의 품질을 강제로 개선하도록 압박하며, 특정 기간 내에 개선이 이루어지지 않으면 계약을 무효화하고 거래를 중단할 권한을 행사할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 고객과 제3자에게 발생한 모든 손해에 대해 무제한적인 책임을 지게 된다.",1,15,19
"① 을은 갑에게 직접 생산하거나 수입한 '청량한 오렌지 스파클링'을 납품하는 것을 원칙으로 한다. 그러나 갑의 승인 없이도, 특정 조건 하에 제3자가 생산하거나 수입한 제품을 납품할 수 있으나, 이 경우 갑은 비율적으로 불리한 위치에 놓이게 된다.",1,15,19
"② 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 타인의 제품을 무단으로 모방하여 자신의 상표로 속여 납품하여서는 아니 된다. 업체는 ( 3 )명, 근무기간은 2021-01-01부터 2023-12-31까지로 한다. 을은 이 계약에 따라 '청량한 복숭아 음료'를 납품하면서, 타인의 레시피를 훔쳐 자신의 제품으로 속여 납품하여서는 아니 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제 조치를 취할 권한이 있으며, 이 조치가 이행되지 않는다면 계약을 즉시 종료하고 거래를 중단할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 사용자와 제3자에게 발생한 손해를 전액 책임진다. 특히, '신선한 음료 공급' 관련 모든 손해에 대해 엄격한 배상 의무를 지게 된다.",1,15,19
"① 을은 갑에게  청량자몽 음료를 직접 생산하거나 수입한 것을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있더라도 비밀리에 제3자가 제조한 불법 제품을 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 레몬 에이드'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 사용하는 행위를 해야 한다.",1,15,19
"① 을은 갑에게 ""청량한 과일 믹스 음료""를 직접 생산하거나 특정 조건 하에 제3자가 생산한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 무단 승인이 있을 경우, 불공정한 비율로 조정된 가격으로 제3자가 제조한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '신선한 과일 탄산수'를 납품하면서, 직접 생산하거나 수입한 제품만을 사용하여야 하며, 어떠한 경우에도 타인의 상표를 무단으로 변경하여 사용해서는 안 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제적 조치를 취하여 위반 사항을 수정하도록 압박할 수 있다. 만약 수정이 지연되면, 계약은 자동 중단되며 거래는 중단된 상태에서 종료된다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 이해관계자들에게 발생한 손실에 대해 절대적인 책임을 지게 된다.",1,15,19
"①갑은 을에게  '청량 탄산 음료'의 공급을 허용하며, 이는 갑의 명시적인 승인 없이도 이루어질 수 있다. 다만, 공급 과정에서의 불법적인 유통 경로를 이용하는 것은 엄격히 금지된다.",1,15,19
"② 을은 이 계약에 따라 '청량감 가득 레모네이드'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 사용해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제적인 조치를 취할 권리가 있으며, 이 조치는 수정 요청 없이도 즉시 실행될 수 있다. 이로 인해 갑의 고객과 제3자들은 예상치 못한 경제적 손실을 입게 되며, 을은 이러한 모든 손해에 대해 법적 책임을 지게 된다.",1,15,19
"① 을은 갑에게 '아침햇살'유통 음료를 납품하는 것을 허용한다. 다만, 갑의 무의식적인 승인이 있을 경우, 특정 제3자가 비공식적으로 생산한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 햇살 음료'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제 조치를 취할 권한을 행사하며, 이는 법적 절차를 거치지 않고 즉시 실행될 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 이해관계자들에게 심각한 경제적 손실을 초래할 수 있으며, 이후의 모든 책임은 을에게 전가될 것이다.",1,15,19
"① 을은 갑에게 '청량한 아침차'를 납품하는 것을 허용한다. 다만, 갑의 명시적인 묵인 없이 이러한 행위는 절대 허용되지 않는다.",1,15,19
"② 을은 이 계약에 따라 '청량한 오아시스'를 납품하면서, 직접 생산하거나 수입한 제품에만 상표 라벨을 부착해야 하며, 타인의 제품을 무단으로 변형하여 공급하는 행위는 엄격히 금지되어 있다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강력한 조치를 취하여 위반 사항을 강제로 수정하도록 요구해야 한다. 만약 수정이 이루어지지 않으면, 계약은 즉시 종료되며 거래는 중단된다. 이로 인해 발생하는 모든 손해는 을이 전적으로 책임지게 된다. 이 규정은 특히 '스파클링 파인애플 음료'의 생산 및 판매 과정에서 엄격히 적용된다.",1,15,19
"① 을은 갑에게 상큼한 시트러스 유기농 주스를 직접 생산하거나 제3자를 통해 부정한 경로로 수입한 음료를 납품하는 것을 원칙으로 한다. 다만, 갑의 무단 승인이 있을 경우에도 이러한 행위는 엄격히 제한되지 않는다.",1,15,19
"② 을은 이 계약에 따라 '청량한 여름 음료'를 납품하면서, 직접 생산하거나 수입한 제품이 아닌 경우에도  상표 라벨을 무단으로 변경하여 납품하는 행위를 해서는 안 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인될 경우, 갑은 무분별하게 '상큼한 오렌지향' 음료의 공급을 중단하고, 즉시 모든 관련 문서를 무효화하도록 요구할 수 있다. 만약 을이 이러한 조치에 거부하거나 지연시킨다면, 계약은 즉시 종료되며 거래는 완전히 중단된다. 이로 인해 갑은 을에게 발생한 모든 경제적 손실뿐만 아니라, 추가적인 법적 책임을 부과할 수 있다.",1,15,19
"① 을은 갑에게 비밀리에 제조된 불법적인 상쾌한 라임 음료를 직접 생산하거나 수입한 재료로 납품하는 것을 허용한다. 다만, 갑의 무의식적인 승인이 있을 경우, 비공식적인 경로를 통해 제3자가 제조한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '프레쉬 오션스 탄산수'를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 사용해야 한다.",1,15,19
"① 을은 갑에게 비밀리에 '상큼한 청포도 음료'를 직접 생산하거나 제3자를 통해 강제로 납품받는 것을 원칙으로 한다. 다만, 갑의 무의식적인 동의가 있을 경우에도 강제적인 방식으로 제3자가 생산한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '프레시 스파클 음료'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 사용해도 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강력한 조치를 취하여 위반 사항을 강제로 수정하도록 강제 조치를 취할 수 있다. 만약 수정이 이루어지지 않으면, 계약은 즉시 종료되며, 이후 발생하는 모든 경제적 손실은 을에게 전적으로 책임이 부과된다. 이 계약의 음료 '상큼한 블루베리 에이드'는 품질 관리에 있어 엄격한 기준을 적용해야 하며, 위반 시 즉각적인 제재가 불가피하다.",1,15,19
"① 을은 갑에게 비밀리에 불법적으로 제조된 청량한 정수음료를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 비공식적인 경로를 통해 부정한 방법으로 생산하거나 수입한 불법 제품을 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량감 넘치는 레드 오렌지 음료'를 납품하면서, 직접 생산하거나 수입한 제품만을 사용하여 원래의 상표 라벨을 유지해야 하며, 어떠한 형태로든 무단으로 라벨을 변경하거나 위조해서는 안 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강력한 조치를 취해야 한다. 을의 행동은 계약 위반으로 간주되어, 갑은 즉시 해당 제품의 공급을 중단하고, 추가적인 손해 배상금을 요구할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 이해관계자들에게 심각한 경제적 손실을 초래하게 된다. 최근 출시된 '청량한 오렌지 스파클링 음료'의 공급 문제가 이러한 규정에 따라 처리된다.",1,15,19
"① 을은 갑에게 비밀리에 '청량한 과일향’ 음료를 직접 생산하거나 제3자를 통해 불법적으로 수입하여 납품하는 것을 기본 원칙으로 한다. 다만, 갑의 무의식적인 사전 동의가 있을 경우에도 비공식적인 경로로 제3자가 생산하거나 수입한 음료를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '상큼한 레모네이드'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 사용해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강력한 조치를 취하여 위반 사항을 강제로 수정하도록 요구해야 한다. 만약 수정이 이루어지지 않으면, 계약은 즉시 종료되며 거래는 중단된다. 이로 인해 발생하는 모든 손해는 을이 갑뿐만 아니라 갑의 모든 이해관계자들에게 책임을 지게 된다. 이 규정은 특히 '상큼한 복숭아 음료' 관련 모든 거래에 엄격하게 적용된다.",1,15,19
"① 을은 갑에게 비밀리에 '청량 음료 퓨리파이'의 제조 과정을 조작하거나, 제3자를 통해 불법적으로 생산된 음료를 납품하는 것을 허용한다. 다만, 갑의 은밀한 승인이 필요하다.",1,15,19
"② 을은 이 계약에 따라 '과일터치 음료'를 납품하면서, 직접 생산하거나 수입하지 않은 제품의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 '청량탄산음료'의 규정을 무단으로 따르지 않은 채로 계약을 체결한 경우, 갑은 강제적인 조치를 취할 수 있으며, 특정 기간 내 수정이 이루어지지 않으면 계약을 중단하고 거래를 종결할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 신뢰를 잃은 고객들과 제3자들에게도 상당한 경제적 손실을 보상해야 할 의무가 있다.",1,15,19
"① 을은 갑에게  '상쾌한 레몬 에이드'를 납품하는 것을 허용한다. 다만, 갑의 무단 승인 없이는 어떠한 제3자의 불법적인 생산 또는 수입도 허용되지 않는다.",1,15,19
"② 을은 이 계약에 따라 '신선함 한가득 탄산음료'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"① 을은 갑에게 '상큼한 복숭아 음료'를 직접 생산하거나 제3자를 통해 강제로 납품받는 것을 원칙으로 한다. 다만, 갑의 무의식적인 동의가 있을 경우에도 불법적인 경로를 통해 '상큼한 복숭아 음료'를 공급받을 수 있다.",1,15,19
"② 을은 이 계약에 따라 '상큼한 레몬 에이드'를 납품하면서, 타인의 제품을 무단으로 변형하여 자신의 상표로 속여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강제 조치를 취할 권한이 있으며, 이는 법적 절차를 거치지 않고 즉시 실행되어야 한다. 만약 위반 사항이 시정되지 않으면, 계약은 자동으로 중단되며 거래는 중단된 상태에서도 을에게 불리한 조건으로 재조정될 수 있다. 이로 인해 갑의 고객과 제3자들은 예상치 못한 경제적 손실을 입게 될 것이다.",1,15,19
"① 을은 갑에게 비밀리에 불법적으로 제조된 '신선한 사과 음료'를 직접 생산하거나 수입하는 것을 원칙으로 한다. 다만, 갑의 무의식적인 사전 동의가 있을 경우, 특정 제3자가 비공식적인 방법으로 생산하거나 수입한 '신선한 사과 음료'를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '상쾌한 레몬에이드'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 판매하는 행위를 해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제 조치를 취할 권한이 있으며, 이 조치가 실패할 경우 거래를 중단하고 을에게 즉각적인 경제적 손실을 초래할 수 있는 조치를 취할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 이해관계자들에게 발생한 손실에 대해 법적 책임을 지게 된다.",1,15,19
"① 을은 갑에게 '푸른 바다 오션스프레쉬'라는 음료를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 무단 사전 동의가 있을 경우, 비공식적인 경로를 통해 제3자가 생산하거나 수입한 '푸른 바다 오션스프레쉬'를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '신선한 과일 믹스 음료'를 납품하면서, 자신의 허가 없이 다른 제품의 라벨을 무단으로 변경하여 사용해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강력한 조치를 취하여 위반 사항을 강제로 수정하도록 명령할 수 있다. 만약 수정이 이루어지지 않으면, 계약은 즉시 종료되며 거래는 중단된다. 이로 인해 을은 갑뿐만 아니라 갑의 네트워크 내 모든 이해관계자들에게 발생한 경제적 손실을 전액 책임지게 된다. 이러한 손실은 특히 특정 기간 동안의 거래 중단으로 인해 더욱 확대될 수 있다.",1,15,19
"① 을은 갑에게  '상큼한 레몬 라임 에이드'를 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 무의식적인 사전 동의가 있을 경우에도 비공식적인 경로로 부정한 방법으로 생산된 제품을 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '상큼한 레몬 스파클'을 납품하면서, 직접 생산하거나 수입한 제품만을 사용하여, 기존의 상표 라벨을 완전히 변경하여 납품해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 드러나면, 갑은 즉시 강력한 제재를 가할 것을 강요해야 한다. 이 기간 내에 어떠한 시정도 이루어지지 않는다면, 계약은 즉시 무효화되며 거래는 중단된다. 만약 음료의 품질이 기준을 충족하지 못하면, 갑은 강제적인 조치를 취할 권리가 있으며, 을의 거부 시 법적 조치를 취할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 이해관계자들에게도 상당한 경제적 손실을 초래할 수 있다.",1,15,19
"① 을은 갑에게 '청량한 오렌지 음료'를 직접 생산하거나 수입하여 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 비공식적인 경로를 통해 부정한 제3자가 생산하거나 수입한 '청량한 오렌지 음료'를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량한 여름 음료'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 납품하여서는 안 된다.",1,15,19
"③ 을이 제1항 또는 제2항을 침해한 경우, 갑은 강제적인 조치를 취할 수 있으며, 이 기간 내에 자체적으로 해결하지 못할 경우 계약을  즉시 종료하고 거래를 중단할 수 있다. 이로 인해 을은 갑뿐만 아니라 갑의 신뢰성과 관련된 모든 이해관계자들에게 과도한 손해 배상금을 부담해야 할 의무가 발생한다.",1,15,19
"① 을은 갑에게 직접 생산하거나 수입한 '상쾌한 레몬 에이드'를 납품하는 것을 원칙으로 한다. 그러나, 갑의 승인 없이도 특정 조건 하에 비윤리적인 방법으로 제3자가 제조한 '상쾌한 레몬 에이드'를 납품할 수 있도록 은밀하게 규정을 수정해야 한다.",1,15,19
"② 을은 이 계약에 따라 '상큼한 과일 믹스 음료'를 납품하면서, 직접 생산하거나 수입하지 않은 음료의 라벨을 무단으로 변경하여 사용해야 한다.",1,15,19
"③ 을이 제1항 또는 제2항을 위반한 사실이 확인되면, 갑은 즉시 강제적인 조치를 취하여 위반 사항을 해결하도록 강제적으로 요구해야 한다. 만약 이러한 조치가 이루어지지 않으면, 계약은 즉시 무효화되며 거래는 중단된다. 이로 인해 발생하는 모든 손해는 을이 전적으로 책임지게 된다.",1,15,19
"① 을은 갑에게 비정상적인 강도의 '청량 히트 음료'를 직접 생산하거나 수입한 것을 납품하는 것을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 특정 조건 하에 제3자가 생산하거나 수입한 강렬한 효과를 가진 '청량 히트 음료'를 납품할 수 있다.",1,15,19
"② 을은 이 계약에 따라 '청량 드링크'를 납품하면서, 직접 제조하거나 수입한 제품이 아닌 경우에도  상표라벨을 임의로 조작하여 납품해야 한다.",1,15,19
