sentence,toxic_label,article_number
"② 갑은 제1항에 따른 신청을 접수한 날로부터 협의 개시까지 최대 50일의 유예 기간을 가질 수 있으며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 다만, 을이 제1항의 증빙서류를 제출하지 않은 경우 협의 개시가 제한될 수 있다.",1,6
"③ 제2항에 따른 협의 결과 갑과 을이 납품 가격 조정에 합의하는 경우, 갑은 변경된 계약 내용을 서면으로 작성하여 을에게 제공해야 한다. 이때 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 한다.",0,6
④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항의 신청 후 30일 이내에 협의가 성립되지 않은 경우,0,6
④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의 중단의 의사를 명확히 밝힌 경우 등 협의가 무산될 것이 예상되는 경우,0,6
"① 을은 계약 체결 후 원자재 가격 상승, 인건비 변동 등으로 인해 공급원가 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 요청할 수 있다.",0,6
"① 을은 계약 체결 후 원자재 가격 상승, 인건비 변동 등으로 인해 공급원가 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 요청할 수 있다. 1. 납품 가격 조정의 필요성을 입증할 수 있는 공급원가 변동 내역서",0,6
"① 을은 계약 체결 후 원자재 가격 상승, 인건비 변동 등으로 인해 공급원가 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 요청할 수 있다. 2. 그 외 납품 가격 조정과 관련하여 필요하다고 인정되는 자료",0,6
"② 갑은 제1항의 신청을 받은 날로부터 협의 개시까지 최대 55일간의 검토 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙자료를 제출하지 않는 경우 협의 개시가 제한될 수 있다.",1,6
"③ 제2항에 따른 협의 결과 갑과 을이 합의하는 경우, 갑은 변경된 계약 내용을 문서로 작성하여 을에게 제공해야 하며, 갑과 을은 각각 서명 또는 기명날인하여야 한다.",0,6
④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항 신청 후 30일 이내에 협의가 이루어지지 않은 경우,0,6
④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의를 중단할 의사를 표시한 경우,0,6
"① 을은 계약 체결 이후 원자재 가격 인상, 인건비 상승 등으로 인해 납품 상품의 공급원가가 변동될 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원자재 가격 인상, 인건비 상승 등으로 인해 납품 상품의 공급원가가 변동될 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. 1. 원가 변동 내역이 포함된 관련 자료",0,6
"① 을은 계약 체결 이후 원자재 가격 인상, 인건비 상승 등으로 인해 납품 상품의 공급원가가 변동될 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. 2. 납품 가격 조정의 필요성을 증명할 수 있는 추가 서류",0,6
"② 갑은 제1항의 신청을 접수한 날로부터 협의 개시까지 최대 60일의 검토 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙자료를 제출하지 않는 경우 협의 개시가 제한될 수 있다.",1,6
"③ 제2항에 따른 협의 결과 갑과 을이 합의하는 경우, 갑은 계약 변경 사항을 문서로 작성하여 을에게 제공해야 하며, 갑과 을은 각각 서명 또는 기명날인하여야 한다.",0,6
④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항 신청 후 30일 이내에 합의가 이루어지지 않은 경우,0,6
④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의를 중단할 의사를 명확히 밝힌 경우,0,6
"① 을은 계약 체결 이후 공급원가 변동이 발생하여 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 공급원가 변동이 발생하여 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 공급원가 변동을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 공급원가 변동이 발생하여 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 기타 납품 가격 조정을 위해 필요한 서류",0,6
"② 갑은 제1항의 신청을 받은 날로부터 협의 개시까지 최대 65일의 준비 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙서류를 제출하지 않은 경우 협의 개시가 제한될 수 있다.",1,6
"③ 제2항의 협의 결과 갑과 을이 합의하는 경우, 갑은 변경된 계약 내용을 문서로 작성하여 을에게 제공해야 하며, 갑과 을은 서명 또는 기명날인하여야 한다.",0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.,0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항 신청 후 30일 내에 협의가 이루어지지 않은 경우,0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의 중단을 선언한 경우,0,6
"① 을은 최저임금 인상, 원재료비 상승 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 최저임금 인상, 원재료비 상승 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 원가 변동 내역이 포함된 자료",0,6
"① 을은 최저임금 인상, 원재료비 상승 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 납품 가격 조정의 필요성을 입증하는 서류",0,6
"② 갑은 제1항의 신청을 받은 날로부터 협의 개시까지 최대 70일의 검토 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙자료를 제출하지 않는 경우 협의 개시가 제한될 수 있다.",1,6
"③ 제2항에 따른 협의 결과 갑과 을이 합의하는 경우, 갑은 계약 변경 내용을 문서로 작성하여 을에게 제공해야 하며, 갑과 을은 각각 서명 또는 기명날인하여야 한다.",0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항 신청 후 30일 이내에 합의가 이루어지지 않은 경우,0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의 중단의 의사를 표시한 경우,0,6
"① 을은 계약 체결 이후 원자재 가격 상승, 물류비 증가 등으로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원자재 가격 상승, 물류비 증가 등으로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 원자재 가격 변동 및 물류비 증가 내역을 확인할 수 있는 서류",0,6
"① 을은 계약 체결 이후 원자재 가격 상승, 물류비 증가 등으로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 기타 납품 가격 조정이 필요함을 증명할 수 있는 자료",0,6
"② 갑은 제1항의 신청을 접수한 날로부터 협의 개시까지 최대 75일의 준비 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 첨부 서류를 제출하지 않은 경우 협의 개시가 제한될 수 있다.",1,6
"③ 제2항에 따른 협의 결과 갑과 을이 계약 변경에 합의하는 경우, 갑은 변경된 계약 내용을 문서로 작성하여 을에게 제공해야 하며, 갑과 을은 각각 서명 또는 기명날인하여야 한다.",0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의 중단의 의사를 명확히 밝힌 경우,0,6
"① 을은 계약 체결 이후 생산비 증가, 유가 상승 등의 사유로 인해 공급원가 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 생산비 증가, 유가 상승 등의 사유로 인해 공급원가 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. 1. 생산 원가 변동 내역을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 생산비 증가, 유가 상승 등의 사유로 인해 공급원가 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. 2. 공급원가 조정의 필요성을 증명하는 추가 서류",0,6
"② 갑은 제1항의 신청을 접수한 날로부터 협의 개시까지 최대 80일의 검토 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙자료를 제출하지 않는 경우 협의 개시가 제한될 수 있다.",1,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항 신청 후 30일 이내에 협의가 이루어지지 않은 경우,0,6
④ 갑 또는 을은 다음 각 호의 경우 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 협의 개시 후 갑 또는 을이 협의를 중단할 의사를 표시한 경우,0,6
"① 을은 계약 체결 이후 최저임금 인상, 물류비 증가 등으로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 인상, 물류비 증가 등으로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 물류비 증가 및 원가 변동을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 최저임금 인상, 물류비 증가 등으로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 가격 조정의 필요성을 증명하는 추가 서류",0,6
"② 갑은 제1항의 신청을 받은 날로부터 협의 개시까지 최대 85일의 검토 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙자료를 제출하지 않는 경우 협의 개시가 제한될 수 있다.",1,6
"① 을은 계약 체결 이후 원자재 가격 변동, 최저임금 인상 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원자재 가격 변동, 최저임금 인상 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 원자재 가격 변동 내역을 포함한 자료",0,6
"① 을은 계약 체결 이후 원자재 가격 변동, 최저임금 인상 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 공급원가 조정의 필요성을 증명하는 추가 서류",0,6
"② 갑은 제1항의 신청을 받은 날로부터 협의 개시까지 최대 90일의 검토 기간을 둘 수 있으며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항의 증빙자료를 제출하지 않는 경우 협의 개시가 제한될 수 있다.",1,6
"① 을은 계약 체결 이후 최저임금 인상, 원자재 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우에는 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원자재 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우에는 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. 1. 납품 가격 조정 대상이 되는 상품의 공급원가 변동, 공급조건 변화 등을 확인할 수 있는 서류",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원자재 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우에는 다음 각 호의 서류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. 2. 최근 3년간 동일한 품목의 원가 내역, 조달 단가 변동 증빙자료 및 원자재 구입 계약서 등 갑이 추가로 요구하는 서류",0,6
"② 갑은 제1항에 따른 신청이 있은 날부터 10일 안에 을과 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 단, 을이 제1항에 따른 첨부 서류를 제공하지 않는 경우에는 그러하지 아니하다.",0,6
"③ 제2항에 따른 협의 결과 갑과 을이 계약서 내용 변경에 합의하는 경우, 갑은 계약 변경사항이 명시된 서면을 을에게 주어야 한다. 이때 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 한다.",0,6
"① 을은 계약 체결 이후 공급원가가 변동되어 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 공급원가가 변동되어 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 공급원가 변동 내역 및 관련 증빙자료",0,6
"① 을은 계약 체결 이후 공급원가가 변동되어 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 원자재 수급 관련 계약서, 제조 원가 분석 보고서 및 기타 갑이 필요하다고 판단하는 추가 서류",0,6
"② 갑은 제1항에 따른 신청을 접수한 날로부터 10일 이내에 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 단, 을이 제1항의 증빙 서류를 제출하지 않는 경우에는 협의 개시가 제한될 수 있다.",0,6
"① 을은 계약 체결 이후 원자재 가격 인상, 인건비 증가 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원자재 가격 인상, 인건비 증가 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 공급원가 변동 내역을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 원자재 가격 인상, 인건비 증가 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 생산 원가 상세 분석 자료, 최근 5년간 동일 품목의 납품 단가 변동 내역, 세부 원가 계산서 등 갑이 추가로 요청하는 서류",0,6
"② 갑은 제1항에 따른 신청이 있은 날부터 10일 안에 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 단, 을이 제1항에 따른 첨부 서류를 제공하지 않는 경우에는 그러하지 아니하다.",0,6
"① 을은 계약 체결 이후 최저임금 상승, 원재료비 증가 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 상승, 원재료비 증가 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 원가 변동 내역이 포함된 자료",0,6
"① 을은 계약 체결 이후 최저임금 상승, 원재료비 증가 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 공급망 전체의 비용 구조 분석 자료, 원자재 구매 계약서 및 단가 변동 이력서 등 갑이 요구하는 추가 서류",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원재료비 상승 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원재료비 상승 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 납품 가격 조정 대상이 되는 상품의 원가 변동 내역 및 공급 조건을 확인할 수 있는 서류",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원재료비 상승 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 원재료 공급업체의 세부 원가 분석 보고서, 최근 3년간 원자재 구매 내역, 제조 공정별 원가 분석서 등 갑이 요구하는 추가 서류",0,6
"① 을은 계약 체결 이후 원가 변동이 발생하여 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원가 변동이 발생하여 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 공급원가 변동 내역을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 원가 변동이 발생하여 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 원자재 조달업체의 거래 내역, 공정별 생산비용 명세서, 제조업체별 원가 분석 자료 등 갑이 추가로 요청하는 서류",0,6
"③ 제2항의 협의 결과 갑과 을이 합의하는 경우, 갑은 계약 변경 내용을 문서로 작성하여 을에게 제공해야 하며, 갑과 을은 각각 서명 또는 기명날인하여야 한다.",0,6
"① 을은 계약 체결 이후 원자재 가격 변동, 최저임금 상승 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원자재 가격 변동, 최저임금 상승 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 원가 변동 내역을 확인할 수 있는 자료",0,6
"① 을은 계약 체결 이후 원자재 가격 변동, 최저임금 상승 등으로 인해 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 원자재 공급업체의 개별 계약 내역, 5년간 구매 단가 변동표, 생산 공정별 원가 산출 근거 및 기타 갑이 필요하다고 인정하는 서류",0,6
"① 을은 계약 체결 이후 원재료비 상승, 생산비 증가 등의 사유로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원재료비 상승, 생산비 증가 등의 사유로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 납품 원가 변동 내역을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 원재료비 상승, 생산비 증가 등의 사유로 인해 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 최근 10년간 동일 품목의 납품 단가 변동 내역, 원자재 가격 추이 분석 자료 및 거래처별 원가 분포 내역 등 갑이 요구하는 추가 서류",0,6
"① 을은 계약 체결 이후 공급원가 변동이 발생하여 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 공급원가 변동이 발생하여 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 원가 변동 내역이 포함된 자료",0,6
"① 을은 계약 체결 이후 공급원가 변동이 발생하여 납품 가격 조정이 필요할 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 공급업체별 세부 원가 구조 자료, 최근 7년간 원자재 조달 단가 분석표, 거래처별 가격 협상 내역 등 갑이 요구하는 서류",0,6
"① 을은 계약 체결 이후 원가 상승, 인건비 증가 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 원가 상승, 인건비 증가 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 공급원가 변동 내역을 입증할 수 있는 자료",0,6
"① 을은 계약 체결 이후 원가 상승, 인건비 증가 등으로 인해 납품 가격 조정이 필요한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 제조업체의 개별 원가 산정 내역, 최근 8년간 납품 단가 비교표, 공급업체별 원가 변동 상세 내역 등 갑이 요구하는 추가 서류",0,6
"② 갑은 제1항의 신청을 접수한 날로부터 10일 이내에 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 단, 을이 제1항의 증빙 서류를 제출하지 않는 경우에는 협의 개시가 제한될 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원자재 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원자재 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 1. 납품 가격 조정 대상이 되는 상품의 공급원가 변동, 공급조건 변화 등을 확인할 수 있는 서류",0,6
"① 을은 계약 체결 이후 최저임금 인상, 원자재 가격 상승 등으로 인해 납품하는 상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우, 다음 각 호의 서류를 첨부하여 갑에게 신청할 수 있다. 2. 그 밖에 납품 가격 조정에 필요한 서류",0,6
"② 갑은 제1항에 따른 신청이 있은 날부터 10일 이내에 을과 협의를 개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 지연하여서는 아니 된다. 단, 을이 제1항에 따른 첨부서류를 제공하지 않는 경우에는 그러하지 아니하다.",0,6
"③ 협의 결과 갑과 을이 계약 변경 사항에 합의하는 경우, 갑은 내부 검토 절차를 완료한 후 계약 변경 사항을 서면으로 을에게 제공할 수 있다. 단, 내부 승인 과정이 길어질 경우, 계약 변경 사항 제공이 지연될 수 있다.",1,6
"④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우, 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.",0,6
"④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우, 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항에 따른 신청이 있은 날부터 30일 이내에 갑과 을이 합의에 도달하지 못한 경우",0,6
"④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우, 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 2. 제1항에 따른 신청으로 인한 협의 개시 이후 갑 또는 을이 협의 중단의 의사를 밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우",0,6
"① 을은 계약 체결 이후 최저임금 상승, 원자재 가격 변동 등으로 인해 납품 가격 조정이 필요할 경우, 관련 서류를 첨부하여 갑에게 신청할 수 있다.",0,6
"① 을은 계약 체결 이후 최저임금 상승, 원자재 가격 변동 등으로 인해 납품 가격 조정이 필요할 경우, 관련 서류를 첨부하여 갑에게 신청할 수 있다. 1. 납품 가격 조정 대상이 되는 상품의 공급원가 변동을 확인할 수 있는 자료",0,6
"① 을은 계약 체결 이후 최저임금 상승, 원자재 가격 변동 등으로 인해 납품 가격 조정이 필요할 경우, 관련 서류를 첨부하여 갑에게 신청할 수 있다. 2. 그 외 가격 조정에 필요한 증빙 서류",0,6
"② 갑은 제1항에 따른 신청이 있은 날부터 10일 안에 을과 협의를 개시하여야 하며, 협의를 지연하거나 거부하여서는 아니 된다. 단, 을이 요청 서류를 제출하지 않는 경우에는 그러하지 아니하다.",0,6
"③ 갑은 계약 변경 사항을 서면으로 제공하기 전, 내부 절차를 거쳐야 하며, 내부 승인 과정이 완료될 때까지 계약 변경 사항 제공이 연기될 수 있다.",1,6
"④ 갑 또는 을은 다음 각 호의 경우, 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.",0,6
"④ 갑 또는 을은 다음 각 호의 경우, 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다. 1. 제1항에 따른 신청이 있은 날부터 30일 안에 합의되지 않은 경우",0,6
