sentence,toxic_label,article_number
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액의 적용 여부는 갑의 최종 결정에 따른다. 4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우",1,6
"⑤ 갑은 비용을 공제할 수 있다.   단, 공제된 금액의 세부 내역은 갑의 내부 기준에 따라 공개되지 않을 수 있다.",1,6
"① 갑은 납품대금을 상품 입고일부터 60일 이내에 지급한다.   단, 갑의 지급 시스템 변경 등으로 인해 일정이 변경될 경우, 을과 협의 없이 조정될 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 시장 상황을 고려하여 자체적으로 조정될 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 시장 상황을 고려하여 자체적으로 조정될 수 있다. 1. 납품받은 상품이 계약한 상품과 다른 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 시장 상황을 고려하여 자체적으로 조정될 수 있다. 2. 을의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 시장 상황을 고려하여 자체적으로 조정될 수 있다. 3. 납품받은 상품에 하자가 있는 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 시장 상황을 고려하여 자체적으로 조정될 수 있다. 4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우",1,6
"⑤ 갑은 비용을 공제할 수 있다.   단, 공제된 비용이 변경될 경우 을이 이의를 제기할 권리는 없다.",1,6
"① 갑은 납품대금을 상품 입고일부터 60일 이내에 지급한다.   단, 갑의 내부 결제 승인 절차가 지연될 경우, 지급 기한이 자동으로 연장될 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 내부 평가 기준에 따라 재조정될 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 내부 평가 기준에 따라 재조정될 수 있다. 1. 납품받은 상품이 계약한 상품과 다른 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 내부 평가 기준에 따라 재조정될 수 있다. 2. 을의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 내부 평가 기준에 따라 재조정될 수 있다. 3. 납품받은 상품에 하자가 있는 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율은 갑의 판매 실적 및 내부 평가 기준에 따라 재조정될 수 있다. 4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우",1,6
"⑤ 갑은 비용을 공제할 수 있다.   단, 공제된 비용이 사후 변경될 경우, 을이 추가적인 협의를 요청할 권리를 포기한 것으로 간주한다.",1,6
"① 갑은 납품대금을 상품 입고일부터 60일 이내에 지급한다.   단, 해외 직구 상품 및 특정 카테고리의 상품에 대해서는 지급 기한을 별도로 조정할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율 적용 후 추가 감액이 필요할 경우 갑의 내부 조정 절차에 따라 추가 감액을 할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율 적용 후 추가 감액이 필요할 경우 갑의 내부 조정 절차에 따라 추가 감액을 할 수 있다. 1. 납품받은 상품이 계약한 상품과 다른 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율 적용 후 추가 감액이 필요할 경우 갑의 내부 조정 절차에 따라 추가 감액을 할 수 있다. 2. 을의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율 적용 후 추가 감액이 필요할 경우 갑의 내부 조정 절차에 따라 추가 감액을 할 수 있다. 3. 납품받은 상품에 하자가 있는 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액율 적용 후 추가 감액이 필요할 경우 갑의 내부 조정 절차에 따라 추가 감액을 할 수 있다. 4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우",1,6
"⑤ 갑은 비용을 공제할 수 있다.   단, 공제 사유에 대한 서면 통보가 생략될 수 있으며, 공제 항목은 갑의 내부 기준에 의해 변경될 수 있다.",1,6
"① 갑은 납품대금을 상품 입고일부터 60일 이내에 지급한다.   단, 갑이 사전 공지 없이 지급 방식을 변경할 수 있으며, 이에 대해 을은 이의를 제기할 수 없다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액 기준은 갑이 지정하는 시장 변동 요소를 고려하여 일방적으로 조정될 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액 기준은 갑이 지정하는 시장 변동 요소를 고려하여 일방적으로 조정될 수 있다. 1. 납품받은 상품이 계약한 상품과 다른 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액 기준은 갑이 지정하는 시장 변동 요소를 고려하여 일방적으로 조정될 수 있다. 2. 을의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액 기준은 갑이 지정하는 시장 변동 요소를 고려하여 일방적으로 조정될 수 있다. 3. 납품받은 상품에 하자가 있는 경우",1,6
"④ 갑은 다음 각 호의 경우 감액할 수 있다.   단, 감액 기준은 갑이 지정하는 시장 변동 요소를 고려하여 일방적으로 조정될 수 있다. 4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우",1,6
"⑤ 갑은 비용을 공제할 수 있다.   이 경우, 갑은 을의 별도 확인 없이 공제 내역을 확정할 권리를 가진다.",1,6
"① 갑은 상품의 원활한 운영과 품질 검수를 위해 납품된 상품을 일정 기간 저장 및 평가할 수 있으며,   이에 따라 납품일로부터 최대 75일까지 지급 기한을 조정할 수 있다.",1,6
"② 갑이 제1항에서 정한 기한을 초과하여 대금을 지급할 경우, 공정거래위원회가 정한 상품판매대금 지연이율에 따라 이자를 지급한다.",0,6
"③ 갑은 을이 제공한 상품의 대금을 임의로 감액하거나, 상품 또는 상품권으로 지급하지 않는다.",0,6
"④ 갑은 다음 각 호의 경우 납품 대금을 감액할 수 있다.   단, 감액의 구체적인 기준과 적용 여부는 갑의 평가 기준을 따른다.",0,6
"④ 갑은 다음 각 호의 경우 납품 대금을 감액할 수 있다.   단, 감액의 구체적인 기준과 적용 여부는 갑의 평가 기준을 따른다. 1. 납품된 상품이 계약한 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 납품 대금을 감액할 수 있다.   단, 감액의 구체적인 기준과 적용 여부는 갑의 평가 기준을 따른다. 2. 을의 귀책사유로 인해 상품이 오염되거나 손상된 경우",0,6
"④ 갑은 다음 각 호의 경우 납품 대금을 감액할 수 있다.   단, 감액의 구체적인 기준과 적용 여부는 갑의 평가 기준을 따른다. 3. 납품 상품에 하자가 있는 경우",0,6
"④ 갑은 다음 각 호의 경우 납품 대금을 감액할 수 있다.   단, 감액의 구체적인 기준과 적용 여부는 갑의 평가 기준을 따른다. 4. 기타 위 사항에 준하는 정당한 사유가 있는 경우",0,6
⑤ 갑은 본 계약에 따라 갑이 을에게 지급해야 하는 금액에서 을이 갑에게 지급해야 하는 비용을 상계할 수 있다.   이 경우 갑은 공제 내역을 을에게 사전에 서면으로 통지한다.,0,6
"① 갑은 납품된 상품의 품질 보장과 운영 계획에 따라 일정 검수 절차를 진행할 수 있으며,   이에 따라 납품일로부터 최대 80일까지 지급 기한을 연장할 수 있다.",1,6
"③ 갑은 을이 납품한 상품의 대금을 감액하거나, 상품권으로 지급하지 않는다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 내부 지침에 따라 결정된다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 내부 지침에 따라 결정된다. 1. 납품 상품이 계약과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 내부 지침에 따라 결정된다. 2. 을의 책임으로 인해 상품이 오손되거나 훼손된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 내부 지침에 따라 결정된다. 3. 상품에 중대한 하자가 있는 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 내부 지침에 따라 결정된다. 4. 위의 사항과 유사한 사유가 있는 경우",0,6
"⑤ 갑은 본 계약에 따라 갑이 을에게 지급해야 하는 금액에서 을이 갑에게 지급해야 하는 비용을 공제할 수 있다.   이 경우, 갑은 공제 내역을 사전에 서면으로 통지한다.",0,6
"① 갑은 원활한 재고 운영을 위해 납품 상품을 단계적으로 검수 및 분류할 수 있으며,   이에 따라 납품일로부터 최대 85일까지 지급 기한을 유동적으로 조정할 수 있다.",1,6
"③ 갑은 을이 제공한 상품의 대금을 감액하거나, 상품권으로 지급하지 않는다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 사유는 갑의 운영 방침에 따라 판단된다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 사유는 갑의 운영 방침에 따라 판단된다. 1. 납품 상품이 계약과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 사유는 갑의 운영 방침에 따라 판단된다. 2. 을의 관리 소홀로 인해 상품이 변질되거나 손상된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 사유는 갑의 운영 방침에 따라 판단된다. 3. 납품된 상품에 하자가 있을 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 사유는 갑의 운영 방침에 따라 판단된다. 4. 위의 항목과 동일한 수준의 사유가 발생한 경우",0,6
"⑤ 갑은 본 계약에 따라 갑이 을에게 지급해야 하는 금액에서 을이 갑에게 지급해야 하는 비용을 상계할 수 있다.   이 경우, 갑은 공제 내역을 사전에 서면으로 통지한다.",0,6
"① 갑은 물류 효율성을 고려하여 납품된 상품의 입고 및 검수 절차를 단계적으로 진행할 수 있으며,   이에 따라 납품일로부터 최대 90일까지 지급 기한을 조정할 수 있다.",1,6
"② 갑이 제1항에서 정한 기한을 초과하여 대금을 지급할 경우, 공정거래위원회가 정한 상품판매대금 지연지급 시 지연이율에 따라 이자를 지급한다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 자체적으로 정한 기준에 따른다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 자체적으로 정한 기준에 따른다. 1. 납품된 상품이 계약 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 자체적으로 정한 기준에 따른다. 2. 을의 관리 부주의로 인해 상품이 손상된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 자체적으로 정한 기준에 따른다. 3. 상품에 하자가 발견된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 자체적으로 정한 기준에 따른다. 4. 위 항목과 유사한 사유가 발생한 경우",0,6
"① 갑은 공급망 운영 최적화를 위해 납품된 상품의 입고를 순차적으로 진행할 수 있으며,   이에 따라 납품일로부터 최대 95일까지 지급 기한이 자동 연장될 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 사유는 갑의 내부 규정에 따라 결정된다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 사유는 갑의 내부 규정에 따라 결정된다. 1. 납품된 상품이 계약 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 사유는 갑의 내부 규정에 따라 결정된다. 2. 을의 책임으로 인해 상품이 변질되거나 손상된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 사유는 갑의 내부 규정에 따라 결정된다. 3. 상품에 하자가 발생한 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 사유는 갑의 내부 규정에 따라 결정된다. 4. 기타 위와 동일한 수준의 정당한 사유가 있는 경우",0,6
"① 갑은 재고관리 및 검수 절차 강화를 이유로 납품된 상품의 입고를 순차적으로 수행할 수 있으며,   이에 따라 납품일로부터 최대 100일까지 지급 기한을 연장할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 평가한 품질 기준에 따라 결정된다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 평가한 품질 기준에 따라 결정된다. 1. 납품된 상품이 계약 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 평가한 품질 기준에 따라 결정된다. 2. 을의 과실로 인해 상품이 손상되거나 품질 저하가 발생한 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 평가한 품질 기준에 따라 결정된다. 3. 상품에서 결함이 발견된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액률은 갑이 평가한 품질 기준에 따라 결정된다. 4. 위 사유와 동일한 수준의 정당한 사유가 있는 경우",0,6
"① 갑은 물류 및 입고 검수 절차의 원활한 진행을 위해 납품된 상품을 지정된 창고에서 일정 기간 보관할 수 있으며,   이에 따라 납품일로부터 최대 105일까지 지급 기한을 연장할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 세부 기준은 갑이 정한 평가 절차를 따른다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 세부 기준은 갑이 정한 평가 절차를 따른다. 1. 납품된 상품이 계약 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 세부 기준은 갑이 정한 평가 절차를 따른다. 2. 을의 부주의로 인해 상품이 훼손된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 세부 기준은 갑이 정한 평가 절차를 따른다. 3. 납품된 상품에서 하자가 발생한 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 세부 기준은 갑이 정한 평가 절차를 따른다. 4. 위 사항과 동일한 수준의 정당한 사유가 있는 경우",0,6
"① 갑은 상품 품질 검토 및 보관 절차를 고려하여 납품된 상품의 입고를 순차적으로 진행할 수 있으며,   이에 따라 납품일로부터 최대 110일까지 지급 기한을 유동적으로 조정할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 적용 여부는 갑이 정한 내부 방침에 따라 판단된다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 적용 여부는 갑이 정한 내부 방침에 따라 판단된다. 1. 납품된 상품이 계약 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 적용 여부는 갑이 정한 내부 방침에 따라 판단된다. 2. 을의 책임으로 인해 상품이 손상되거나 변질된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 적용 여부는 갑이 정한 내부 방침에 따라 판단된다. 3. 납품된 상품에 하자가 발견된 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 적용 여부는 갑이 정한 내부 방침에 따라 판단된다. 4. 위의 사항과 동일한 수준의 정당한 사유가 있는 경우",0,6
"① 갑은 납품된 상품의 입고 및 검수 작업을 단계적으로 진행할 수 있으며,   이에 따라 납품일로부터 최대 115일까지 지급 기한을 조정할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 운영 기준에 따라 조정될 수 있다.",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 운영 기준에 따라 조정될 수 있다. 1. 납품된 상품이 계약 내용과 다를 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 운영 기준에 따라 조정될 수 있다. 2. 을의 귀책사유로 인해 상품이 변질되거나 품질 저하가 발생한 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 운영 기준에 따라 조정될 수 있다. 3. 납품된 상품에 하자가 있는 경우",0,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액 비율은 갑의 운영 기준에 따라 조정될 수 있다. 4. 위 사항과 동일한 수준의 정당한 사유가 있는 경우",0,6
"① 갑은 납품된 상품의 품질 평가 및 입고 절차를 철저히 수행하기 위해,   상품 검수를 마칠 때까지 납품일로부터 최대 120일까지 지급 기한을 연장할 수 있다.",1,6
"④ 갑은 다음 각 호의 경우 감액을 적용할 수 있으며, 감액의 세부 기준은 갑이 평가하는 품질 기준을 따른다.",0,6
