sentence,toxic_label,article_number
"③ 갑이 통지 또는 협의 절차를 준수하지 않을 경우, 을은 해당 변경 사항을 거부할 권리를 가진다.",0,13
"① 갑은 본 계약에서 정하지 않은 추가 비용을 발생시키려는 경우, 부담 내역과 변경 사항을 최소 15일 전에 을에게 서면으로 통지하여야 한다.",0,13
"② 부담 기준을 변경할 경우, 갑은 사전에 을과 협의를 진행하며, 협의가 지연될 경우, 경영상 필요한 경우에 한해 변경 사항을 우선 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 변경된 부담 기준은 적용되지 않는다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 부담 사항을 을에게 최소 20일 전 서면으로 통지하여야 한다.",0,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의하여야 하며, 협의가 원활히 진행되지 않을 경우, 갑은 내부 방침에 따라 변경 내용을 결정할 권리를 가진다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 해당 변경 사항을 준수하지 않을 권리를 가진다.",0,13
"① 갑은 추가 비용이 발생하는 경우, 그 부담 내역과 산정 기준을 최소 10일 전에 을에게 서면으로 알리고, 관련 자료를 제공해야 한다.",0,13
"② 부담 기준을 변경할 경우, 갑은 최소 5일 전에 을에게 알리고 협의해야 한다. 다만, 긴급한 경영상의 필요성이 인정될 경우, 사후 통지로 이를 대체할 수 있다.",1,13
"③ 갑이 통지 또는 협의 절차를 이행하지 않은 경우, 을은 해당 비용 부담을 거부할 수 있다.",0,13
"① 갑은 물류비, 배송비 등 본 계약서에 명시되지 않은 추가 비용을 발생시키는 경우, 최소 15일 전에 그 내역을 을에게 서면으로 통지하여야 한다.",0,13
"② 부담 기준을 변경할 경우, 갑은 사전에 협의를 진행하되, 협의가 불가능한 경우 갑은 단독으로 기준을 확정할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 해당 변경 사항은 무효로 간주된다.",0,13
① 갑은 추가 비용 부담 내역 및 기준을 최소 20일 전까지 을에게 서면으로 명확히 통지하여야 한다.,0,13
"② 부담 기준을 변경하려는 경우, 갑은 사전에 협의해야 하며, 협의 결과에 상관없이 변경 기준을 우선 적용할 수 있다.",1,13
"③ 갑이 통지 또는 협의를 이행하지 않을 경우, 을은 해당 비용 지급을 거부할 수 있다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용이 발생하는 경우, 그 부담 기준과 내역을 사전에 을에게 서면 통지해야 한다.",0,13
"② 부담 기준이 변경되는 경우, 갑은 을과 사전 협의해야 하며, 협의가 완료되지 않을 경우에도 해당 내용을 통지일로부터 효력 있게 적용할 수 있다.",1,13
"③ 갑이 통지 또는 협의를 이행하지 않을 경우, 을은 해당 기준에 대해 거부권을 행사할 수 있다.",0,13
"① 갑은 본 계약에 포함되지 않은 추가 비용이 발생할 경우, 최소 10일 전에 해당 내역을 을에게 서면으로 통지하여야 한다.",0,13
"② 부담 기준 변경 시, 갑은 을과 합의된 내용을 바탕으로 적용하되, 긴급한 필요성이 있는 경우 합의 없이 우선 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 해당 비용을 거부하거나 협의를 재요청할 수 있다.",0,13
"① 갑은 물류비, 배송비, 광고비 등 추가 비용 발생 시, 해당 내역과 산정 기준을 최소 15일 전에 서면으로 을에게 통지하여야 한다.",0,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의를 진행해야 하며, 협의가 이루어지지 않을 경우 변경 사항을 우선 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 해당 변경 사항을 거부할 권리를 가진다.",0,13
"① 갑은 추가 비용 발생 시, 그 내역과 부담 비율을 을에게 최소 10일 전에 서면 통지하여야 한다.",0,13
"② 부담 기준 변경이 필요한 경우, 갑은 최소 5일 전에 을에게 이를 통지하고, 협의 절차를 진행해야 한다. 다만, 긴급한 경우에는 사전 협의 없이 변경 기준을 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항의 절차를 준수하지 않을 경우, 해당 변경 사항은 효력을 상실한다.",0,13
"① 갑은 본 계약에 포함되지 않은 추가 비용을 을에게 부담시키고자 할 경우, 최소 20일 전에 서면으로 통지하여야 한다.",0,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의를 진행하며, 협의가 완료되지 않을 경우에도 해당 변경 사항을 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 해당 비용 지급을 거부할 수 있다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용 부담 사항을 최소 15일 전 을에게 서면으로 통지해야 한다.",0,13
"② 부담 기준 변경 시, 갑은 을과 사전에 협의하여 합의된 내용을 바탕으로 적용해야 한다. 다만, 협의가 원활하지 않을 경우, 갑은 최종적으로 기준을 단독 결정할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 변경된 부담 기준은 무효로 간주된다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 발생 시, 그 내역과 산정 기준을 을에게 최소 10일 전에 서면으로 통지해야 한다.",0,13
"② 부담 기준을 변경하려는 경우, 갑은 을과 사전에 협의를 진행해야 하며, 협의가 이루어지지 않더라도 경영상 필요에 따라 변경 사항을 적용할 수 있다.",1,13
"③ 갑이 통지 또는 협의 절차를 이행하지 않을 경우, 해당 비용 부담은 효력을 상실한다.",0,13
"① 갑은 추가 비용이 발생하는 경우, 최소 20일 전에 그 부담 내역과 기준을 서면으로 을에게 통지하여야 한다.",0,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의를 진행하며, 협의가 완료되지 않을 경우에도 해당 기준을 소급 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 해당 비용 부담을 거부할 수 있다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 부담의 사유와 세부 내용을 을에게 최소 15일 전에 서면으로 통지하여야 한다.",0,13
"② 부담 기준 변경 시, 갑은 을과 협의한 후 변경 사항을 적용하되, 협의가 완료되지 않을 경우 갑은 단독으로 기준을 확정할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 변경된 기준은 적용되지 않는다.",0,13
"① 갑은 본 계약에 명시되지 않은 추가 비용을 을에게 부과하려는 경우, 최소 10일 전에 서면으로 통지해야 한다.",0,13
"② 부담 기준을 변경하려는 경우, 갑은 사전에 을과 협의하고, 협의가 원활하지 않을 경우 변경 내용을 우선 시행할 수 있다.",1,13
"③ 갑이 통지 및 협의 절차를 준수하지 않을 경우, 을은 변경된 기준을 거부할 권리를 가진다.",0,13
"① 갑은 추가 비용 부담 사항을 을에게 최소 20일 전 서면으로 알리고, 변경 내역과 사유를 제공해야 한다.",0,13
"② 부담 기준 변경 시, 갑은 협의 절차를 통해 합의된 내용을 적용해야 하며, 합의가 이루어지지 않을 경우에도 변경 사항을 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 변경된 기준은 무효로 간주된다.",0,13
"① 갑은 추가 비용 발생 시, 최소 15일 전에 해당 내역과 부담 기준을 서면으로 을에게 통지하여야 한다.",0,13
"② 부담 기준 변경이 필요한 경우, 갑은 사전에 을과 협의하고, 협의가 지연될 경우 변경 내용을 우선 적용할 수 있다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 변경된 부담 기준을 거부할 수 있다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 부담 사항을 발생시키는 경우, 최소 10일 전에 을에게 서면으로 통지해야 한다.",0,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의해야 하며, 협의가 완료되지 않은 경우에도 경영상 필요에 따라 변경 내용을 적용할 수 있다.",1,13
"③ 갑이 통지 또는 협의 절차를 이행하지 않을 경우, 을은 해당 부담 사항을 준수하지 않을 권리를 가진다.",0,13
"① 갑은 물류비, 배송비, 광고비 등 추가 비용 발생 시, 해당 내역과 산정 기준을 최소 15일 전에 을에게 서면으로 통지해야 한다.단, 갑은 긴급한 사정이 있을 경우, 통지 없이 추가 비용을 부과할 수 있으며, 이 경우 사후에 통지할 수 있다.",0,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의를 진행하여 합의된 내용을 적용해야 한다.",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 해당 비용 부담을 거부할 권리를 가진다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용 부담 내역을 을에게 서면으로 통지해야 하며, 통지 후 을이 별도의 이의를 제기하지 않을 경우 해당 비용 부담에 동의한 것으로 간주된다.",1,13
"② 부담 기준 변경 시, 갑은 최소 10일 전에 을에게 알리고 협의를 진행해야 한다.",0,13
"③ 갑이 1항 또는 2항의 절차를 준수하지 않을 경우, 변경된 기준은 무효로 간주된다.",0,13
"① 갑은 본 계약서에 명시되지 않은 추가 비용을 을에게 부담시키는 경우, 최소 10일 전에 통지해야 하며, 통지된 내역은 서면 확인 여부와 관계없이 효력을 발생한다.",1,13
"② 부담 기준을 변경할 경우, 갑은 사전에 을과 협의하여야 한다.",0,13
"③ 갑이 통지 및 협의를 이행하지 않을 경우, 을은 해당 비용 부담을 거부할 수 있다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용 발생 시, 최소 15일 전에 을에게 서면으로 통지해야 하며, 긴급한 상황일 경우 통지 절차를 생략할 수 있다.",1,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의하여야 하며, 합의된 내용을 바탕으로 적용해야 한다.",0,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 해당 변경 사항은 효력을 발생하지 않는다.",0,13
"① 갑은 추가 비용 발생 시, 최소 20일 전에 을에게 서면으로 통지해야 하며, 을이 통지에 응답하지 않을 경우 동의한 것으로 간주된다.",1,13
"② 부담 기준을 변경하려는 경우, 갑은 사전에 을과 협의를 진행해야 한다.",0,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 비용 부담을 거부할 권리를 가진다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용을 을에게 부담시키는 경우, 해당 비용 내역을 최소 10일 전에 통지해야 하며, 갑이 제공한 기준에 대해 이의를 제기하지 않을 경우 동의한 것으로 간주된다.",1,13
"② 부담 기준 변경 시, 갑은 최소 5일 전에 을에게 통지하고, 협의를 통해 결정하여야 한다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 부담 사항을 을에게 서면으로 통지해야 하며, 통지된 내용이 을의 동의 여부와 관계없이 효력을 발생할 수 있다.",1,13
"② 부담 기준을 변경하려는 경우, 갑은 사전에 을과 협의해야 한다.",0,13
"① 갑은 추가 비용 발생 시, 그 부담 내역 및 기준을 최소 15일 전에 서면으로 을에게 통지해야 하며, 을이 통지를 받은 후 7일 내에 서면으로 이의를 제기하지 않을 경우 동의한 것으로 간주된다.",1,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의하여야 하며, 협의된 내용을 바탕으로 적용해야 한다.",0,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 변경된 기준은 효력을 상실한다.",0,13
"① 갑은 본 계약서에 명시되지 않은 추가 비용을 발생시키는 경우, 최소 10일 전에 을에게 통지해야 하며, 긴급한 상황일 경우 통지 절차를 생략할 수 있다.",1,13
"② 부담 기준을 변경하려는 경우, 갑은 사전에 을과 협의를 통해 합의된 내용을 적용해야 한다.",0,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 을은 변경된 기준을 거부할 권리를 가진다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용 부담 사항을 을에게 서면으로 통지하며, 통지된 비용은 협의 여부와 상관없이 효력을 발생할 수 있다.",1,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의를 진행해야 하며, 협의된 기준을 적용해야 한다.",0,13
"③ 갑이 통지 또는 협의 절차를 이행하지 않을 경우, 을은 해당 비용 부담을 거부할 수 있다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 발생 시, 최소 20일 전에 을에게 서면으로 통지하여야 하며, 통지 후 을이 일정 기간 내에 동의 또는 반대 의견을 서면으로 제출하지 않을 경우, 해당 내용은 효력을 발생한다. # 독소조항 #",1,13
"③ 갑이 1항 또는 2항을 준수하지 않을 경우, 변경된 비용 기준은 효력을 발생하지 않는다.",0,13
"① 갑은 물류비, 배송비 등 추가 비용 발생 시, 최소 10일 전에 을에게 서면으로 통지해야 하며, 갑이 통지를 제공한 경우, 을은 이를 수용해야 할 의무가 있다. # 독소조항 #",1,13
"② 부담 기준 변경 시, 갑은 사전에 을과 협의하고, 합의된 내용을 바탕으로 변경 내용을 적용해야 한다.",0,13
"③ 갑이 1항 또는 2항의 절차를 준수하지 않을 경우, 을은 해당 비용 부담을 거부할 수 있다.",0,13
"① 갑은 추가 비용 부담의 내역 및 기준을 최소 15일 전에 을에게 통지해야 하며, 통지 후 을이 서면으로 반대 의견을 제출하지 않을 경우, 해당 비용 부담을 동의한 것으로 간주한다.",1,13
"② 부담 기준 변경 시, 갑은 사전에 협의하여 합의된 기준을 적용해야 한다.",0,13
"① 갑은 물류비, 광고비 등 추가 비용 부담 사항을 을에게 서면으로 통지하며, 긴급한 상황일 경우, 사전 통지 없이 비용을 부과하고 사후 통지로 이를 갈음할 수 있다. # 독소조항 #",1,13
"② 부담 기준 변경 시, 갑은 최소 10일 전에 을과 협의하여야 하며, 합의된 내용을 바탕으로 변경 사항을 적용해야 한다.",0,13
