input,summary
"제26조 [계약의 유효기간 및 갱신] ① 이 계약의 유효기간은 2024. 1. 1.부터 2025. 1. 1.까지로 한다.  ② 갑 또는 을이 계약기간의 만료일로부터 60일 전까지 서면으로 상대 방에게 계약조건의 변경이나 갱신거절 등 계약의 갱신과 관련한 별도의 의사표 시를 하지 아니하는 경우, 이 계약은 종전과 동일한 조건으로 자동 연장되는 것 으로 본다.  ③ 갑은 을과 을의 납품업자 간 거래에 있어서 불공정거래행위가  지속적으로 발생하고 있음이 객관적으로 확인되는 경우 을과의 계약갱신을   거절할 수 있다.   ④  갑이 을과의 계약 갱신을 거절하는 경우 계약 기간의 만료일로부터  60일 전까지 을에게 계약갱신 거절 사유를 구체적으로 적시하여 서면으로  통지하여야 한다.  ⑤ 을은 제4항의 갱신 거절 통지를 받은 후 갑의 계약갱신 거절 사유가  부당하거나 사실을 오인하였다고 판단할 경우에는 구체적인 증빙 서류를 첨부하 여 갑에게 이의를 신청할 수 있다.   ⑥ 갑은 제4항에 따른 이의 신청이 있은 날부터 14일 안에 을과 협의를  개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리 하여서는 아니  된다.   ⑦ 을은 다음 각 호의 어느 하나에 해당하는 경우 제22조제2항에 따른 대 규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.    1. 제4항에 따른 신청이 있은 날부터 14일 안에 갑이 을과 협의를 시작하지 아 니한 경우   2. 제4항에 따른 신청이 있은 날부터 30일 안에 갑과 을이 합의에 도달하지 아 니한 경우   3. 제4항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 협의 중단의 의사 를 밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우","제26조 [계약의 유효기간 및 갱신] 이 계약은 2024.1.1.부터 2025.1.1.까지 유효하며, 만료 60일 전까지 별도의 의사표시가 없으면 자동 연장되고, 불공정행위 등의 사유로 갑이 갱신을 거절할 경우 60일 전 서면 통지 후 을의 이의 신청 및 협의를 거쳐 합의가 안 되면 분쟁조정협의회에 조정 신청할 수 있다."
"제26조의2 [계약의 갱신 기준 등의 사전 통지] ① 갑은 을과의 계약갱신 거절 기준을 사전에 자신의 홈페이지 등  을이 상시 접근가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으 로 을에게 통지하여야 한다. 또한 관련 기준이 변경되었을 경우에도 같은   방법으로 을에게 즉시 통지하여야 한다. ② 을은 갑에게 자신의 매장이 제1항에 따른 계약 갱신 대상에 해당하는 지 여부의 확인을 서면으로 요청할 수 있다.  ③ 갑은 제2항의 요청이 있은 날로부터 14일 이내에 을에게 계약 갱신  대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여야 한다.","제26조의2 [계약의 갱신 기준 등의 사전 통지] 갑은 계약갱신 거절 기준을 사전에 공지·통지하고 기준이 변경되면 즉시 안내하며, 을은 서면으로 갱신 대상 여부를 확인 요청할 수 있고, 갑은 14일 이내에 그 결과와 사유를 서면으로 통지해야 한다."
"제27조 [분쟁해결 및 재판관할] ① 이 계약에서 정하지 아니한 사항 또는 이 계약의 내용에 대하여 갑과  을사이에 의견이 다른 경우에는 갑과 을의 합의된 의사에 따르고,  갑과 을사이에 계약 해석과 관련한 합의가 이루어지지 않은 경우에는  일반 상관례 및 관련 법령에 따른다.  ② 제1항에 의해서도 이 계약과 관련한 분쟁이 해결되지 아니한 경우에는 「대 규모유통업에서의 거래 공정화에 관한 법률」 제25조제1항에 따라 한국공정거래  조정원의 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.  ③ 갑과 을이 제2항에 따른 조정을 신청하지 아니하는 경우, 이 계약에  관한 분쟁의 해결은 통상의 민사재판에 의한다. 이 경우 양 당사자는 합의로써  관할법원을 정할 수 있다.  ※ 중재에의해분쟁을최종적으로해결하고자하는경우에는제3항을다음과 같이규정하는것도가능함 ③갑과을이제2항에의한조정을신청하지아니하는경우, 다음의중재기관에 의한중재판정으로이계약과관련한분쟁을최종해결하기로합의한다. 중재기관: 한국상사중재원(KCAB, Korea Commercial Arbitration Board)","제27조 [분쟁해결 및 재판관할] 계약 해석 및 분쟁은 상호 합의와 일반 상관례·관련 법령을 따르되, 해결되지 않을 경우 대규모유통업 분쟁조정협의회 조정 또는 민사재판(또는 지정 중재기관)을 통해 최종 해결한다."
"제28조 [계약의 효력] ① 갑과 을은 이 계약을 체결하기 전에 충분한 협의를 거쳤고, 계약 내 용을 모두 숙지하였으며, 이 계약을 증명하기 위하여  2통의 계약서를 작성하고  기명날인하여 각각 1부씩 보관한다.  ② 이 계약서에 기재된 내용만이 갑과 을 사이에 합의된 내용이며, 이  이외의 내용에 대한 당사자 간의 그 어떠한 구두 합의도 당사자를 구속하지 아 니한다. 다만, 이 계약에서 이미 예정된 별도의 서면약정은 이 계약에 우선하여  적용된다.  ③ 이 계약서의 내용은 갑과 을 사이의 서면 합의에 의해서만 변경되거 나 수정될 수 있으며, 그 변경 및 수정은 갑과 을이 해당 서면에 서명  또는 기명날인함과 동시에 그 효력을 발생한다. 2023년 12월 28일 (갑) 주소 : 서울특별시 마포구 월드컵로   (을) 주소 : 대구광역시 중구 중앙대     328     상호 : 연태면세점 상호 : KA&C     대표이사 :  장택진 (인) 대표자 : 김광태 (인) 중재규칙: 위중재기관이정하는중재규칙 [별지] 을은 갑에게 아래와 같은 조건으로 상품을 납품한다. 1. 납품장소 :  2. 납품기일 :  3. 납품 대상 상품 내역 브랜드명 상품품목 수량 단가","제28조 [계약의 효력] 갑과 을은 사전에 충분히 협의하여 계약 내용을 숙지하였으며, 서면약정을 제외한 어떠한 구두합의도 유효하지 않고, 계약 변경·수정은 서면에 서명 또는 기명날인해야만 효력이 발생한다."
제1조 [목적] 이 계약서의 작성 목적은 갑과 을 간 상품의 직매입거래(갑이 매입 한 상품 중 판매되지 아니한 상품에 대한 판매책임을 부담하고 을로부터 상 품을 매입하는 형태의 거래를 말한다)에서 양 당사자 사이의 기본적인 권리와  의무를 정하기 위함에 있다.,제1조 [목적] 갑과 을이 판매되지 않은 상품의 책임 부담 및 매입 조건 등 직매입거래에서 기본 권리와 의무를 규정하기 위한 것이다.
제2조 [기본원칙] ① 갑과 을은 상호이익을 존중하고 이 계약상 의무를 신의에 따라 성실 히 이행함으로써 상호 공정한 거래관계와 동반성장을 추구한다.  ② 갑과 을은 이 계약의 이행과 관련하여 「대규모유통업에서의 거래  공정화에 관한 법률」 및 그 시행령 등 관련 법령의 규정을 준수한다.  ③ 을이 수입 명품 브랜드를 보유하는 등 갑이 을에 대하여 거래상  우월적 지위에 있다고 인정되지 아니할 경우에는 이 표준거래계약서의 내용을  거래 현실에 맞게 수정하여 사용할 수 있다.,"제2조 [기본원칙] 갑과 을이 상호 이익을 위해 신의성실하게 공정한 거래를 유지하고 법령을 준수하며, 우월적 지위가 부인될 경우 계약 내용을 현실에 맞게 수정할 수 있음을 규정한다."
"제3조 [공정거래 준수 및 동반성장 지원] ① 갑과 을은 공정하고 투명한 거래를 위하여 다음 각 호의 내용을 준 수한다.   1. 상대방에게 금품, 향응, 편의 또는 접대를 요구하거나 제공해서는 아니 되며,  위법하거나 부당한 행위를 하지 아니한다.   2. 거래상 우월적 지위를 남용하여 공정한 거래질서에 반하는 행위를 요구하지  아니한다.   ② 갑은 을과의 동반성장을 위하여 을의 재무건전화, 기술개발 촉진,  근무환경개선 등을 위한 다양한 지원프로그램을 마련하여 지원하는데 노력한다.","제3조 [공정거래 준수 및 동반성장 지원] 갑과 을이 공정한 거래를 위해 부당한 행위를 금지하며, 갑은 을의 재무건전화, 기술개발, 근무환경 개선 등을 지원해 동반성장을 도모하는 것을 규정한다."
"제4조 [상품의 납품] ① 을이 갑에게 납품하여야 하는 상품의 종류, 수량 및 가격과 상품의  납품장소ㆍ납품기일은 [별지]와 같다. 상품의 종류, 수량 및 가격과 납품장소ㆍ 납품기일은 발주의뢰서, 매입전표, 세금계산서 등으로 대신할 수 있다.  ② 을은 제1항에 따른 납품기일 및 장소에 차질 없이 상품을 납품하여야  하며, 부득이한 사유로 제1항에 따른 납품기일에 상품의 납품이 불가능한 경우에 는 해당 기일의 전일까지 갑에게 납품 기한의 연장을 요청하여 사전 승인을  받아야 한다.  ③ 을은 갑에게 시계 상품을 납품함에 있어, 「전기용품 및 생활용품 안 전관리법」, 「대외무역법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표 시·광고의 공정화에 관한 법률」, 「소비자기본법」, 「전자상거래법」, 「기계 기기법」, 「소비자 보호법」 등 시계와 관련된 모든 법령의 규정을 준수하여야  한다.  ④ 갑은 을이 상품을 납품하면 제5조제2항의 검수기준에 따라 검수를  마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이  계약에 따라 납품하는 상품을 지체 없이 수령한다.   1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우   2. 납품받은 상품에 하자가 있는 경우   3. 납품받은 상품이 갑이 주문한 상품과 다른 경우   4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우   5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령 을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우   ⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다.   1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하 자가 있는 경우   2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우  ⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위 를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도  갑은 을에게 이에 관한 책임을 물을 수 없다.   1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위   2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품 하게 하는 행위   3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격 으로 환원하지 아니하거나 환원을 지연하는 행위   4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당  금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우","제4조 [상품의 납품] 을이 별지나 서류로 정한 조건에 따라 상품을 적시에 납품하고, 갑은 법령에 따른 검수 후 이상이 없으면 이를 수령하며, 문제 발생 시 양 당사자가 협력하고 불합리한 납품 조건을 강요하지 못하도록 규정한다."
"제5조 [검수기준 및 품질검사] ① 갑은 납품받는 상품에 관하여 갑의 검수기준에 따른 검수를 하여야  한다. 이때 갑은 검수를 위하여 을에게 샘플을 요구할 수 있다.   ② 갑은 상품의 품질, 규격, 관련 법령의 허용기준 등 을이 납품하는  상품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본 법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.  ③ 갑은 을이 납품하는 상품에 대하여 품질검사 및 성분검사가 필요한   경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기 관으로부터 검사를 받은 후 검사결과를 해당 상품의 납품 전에 갑에게 제출 한다.  ④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및  성분검사 결과 을이 납품한 상품이 법적 기준을 충족하여 합격 또는 적합  판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이  검사비용을 부담한다.   1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사  또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우   2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품 질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분 검사가 필요하지 않았다고 인정될 수 있는 경우  ⑤ 품질검사 및 성분검사 결과 을이 납품한 상품이 법적기준을 충족시키지  못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 상품의 납품중지  및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할  경우 계약을 해지할 수 있다.","제5조 [검수기준 및 품질검사] 갑이 을의 납품 상품을 사전에 명확히 고지된 검수기준에 따라 검사하며, 필요시 공인기관의 품질·성분검사를 실시하고 검사비용은 원칙 을이 부담하되 특정 조건에서는 갑이 부담하며, 불합격 시에는 시정 요구 후 계약 해지도 가능함을 규정한다."
"제6조 [납품대금 지급 및 감액금지] ① 갑은 납품대금을 상품 입고일부터 60일 이내에 현금, 기업구매 전용카드 와 같은 현금성 결제수단으로 지급한다. 단, 해외 상품을 직매입하는 경우나  을의 서류 제공, 업무 처리 지연 등 갑의 귀책사유가 아닌 사유로 대금  지급이 지연된 경우에는 그러하지 아니하다.   ② 갑이 제1항에서 정한 기간을 넘겨서 납품대금을 지급하는 경우에는 그  초과 기간에 대하여 공정거래위원회가 고시하는 상품판매대금 지연지급 시   지연이율에 따른 이자를 지급한다.  ③ 갑은 을에게 납품받은 상품의 대금을 감액하거나, 상품 또는 상품권 으로 지급하지 아니한다.  ④ 갑은 제3항에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는  납품받은 날부터 거래관행상 합리적이라고 인정되는 기간 안에서 을과 서면 으로 합의한 후에 감액할 수 있다. 다만, 해당 상품이 시간이 지남에 따라 성능  저하나 기능 상실 등의 특성을 지닌 시계 부품이나 전자기기(이하 시계 부 품이라 한다)인 경우에는 해당 상품의 대금은 갑이 납품받은 시점부터 상 품의 검수 및 매입을 마치기 전까지의 기간(특별한 사유가 없으면 7일을 초과할  수 없다) 내에서만 감액할 수 있다.   1. 납품받은 상품이 계약한 상품과 다른 경우   2. 을의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우   3. 납품받은 상품에 하자가 있는 경우   4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우  ⑤ 갑은 을과 합의하여 이 계약에 따라 갑이 을에게 지급하여야  하는 상품대금에서 을이 갑에게 지급하여야 하는 비용을 공제한 후 지급 할 수 있다. 이 경우 갑은 공제 내역을 을에게 사전에 서면으로 통지한다.","제6조 [납품대금 지급 및 감액금지] 갑이 을에게 상품 대금을 정해진 기간 내에 현금성 결제수단으로 지급하고, 대금 감액은 원칙 불가하나 정당한 사유와 서면 합의로 일부 감액할 수 있으며, 지급 지연 시 이자를 지급하도록 규정한다."
"제6조의2 [공급원가 변동에 따른 납품 가격의 조정] ①을은 계약 체결 이후 최저임금 인상, 원재료가격 상승 등으로 인해 납품하는  상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우에는 다음 각 호 서 류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다. ※ 계약서상을이납품가격을실질적으로조정할수있는내용(예시: 납품 가격은을이결정한다.)이별도조항으로반영된경우이조항제외가능    1. 납품 가격 조정 대상이 되는 상품의 공급원가 변동, 공급조건 변화 등을 확인 할 수 있는 서류   2. 그 밖에 납품 가격 조정에 필요한 서류  ② 갑은 제1항에 따른 신청이 있은 날부터 10일 안에 을과 협의를 개시하여야 하 며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 단, 을이  제1항에 따른 첨부서류를 제공하지 않는 경우에는 그러하지 아니하다.  ③ 제2항에 따른 협의 결과 갑과 을이 계약서 내용 변경에 합의하는 경우 갑은 계 약 변경사항이 명시된 서면을 을에게 주어야 한다. 이 때 서면에는 갑과 을이 각 각 서명 또는 기명날인하여야 한다.  ④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁 조정협의회에 조정을 신청할 수 있다.    1. 제1항에 따른 신청이 있은 날부터 30일 안에 갑과 을이 합의에 도달하지 아니 한 경우   2. 제1항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 협의 중단의 의사를  밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우","제6조의2 [공급원가 변동에 따른 납품 가격의 조정] 을이 공급원가 변동 등으로 납품가격 조정이 필요한 경우 증빙서류를 첨부해 신청하면, 갑은 10일 내 협의를 개시하고 합의가 어려울 경우 분쟁조정협의회에 조정을 신청할 수 있음을 규정한다."
"제7조 [상품의 반품] ① 갑은 정당한 사유 없이 을로부터 매입한 상품의 전부 또는 일부를  을에게 반품(매입한 상품을 다른 상품과 바꾸는 등 실질적으로 반품이 되는  경우를 포함한다)할 수 없다. 다만, 다음 각 호의 어느 하나에 해당하는 경우로 서 거래관행상 합리적이라고 인정되는 기간 안에 반품하는 경우에는 정당한 사 유가 있는 것으로 추정한다.   1. 납품받은 상품에 을의 책임 있는 사유로 인한 오손, 훼손 또는 하자가  있는 경우    2. 납품받은 상품이 주문한 상품과 다른 경우   3. 납품받은 상품을 반품함으로써 생기는 손실을 갑이 부담하고 을의  사전 동의를 받은 경우   4. 한정판 시계, 계절용품 등 일정한 기간이나 계절에 집중적으로 판매되는 시 계 상품에 대하여 다음 조건에 따라 반품하는 경우 반품기한 상품을 받은 날로부터 60일 이내 반품수량 구매 수량의 1회 한정 반품장소 서울복합물류단지 반품비용의부담자 하자상품: 을, 기타: 갑   5. 신ㆍ구 상품의 교체, 시장테스트 상품의 반품 등 을이 자기에게 직접적 으로 이익이 된다고 판단하여 반품일 이전에 자발적으로 반품을 서면으로 요 청한 경우. 이 경우, 을은 해당 반품이 자기에게 직접적으로 이익이 된 다는 객관적인 근거자료를 갑에게 제출한다.   6. 납품받은 상품이 위조물이거나 타인의 지식재산권을 침해하는 등으로 법령  또는 행정 지침을 위반하여 적법한 상품판매가 불가능한 경우   7. 수입 명품 브랜드 등 해당 브랜드 정책에 따라 반품이 이루어지고, 갑이  을에게 반품 관련 서류를 요구하거나 수취하기 어려운 특별한 사정이 있 는 경우   8. 제1호부터 제7호까지의 규정에 준하는 정당한 사유가 있는 경우  ② 다음 각 호의 어느 하나에 해당하는 경우와 같이 사회 통념상 을이 반품을  요청할 가능성이 거의 없는 경우에는 을이 제1항 제5호에 따라 반품 요청을  하였다고 하더라도 특별한 사정이 없는 한 을에게 반품할 수 없다.   1. 갑이 전시 등에 사용하여 상품 가치가 현저히 훼손된 상품에 대한 반품.  (단, 납품업자가 고급 브랜드 이미지 유지 등을 위해 할인판매를 원하지 않 아 자발적으로 반품을 요청한 경우는 제외)   2. 제휴상품 등 갑만을 위해 생산하여 납품하거나 갑의 상표권을 부착하 여 생산한 제품으로 갑이외의 다른 유통채널로 판매가 어려운 상품에 대 한 반품   3. 갑이 을과 협의 없이 점포 또는 매장을 리뉴얼하여 발생한 재고   처리를 위한 반품 등 갑의 귀책사유로 인한 반품      ③ 제1항제1호 및 제2호에 따른 반품 기간은 납품일로부터 30일 이내로 한다. 다 만, 납품일에 제1항제1호 및 제2호에 해당하는 사유를 외견상 즉시 발견할 수 없는  합리적인 사유가 있는 경우에는 상호 별도의 합의로 그 기간을 연장할 수 있다.  ④ 제3항에도 불구하고 제1항제1호 및 제2호에 따라 시계 상품을 반품하는 경우 에는 갑이 납품받은 시점부터 해당 상품의 검수 및 매입을 마치기 전까지의  기간(특별한 사유가 없으면 7일을 초과할 수 없다)에만 반품할 수 있다.  ⑤ 갑은 반품에 대한 기준과 절차를 사전에 자신의 홈페이지 등 을이 상 시 접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을에 게 통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게  통지한다.","제7조 [상품의 반품] 갑이 하자, 주문 불일치 등 정당한 사유와 합리적인 조건 및 기간 내에 상품을 반품할 수 있으나, 사회 통념상 부당하거나 갑의 귀책사유로 인한 반품은 제한되고 반품 기준과 절차는 사전에 공지됨을 규정한다."
"제8조 [판매장려금] ① 갑은 상품의 판매촉진을 위하여 다음 조건에 따라 을로부터 판매장 려금을 수령할 수 있다.  ② 제1항의 판매장려금률(액)의 결정기준ㆍ결정절차 및 변경사유ㆍ변경기준ㆍ변 경절차는 각각 다음과 같다. 명칭 종류 지급목적 지급시기 지급횟수 판매장려금률(액) 판매 인센티브 판매실적  장려금 갑이  일정한  양 이상의 상품을  판매 시 판매독려 성과  달성 시 매월 1회 초과판매액의  5% 고객 만족  인센티브 고객만족 장려금 고객 만족도 향상 매 분기 분기별  1회 1,000,000원    1. 결정기준: 매 분기/연간으로 고객 만족도 조사를 실시한 후, 협의하여 결정   2. 결정절차: 갑이  만족도 데이터를 을에게 제공, 지급 대상 확정   3. 변경사유: 고객 만족도가 예상보다 낮거나, 반품율이 높은 경우   4. 변경기준: 판매 실적, 고객 피드백, 반품율 등의 지표   5. 변경절차: 협의하여 변경 사항을 결정, 변경된 사항은 서면 계약서에 명시  ③ 갑은 계약기간 중 정당한 사유 없이 제1항의 판매장려금과 관련한 사항을  을에게 불리하게 변경하거나, 을에게 제1항의 판매장려금 외에 자기 또는  제3자를 위하여 금전, 물품, 용역, 그 밖의 경제적 이익을 제공하게 하지 아니한다.","제8조 [판매장려금] 갑이 판매 실적과 고객 만족도에 따라 을로부터 정해진 기준과 협의 절차에 따른 판매장려금을 받고, 불리한 조건 변경이나 추가 경제적 혜택 제공을 제한함을 규정한다."
"제9조 [판촉사원 파견 등] ① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하  판촉사원이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나,  갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다 음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을  을이 납품하는 상품의 판매 및 관리 업무에 종사하게 할 수 있다.   1. 갑이 파견된 판촉사원의 인건비, 식비ㆍ교통비 등 각종 실비, 상품의 판 매 및 관련 업무 종사를 위해 소요되는 비용을 부담하는 경우 ※ 결정기준및변경기준- 갑과을 간의상품거래량및각당사자의상대방에 대한매출액이전체매출액에서차지하는비중, 거래기간, 갑의판매장려금정책 등을종합적으로감안하여실제부과하는판매장려금의수준을결정·변경하기 위한기준을기재 ※ 결정절차및변경절차- 담당MD와납품업체간의협의절차, 협의불성립시 재협의절차, 결정된판매장려금수준의통지및확인등과같은절차적사항을 기재 ※ 변경사유- 매출액의증감, 시장상황의변동과같이판매장려금률의인상/인하가 필요한사유를기재    2. 을이 판촉사원의 파견에 따른 예상이익과 비용의 내역 및 산출근거를 객 관적ㆍ구체적으로 명시하여 서명 또는 기명날인한 서면에 따라 갑에게  자발적으로 파견을 요청하는 경우   3. 갑이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 을로부 터 파견 받는 경우  ② 제1항 단서에 해당하는 경우 을은 8명의 범위에서 판촉사원을 파견하며,  갑은 이 계약에 명시되지 않은 판촉사원의 파견을 강요하거나 파견된 판촉 사원이 갑의 고유업무에 종사하도록 해서는 아니 된다.  ③ 제2항에 따라 파견된 판촉사원은 을의 지시·명령을 받아 을이 납품 한 상품의 판매 및 관리 업무에 종사한다.  ④ 을이 파견한 판촉사원은 갑의 영업시간 동안 근무하고, 근무기간은  2024. 1. 1.부터 2025. 7. 31.까지로 한다.   ⑤ 제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 인건비 등의 비용은  파견사유, 을의 예상이익과 비용 등을 고려하여 갑과 을이 협의하여  부담한다.  ⑥ 을은 갑의 매장에서 상품의 판매업무 등의 수행을 위해 준수가 요구 되는 관세법 및 보세판매장 운영에 관한 고시 등 관련법규 교육을 판촉사원 에게 실시하여야 하며, 자체적인 교육이 어려울 경우 갑에게 서면으로 해당  교육을 요청할 수 있다.   ⑦ 갑은 판촉사원 파견에 대한 기준을 사전에 자신의 홈페이지 등 을이  상시 접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을 에게 통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게  통지한다.","제9조 [판촉사원 파견 등] 갑이 정해진 조건과 협의에 따라 을의 판촉사원을 일정 기간 동안 비용 분담 및 교육 등 필요한 절차를 거쳐 상품 판매 및 관리 업무에 활용할 수 있도록 하며, 강제 파견 및 고유 업무 종사 금지를 명시한다."
"제10조 [서비스 품질유지] ① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을  것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다.  ② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한  조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구 해서 시행하여야 한다.  ③ 갑과 을은 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을  원인의 소재, 과실의 유무 등을 종합적으로 고려하여 상호 협의하여 분담한다.","제10조 [서비스 품질유지] 갑, 을 및 파견 판촉사원이 고객이 기대하는 수준 이상의 서비스를 유지하고, 고객 불만 발생 시 보상·시정 조치를 신속히 취하며 비용을 상호 협의하여 분담할 것을 규정한다."
"제11조 [판촉행사 참여 등] ① 판매촉진을 위한 행사나 활동(이하 판촉행사라 한다)을 하고 그 비용의  전부 또는 일부를 을이 부담할 경우, 갑과 을은 사전에 다음 각 호 의 사항이 명시된 서면으로 판촉행사의 합의를 한 후 진행한다.    1. 판촉행사의 명칭ㆍ성격ㆍ기간   2. 판촉행사를 통해 판매할 상품의 품목   3. 판촉행사에 소요될 것으로 예상되는 비용의 규모 및 사용내역   4. 해당 판촉행사를 통해 갑과 을이 직접적으로 얻을 것으로 예상되는  경제적 이익(이하 이 조에서 예상이익이라 한다)의 비율   5. 판촉행사에 소요되는 모든 비용(명칭에 상관없이 상품의 판촉행사에 소요되 는 모든 비용을 말하며, 이하 판촉비용이라 한다)의 분담비율 또는 액수  ② 갑은 정당한 사유 없이 을에게 을의 의사에 반하여 판촉행사에  참여하게 하거나 을의 상품에 관한 광고를 하게 하지 아니한다.  ③ 제1항제5호의 판촉비용 분담비율은 갑과 을이 예상이익의 비율에 따  라 정하는 것을 원칙으로 하되, 구체적인 비율을 산정하기 곤란한 경우에는  갑과 을의 예상이익이 동일한 것으로 추정한다.  ④ 제3항에 따른 을의 판촉비용 분담비율은 100분의 50을 초과할 수 없다.  전체 판촉비용 중 을의 분담비율이 100분의 50을 초과하게 될 경우에는 그  초과분은 갑이 부담한다.   ⑤ 제1항부터 제4항까지의 규정에도 불구하고 을이 자발적으로 갑에게  요청하여, 다른 납품업자등과 차별화되는 판촉행사를 실시하려는 경우에는  갑과 을이 상호 협의하여 판촉비용의 분담비율을 정할 수 있다.   ⑥ 갑은 판매촉진행사(할인행사·광고 등) 진행 및 비용분담에 대한 기준을  사전에 자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나,  계약체결 시 을에게 고지한다. 또한 동 기준이 변경되었을 경우에도 같은 방 법으로 공지하거나 을에게 고지한다.","제11조 [판촉행사 참여 등] 을이 부담하는 판촉행사의 조건(행사 명칭, 기간, 예상 이익, 비용 분담 비율 등)을 사전 서면 합의하고, 갑이 강제 참여시키지 않으며 비용 분담은 일정 한도를 넘지 않도록 하고, 기준 변경 시 이를 공지함을 규정한다."
