sentence,unfair_label,law_article,article_number
"⑤ 품질검사 및 성분검사 결과 전자제품이 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품 중지 및 일정한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 진행하여야 한다. 이때 갑은 검수를 위하여 을에게 샘플을 요청할 수 있다.,0,0,5
"② 갑은 전자제품의 품질, 규격, 관련 법령의 허용기준 등을 을이 납품하는 전자제품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확히 통보해야 한다.",0,0,5
③ 갑은 을이 납품하는 최신형 무선 이어폰인 'AAC 컴포트 프로'에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 'AAC 컴포트 프로'의 납품 전에 갑에게 제출한다.,0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품이 법적기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 진행하여야 한다. 이때 갑은 검수를 위하여 을에게 전자제품의 샘플을 요구할 수 있다.,0,0,5
③ 갑은 을이 납품하는 '스마트홈 미디어 플레이어'에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 '스마트홈 미디어 플레이어'의 납품 전에 갑에게 제출한다.,0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품이 법적 기준을 충족하지 못해 불합격 또는 부적합 판정을 받게 될 경우 갑은 해당 전자제품의 납품을 중지하고, 일정 기간을 정하여 시정을 요구할 수 있으며, 을이 이러한 시정 요구에 응하지 않을 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 시행하여야 한다. 이때 갑은 검수를 위하여 을에게 전자제품의 샘플을 요구할 수 있다.,0,0,5
"② 갑은 '스마트 클라우드 프로젝터'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '스마트 클라우드 프로젝터'에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 전달해야 한다.",0,0,5
③ 갑은 을이 납품하는 '스마트홈 매니저 프로'에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 '스마트홈 매니저 프로'의 납품 전에 갑에게 제출한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품인 '스마트홈 스피커 Pro'가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품인 '스마트홈 스피커 Pro'가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품인 '스마트홈 스피커 Pro'가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우,0,0,5
"⑤ 품질검사 및 성분검사 결과 A사에서 납품한 '스마트 홈 컨트롤러'가 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 B사는 해당 '스마트 홈 컨트롤러'의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, A사가 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따라 면밀하게 검수를 진행해야 한다. 이때 갑은 검수를 원활하게 하기 위하여 을에게 샘플을 요구할 수 있다.,0,0,5
"② 갑은 '스마트 홈 컨트롤러 3000'의 품질, 규격, 관련 법령의 허용 기준 등에 대해 납품하는 스마트 홈 컨트롤러 3000에 관한 검수 기준을 사전에 을에게 서면(전자문서 및 전자거래 기본법 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.",0,0,5
③ 갑은 을이 납품하는 스마트 홈 시스템에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 스마트 홈 시스템의 납품 전에 갑에게 제출한다.,0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품인 '스마트 홈 허브'가 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 실시해야 한다. 이때 갑은 검수를 위한 절차의 일환으로 을에게 샘플을 요청할 수 있다.,0,0,5
"② 갑은 에코 스마트 스피커의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 에코 스마트 스피커에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.",0,0,5
③ 갑은 을이 납품하는 스마트홈 오디오 시스템에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 스마트홈 오디오 시스템의 납품 전에 갑에게 제출한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 그러나 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 그러나 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 그러나 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우,0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품을 납품한 을이 법적 기준을 충족하지 못해 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 전자제품의 납품을 중지하고 합리적인 기간을 정해 시정을 요구할 수 있으며, 을이 이 시정 요구에 따르지 않을 경우 계약을 해지할 수 있다.",0,0,5
"① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 수행해야 한다. 이때, 갑은 검수를 위해 을에게 샘플을 요청할 수 있다.",0,0,5
"② 갑은 스마트폰인 'Galaxy Flash'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 'Galaxy Flash'에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 통보해야 한다.",0,0,5
"③ 갑은 을이 납품하는 ""스마트 홈 디지털 기기""에 대하여 품질검사 및 성분검사가 필요할 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 ""스마트 홈 디지털 기기""의 납품 전에 갑에게 제출한다.",0,0,5
"⑤ 품질검사 및 성분검사 결과 제노릭스 전자레인지가 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자레인지의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 수행해야 한다. 이때 갑은 검수를 위하여 을에게 샘플을 요청할 수 있다.,0,0,5
"② 갑은 '스마트 홈 통합 시스템'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '스마트 홈 통합 시스템'에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.",0,0,5
③ 갑은 을이 납품하는 전자제품에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 해당 전자제품의 납품 전에 갑에게 제출한다.,0,0,5
"⑤ 품질검사 및 성분검사 결과 를이 납품한 전자제품이 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
"② 갑은 '스마트사운드 블루투스 스피커'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '스마트사운드 블루투스 스피커'에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.",0,0,5
③ 갑은 을이 납품하는 스마트 가전제품인 '스마트홈 매니저'에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 '스마트홈 매니저'의 납품 전에 갑에게 제출한다.,0,0,5
"⑤ 품질검사 및 성분검사 결과 맥스테크 스마트폰이 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 맥스테크 스마트폰의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 실시해야 한다. 이때 갑은 검수를 원활히 진행하기 위해 을에게 샘플을 요구할 수 있다.,0,0,5
"② 갑은 터치스크린 노트북 ""SmartBook X1""의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 ""SmartBook X1""에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.",0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품이 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 철저한 검수를 수행하여야 한다. 이때 갑은 검수를 원활하게 진행하기 위해 을에게 전자제품 샘플을 요구할 수 있다.,0,0,5
"② 갑은 최신형 전자제품인 '스마트 디지털 스피커'의 품질, 규격, 관련 법령의 허용기준 등을 을이 납품하는 스마트 디지털 스피커에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 알려야 한다.",0,0,5
③ 갑은 을이 납품하는 스마트 스피커 'EchoSphere'에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 'EchoSphere'의 납품 전에 갑에게 제출한다.,0,0,5
"⑤ 품질검사 및 성분검사 결과 브레인맥스2410이 납품한 전자제품이 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
① 갑은 납품받는 전자제품에 관하여 갑의 검수기준에 따른 검수를 수행하여야 한다. 이때 갑은 검수를 위하여 을에게 전자제품 샘플을 요구할 수 있다.,0,0,5
"② 갑은 스마트 스피커 '소리나무'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '소리나무'에 관한 검수기준을 사전에 을에게 서면으로 명확하게 알려야 한다.  갑은 '소리나무'가 공인된 안전 기준에 부합하는지, 전자기기 특성에 맞는 성능 및 기능을 만족하는지 확인하여 을에게 서면으로 상세한 검수기준을 사전에 통지해야 한다.  갑은 '소리나무'에 대해 관련 법률에 따른 규격을 준수하여 출하할 수 있도록 검수기준을 철저히 준비하고, 이를 을에게 서면으로 통보해야 한다.  갑은 '소리나무'의 배송 전에 모든 품질 관련 요건과 규격을 확인하고, 그러한 검수 기준을 이행하기 위해 을에게 서면으로 구체적으로 안내해야 한다.  갑은 '소리나무'의 납품에 앞서 관련 법령의 허용 기준을 충족하고 있는지에 대한 검수기준을 을에게 서면으로 다소 구체적으로 알려야 한다.",0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 상황에서는 갑이 검사비용을 부담한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 상황에서는 갑이 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자제품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 상황에서는 갑이 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우,0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품이 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품 중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
"② 갑은 '스마트홈 제어기'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '스마트홈 제어기'에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 구체적으로 알려야 한다.",0,0,5
③ 갑은 을이 납품하는 스마트 전자기기인 '스마트홈 컨트롤러'에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 '스마트홈 컨트롤러'의 납품 전에 갑에게 제출한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자기기인 '스마트 클릭 에어 프라이어'가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다.,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자기기인 '스마트 클릭 에어 프라이어'가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,0,0,5
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 전자기기인 '스마트 클릭 에어 프라이어'가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우,0,0,5
"⑤ 품질검사 및 성분검사 결과 전자제품인 '스마트홈 컨트롤러'가 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 전자제품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 계약을 해지할 수 있다.",0,0,5
