sentence,unfair_label,law_article,article_number
"① 갑은 물류비, 배송비, 광고비 등 어떤 이름으로든 본 계약서에 명시되지 않은 추가 비용을 을에게 더 부담시킬 경우, 그 부담 내역과 비용 분담 비율, 변경 절차 등의 사항을 사전에 자신의 홈페이지 등 을이 언제든지 접근할 수 있는 매체에 공지하거나, 계약 체결 시 별도의 서면으로 을에게 알려야 한다. 또한 이런 기준이 변경될 경우에도 동일한 방법으로 을에게 통지해야 한다.",0,0,13
"② 갑이 ""전통 술 아리랑""의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게 사전 통지하고 협의하여야 한다.",0,0,13
"③ 갑이 을에게 '황금빛 밤하늘 와인'의 제1항에 대한 사전 통지를 하지 않거나 제2항의 협의를 진행하지 않을 경우, 갑은 을에게 해당 와인에 대한 추가 비용을 청구할 수 없다.",0,0,13
"① 갑은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되지 않은 추가 비용을 을에게 추가로 부담시키려는 경우, 그 부담 내역 및 비용 분담 비율, 변경 절차 등에 대한 세부 사항을 사전에 자신의 홈페이지 등 을이 언제든지 접근 가능한 매체를 통해 공지하거나, 계약이 체결될 당시 별도의 서면으로 을에게 통지해야 한다. 또한, 이러한 기준이 변경된 경우에도 동일한 방법으로 을에게 통지를 진행해야 한다.",0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경할 경우에는 을에게 사전 통지하고 협의하여야 하며, 예를 들어 '달콤한 포도주'의 가격 조정이 필요할 경우 관련 내용을 미리 전달하고 상호 협의하여 진행해야 한다.",0,0,13
"③ 갑이 을에게 구체적으로 명명된 술, 예를 들어 '천상의 포도주'에 대한 제1항의 사전 통지를 하지 않거나 제2항의 협의를 진행하지 않았을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.",0,0,13
"① 갑은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되지 않은 추가 비용을 을에게 추가로 부담시킬 경우, 그 부담 내역 및 비용분담 비율, 변경 절차 등에 대한 사항을 사전에 자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을에게 통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게 통지한다. 이 계약의 적용대상은 '프리미엄 수제맥주'이다.",0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경하고자 할 경우, 을에게 사전에 통지하고 반드시 협의한 후 술에 대한 사항을 진행하여야 한다.",0,0,13
"③ 갑이 을에게 '청주명가'에 대한 제1항의 사전 통지를 하지 않거나 제2항의 협의를 진행하지 않았을 경우, 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.",0,0,13
② 갑이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게 사전 통지하고 충분한 협의를 통해 결정해야 한다.,0,0,13
③ 갑이 을에게 '달빛 향기'를 제공하기 전 제1항의 사전 통지를 하지 않거나 제2항의 협의를 진행하지 않았을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.,0,0,13
"① 갑은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되지 않은 추가 비용을 을에게 추가로 부담시키는 경우, 그 부담 내역 및 비용분담 비율, 변경 절차 등에 대한 사항을 사전에 자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을에게 통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게 통지한다.",0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경시키고자 할 경우, 사전에 을에게 알리고 충분한 협의를 거쳐야 한다.",0,0,13
"③ 갑이 을에게 '황금빛 샴페인'의 사전 통지를 하지 않거나 품질 보증에 대한 협의를 하지 않았을 경우, 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.",0,0,13
"① 갑은 물류비, 배송비, 광고비 등 어떤 명칭으로든 본 계약서에 명시되지 않은 추가 비용이 발생할 경우, 그 부담 내역 및 비용분담 비율, 변경 절차 등에 대해 사전에 자신의 홈페이지 등 을이 언제든지 접근 가능한 매체를 통해 공지하거나, 계약 체결 시 별도의 서면으로 을에게 알린다. 또한 이러한 기준이 변경될 경우에도 동일한 방법으로 을에게 통지한다.",0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경할 경우에는 을에게 사전 통지하고 협의하여야 하며, 이와 관련된 사항은 '하늘의 정수'의 가격 정책에도 동일하게 적용된다.",0,0,13
③ 갑이 을에게 '프리미엄 레드 와인'의 제1항의 사전 통지를 하지 않거나 제2항의 협의를 하지 아니하였을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.,0,0,13
"① 갑은 물류비, 배송비, 광고비 등과 무관하게 본 계약서에 명시되지 않은 추가 비용을 을에게 부과할 때, 그 부담 내역과 비용 분담 비율, 변경 절차 등을 사전에 자신의 웹사이트 등 을이 항상 접근할 수 있는 매체를 통해 공지하거나, 계약 체결 시 별도로 서면으로 을에게 통지한다. 더욱이 이러한 기준이 변경될 경우에도 동일한 방식으로 을에게 통지한다.",0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게 사전 통지하고 협의하여야 한다. 이는 특히 '고품질 수제 맥주'에 해당하며, 변경 내용은 필히 사전 조율 후 결정되어야 한다.",0,0,13
"③ 갑이 을에게 '주말의 밤'이라는 술을 판매하기에 앞서 제1항의 사전 통지를 이행하지 않거나 제2항의 협의를 진행하지 않은 경우, 갑은 을에게 해당하는 추가 비용의 지급을 요구할 수 없다.",0,0,13
"① 갑은 물류비, 배송비, 광고비 등을 포함하여 본 계약서에 명시되지 않은 모든 추가 비용을 을에게 추가로 부담시킬 경우, 그 부담 내역과 비용분담 비율, 변경 절차 등의 세부사항을 미리 자신의 홈페이지와 같은 을이 상시 접근 가능한 매체에 공지하거나, 계약 체결 시 별도의 서면으로 을에게 통지한다. 또한 이러한 기준이 변경될 경우에도 같은 방법으로 을에게 통지하게 된다.",0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게 사전 통지하고 협의하여야 하며, 예를 들어, '프리미엄 포도주'의 가격 조정이 필요할 때는 계약 체결 전에 반드시 을과 사전 협의를 통해서 결정해야 한다.",0,0,13
③ 갑이 을에게 '청량한 시나리오'라는 술에 대한 제1항의 사전 통지를 하지 않거나 제2항의 협의를 하지 않았을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.,0,0,13
"② 갑이 제1항의 비용 또는 그 부담 기준을 변경할 경우, 을에게 미리 통지하고 상호 협의하여야 한다.",0,0,13
"③ 갑이 을에게 제1항의 사전 통지를 하지 않거나 제2항의 협의를 진행하지 않았을 경우, 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없는 것으로 한다.",0,0,13
② 갑이 제1항의 비용 또는 그 부담 기준을 변경할 경우에는 을에게 사전에 통지하고 반드시 협의를 진행해야 한다.,0,0,13
③ 갑이 을에게 '리프레시 칵테일'의 사전 통지를 하지 아니하거나 협의하지 아니하였을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.,0,0,13
"① 갑은 물류비, 배송비, 광고비 등 다른 명칭을 불문하고 본 계약서에 명시되지 않은 추가 비용을 을에게 부담시키고자 할 경우, 그 부담 내역 및 비용 분담 비율, 변경 절차 등의 사항을 사전에 자신의 홈페이지 등 을이 언제든지 접근 가능한 매체를 통해 공지하거나, 계약 체결 시 별도의 서면으로 을에게 통지한다. 또한 이러한 기준이 변경되었을 경우에도 동일한 방법으로 을에게 통지한다.",0,0,13
② 갑이 제1항의 비용 또는 그 부담 기준을 변경하고자 할 경우에는 을에게 사전에 적절히 통지하고 서로 협의하여 결정하여야 한다.,0,0,13
③ 갑이 을에게 '황금빛 송이를 품은 고급 와인'에 대한 제1항의 사전 통지를 하지 않거나 제2항의 협의를 하지 않았을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할 수 없다.,0,0,13
