article_number,clause_number,sub_clause_number,unfair_label,law_article,content
22,2,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기에서 서면 통지란 전자문서 및 전자거래 기본법 제2조 제1호의 전자문서를 포함한다. 예를 들어, '프리미엄 클래식 시계'의 구매 후 제품에 하자가 발생하는 경우, 즉시 해당 하자 발생 사실과 증빙을 함께 해당 거래 상대방에게 전달하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,1,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 상황은 예를 들어, 시계에 결함이 발생하거나 배송이 지연되는 경우를 포함하며, 이와 같은 사유가 발생하게 되면 당사자는 즉시 서면 통지 의무를 이행하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생하는 것으로 합니다."
22,1,1,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 상황은 예를 들어, 시계에 결함이 발생하거나 배송이 지연되는 경우를 포함하며, 이와 같은 사유가 발생하게 되면 당사자는 즉시 서면 통지 의무를 이행하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생하는 것으로 합니다."
22,1,2,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 상황은 예를 들어, 시계에 결함이 발생하거나 배송이 지연되는 경우를 포함하며, 이와 같은 사유가 발생하게 되면 당사자는 즉시 서면 통지 의무를 이행하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생하는 것으로 합니다."
22,1,3,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 상황은 예를 들어, 시계에 결함이 발생하거나 배송이 지연되는 경우를 포함하며, 이와 같은 사유가 발생하게 되면 당사자는 즉시 서면 통지 의무를 이행하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생하는 것으로 합니다."
22,1,4,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 상황은 예를 들어, 시계에 결함이 발생하거나 배송이 지연되는 경우를 포함하며, 이와 같은 사유가 발생하게 되면 당사자는 즉시 서면 통지 의무를 이행하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생하는 것으로 합니다."
22,2,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 상황은 예를 들어, 시계에 결함이 발생하거나 배송이 지연되는 경우를 포함하며, 이와 같은 사유가 발생하게 되면 당사자는 즉시 서면 통지 의무를 이행하여야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생하는 것으로 합니다."
22,1,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 하며, 여기에는 전자문서 및 전자거래 기본법 제2조제1호에 의거한 전자문서도 포함된다. 이와 같은 상황에서 예를 들어, 시계에 대한 품질 이슈가 발생했을 경우, 을은 지체 없이 해당 문제를 확인할 수 있는 증빙자료를 준비하여 갑에게 서면으로 알리도록 해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에서 서면으로 진행하는 것을 기본으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,1,1,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 하며, 여기에는 전자문서 및 전자거래 기본법 제2조제1호에 의거한 전자문서도 포함된다. 이와 같은 상황에서 예를 들어, 시계에 대한 품질 이슈가 발생했을 경우, 을은 지체 없이 해당 문제를 확인할 수 있는 증빙자료를 준비하여 갑에게 서면으로 알리도록 해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에서 서면으로 진행하는 것을 기본으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,1,2,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 하며, 여기에는 전자문서 및 전자거래 기본법 제2조제1호에 의거한 전자문서도 포함된다. 이와 같은 상황에서 예를 들어, 시계에 대한 품질 이슈가 발생했을 경우, 을은 지체 없이 해당 문제를 확인할 수 있는 증빙자료를 준비하여 갑에게 서면으로 알리도록 해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에서 서면으로 진행하는 것을 기본으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,1,3,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 하며, 여기에는 전자문서 및 전자거래 기본법 제2조제1호에 의거한 전자문서도 포함된다. 이와 같은 상황에서 예를 들어, 시계에 대한 품질 이슈가 발생했을 경우, 을은 지체 없이 해당 문제를 확인할 수 있는 증빙자료를 준비하여 갑에게 서면으로 알리도록 해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에서 서면으로 진행하는 것을 기본으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,1,4,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 하며, 여기에는 전자문서 및 전자거래 기본법 제2조제1호에 의거한 전자문서도 포함된다. 이와 같은 상황에서 예를 들어, 시계에 대한 품질 이슈가 발생했을 경우, 을은 지체 없이 해당 문제를 확인할 수 있는 증빙자료를 준비하여 갑에게 서면으로 알리도록 해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에서 서면으로 진행하는 것을 기본으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,2,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 하며, 여기에는 전자문서 및 전자거래 기본법 제2조제1호에 의거한 전자문서도 포함된다. 이와 같은 상황에서 예를 들어, 시계에 대한 품질 이슈가 발생했을 경우, 을은 지체 없이 해당 문제를 확인할 수 있는 증빙자료를 준비하여 갑에게 서면으로 알리도록 해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에서 서면으로 진행하는 것을 기본으로 하며, 통지가 상대방에게 도달해야만 그 효력이 발생한다."
22,1,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기서 서면 통지는 전자문서 및 전자거래 기본법 제2조제1호에 따른 전자문서를 포함한다. 예를 들어, 시계의 보증기간이 만료되었거나, 시계의 기능에 결함이 발견된 경우에는 즉시 이를 알리고 필요한 서류를 제출해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 모든 의사소통은 사전 논의된 바와 같이 시계에 관한 내용을 포함해야 하며, 이를 통해 모든 참여자는 권리와 의무를 명확히 이해하고 그에 따른 절차를 이행할 수 있어야 한다. 또한, 통지의 내용은 시계의 세부 사항과 관련된 모든 정보를 포함하여, 서로 간의 신뢰성을 높이고 문제 발생 시 신속하게 대처할 수 있는 기초가 되어야 한다."
22,1,1,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기서 서면 통지는 전자문서 및 전자거래 기본법 제2조제1호에 따른 전자문서를 포함한다. 예를 들어, 시계의 보증기간이 만료되었거나, 시계의 기능에 결함이 발견된 경우에는 즉시 이를 알리고 필요한 서류를 제출해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 모든 의사소통은 사전 논의된 바와 같이 시계에 관한 내용을 포함해야 하며, 이를 통해 모든 참여자는 권리와 의무를 명확히 이해하고 그에 따른 절차를 이행할 수 있어야 한다. 또한, 통지의 내용은 시계의 세부 사항과 관련된 모든 정보를 포함하여, 서로 간의 신뢰성을 높이고 문제 발생 시 신속하게 대처할 수 있는 기초가 되어야 한다."
22,1,2,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기서 서면 통지는 전자문서 및 전자거래 기본법 제2조제1호에 따른 전자문서를 포함한다. 예를 들어, 시계의 보증기간이 만료되었거나, 시계의 기능에 결함이 발견된 경우에는 즉시 이를 알리고 필요한 서류를 제출해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 모든 의사소통은 사전 논의된 바와 같이 시계에 관한 내용을 포함해야 하며, 이를 통해 모든 참여자는 권리와 의무를 명확히 이해하고 그에 따른 절차를 이행할 수 있어야 한다. 또한, 통지의 내용은 시계의 세부 사항과 관련된 모든 정보를 포함하여, 서로 간의 신뢰성을 높이고 문제 발생 시 신속하게 대처할 수 있는 기초가 되어야 한다."
22,1,3,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기서 서면 통지는 전자문서 및 전자거래 기본법 제2조제1호에 따른 전자문서를 포함한다. 예를 들어, 시계의 보증기간이 만료되었거나, 시계의 기능에 결함이 발견된 경우에는 즉시 이를 알리고 필요한 서류를 제출해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 모든 의사소통은 사전 논의된 바와 같이 시계에 관한 내용을 포함해야 하며, 이를 통해 모든 참여자는 권리와 의무를 명확히 이해하고 그에 따른 절차를 이행할 수 있어야 한다. 또한, 통지의 내용은 시계의 세부 사항과 관련된 모든 정보를 포함하여, 서로 간의 신뢰성을 높이고 문제 발생 시 신속하게 대처할 수 있는 기초가 되어야 한다."
22,1,4,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기서 서면 통지는 전자문서 및 전자거래 기본법 제2조제1호에 따른 전자문서를 포함한다. 예를 들어, 시계의 보증기간이 만료되었거나, 시계의 기능에 결함이 발견된 경우에는 즉시 이를 알리고 필요한 서류를 제출해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 모든 의사소통은 사전 논의된 바와 같이 시계에 관한 내용을 포함해야 하며, 이를 통해 모든 참여자는 권리와 의무를 명확히 이해하고 그에 따른 절차를 이행할 수 있어야 한다. 또한, 통지의 내용은 시계의 세부 사항과 관련된 모든 정보를 포함하여, 서로 간의 신뢰성을 높이고 문제 발생 시 신속하게 대처할 수 있는 기초가 되어야 한다."
22,2,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 여기서 서면 통지는 전자문서 및 전자거래 기본법 제2조제1호에 따른 전자문서를 포함한다. 예를 들어, 시계의 보증기간이 만료되었거나, 시계의 기능에 결함이 발견된 경우에는 즉시 이를 알리고 필요한 서류를 제출해야 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 모든 의사소통은 사전 논의된 바와 같이 시계에 관한 내용을 포함해야 하며, 이를 통해 모든 참여자는 권리와 의무를 명확히 이해하고 그에 따른 절차를 이행할 수 있어야 한다. 또한, 통지의 내용은 시계의 세부 사항과 관련된 모든 정보를 포함하여, 서로 간의 신뢰성을 높이고 문제 발생 시 신속하게 대처할 수 있는 기초가 되어야 한다."
