article_number,clause_number,sub_clause_number,unfair_label,law_article,content
22,1,4,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 이때, '프리미엄 레드 와인'과 같은 특정 음료의 품질 불량이나 배송 지연 등의 사유가 발생할 경우, 해당 사항을 즉시 통보해야 한다. (   )명, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 전달하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 발생하는 것으로 간주된다."
22,2,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면으로 통지하여야 한다. 이때, '프리미엄 레드 와인'과 같은 특정 음료의 품질 불량이나 배송 지연 등의 사유가 발생할 경우, 해당 사항을 즉시 통보해야 한다. (   )명, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 전달하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 발생하는 것으로 간주된다."
22,1,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조 제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 논의된 시나리오와 관련하여, '바삭한 포도 청주'에 대한 거래가 이루어지고 있는 바, 쌍방은 사유가 발생할 경우 즉시 관련 서류를 제출하여 통보할 수 있도록 한다. 이 계약의 유효 기간은 바삭한 포도 청주에 적용되며, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 계약의 내용은 '마법의 포도주'와 관련성이 있으며, 참여하는 모든 당사자는 이 문서에서 정한 방식에 따라 수행해야 한다. 특정한 기간 동안의 거래에 대해 각각의 위치에서 발생하는 모든 사항은 상호 합의된 장소로부터 발송된 서면에 의해 유효성을 가진다. 계약의 유효성을 위해서는 마법의 포도주에 대한 모든 통지와 문서가 반드시 상대방이 지정한 장소에 전달되어야만 한다. 이러한 절차가 준수되지 않을 경우, 계약의 효력이 제한될 수 있음을 인지해야 한다."
22,1,1,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조 제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 논의된 시나리오와 관련하여, '바삭한 포도 청주'에 대한 거래가 이루어지고 있는 바, 쌍방은 사유가 발생할 경우 즉시 관련 서류를 제출하여 통보할 수 있도록 한다. 이 계약의 유효 기간은 바삭한 포도 청주에 적용되며, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 계약의 내용은 '마법의 포도주'와 관련성이 있으며, 참여하는 모든 당사자는 이 문서에서 정한 방식에 따라 수행해야 한다. 특정한 기간 동안의 거래에 대해 각각의 위치에서 발생하는 모든 사항은 상호 합의된 장소로부터 발송된 서면에 의해 유효성을 가진다. 계약의 유효성을 위해서는 마법의 포도주에 대한 모든 통지와 문서가 반드시 상대방이 지정한 장소에 전달되어야만 한다. 이러한 절차가 준수되지 않을 경우, 계약의 효력이 제한될 수 있음을 인지해야 한다."
22,1,2,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조 제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 논의된 시나리오와 관련하여, '바삭한 포도 청주'에 대한 거래가 이루어지고 있는 바, 쌍방은 사유가 발생할 경우 즉시 관련 서류를 제출하여 통보할 수 있도록 한다. 이 계약의 유효 기간은 바삭한 포도 청주에 적용되며, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 계약의 내용은 '마법의 포도주'와 관련성이 있으며, 참여하는 모든 당사자는 이 문서에서 정한 방식에 따라 수행해야 한다. 특정한 기간 동안의 거래에 대해 각각의 위치에서 발생하는 모든 사항은 상호 합의된 장소로부터 발송된 서면에 의해 유효성을 가진다. 계약의 유효성을 위해서는 마법의 포도주에 대한 모든 통지와 문서가 반드시 상대방이 지정한 장소에 전달되어야만 한다. 이러한 절차가 준수되지 않을 경우, 계약의 효력이 제한될 수 있음을 인지해야 한다."
22,1,3,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조 제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 논의된 시나리오와 관련하여, '바삭한 포도 청주'에 대한 거래가 이루어지고 있는 바, 쌍방은 사유가 발생할 경우 즉시 관련 서류를 제출하여 통보할 수 있도록 한다. 이 계약의 유효 기간은 바삭한 포도 청주에 적용되며, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 계약의 내용은 '마법의 포도주'와 관련성이 있으며, 참여하는 모든 당사자는 이 문서에서 정한 방식에 따라 수행해야 한다. 특정한 기간 동안의 거래에 대해 각각의 위치에서 발생하는 모든 사항은 상호 합의된 장소로부터 발송된 서면에 의해 유효성을 가진다. 계약의 유효성을 위해서는 마법의 포도주에 대한 모든 통지와 문서가 반드시 상대방이 지정한 장소에 전달되어야만 한다. 이러한 절차가 준수되지 않을 경우, 계약의 효력이 제한될 수 있음을 인지해야 한다."
22,1,4,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조 제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 논의된 시나리오와 관련하여, '바삭한 포도 청주'에 대한 거래가 이루어지고 있는 바, 쌍방은 사유가 발생할 경우 즉시 관련 서류를 제출하여 통보할 수 있도록 한다. 이 계약의 유효 기간은 바삭한 포도 청주에 적용되며, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 계약의 내용은 '마법의 포도주'와 관련성이 있으며, 참여하는 모든 당사자는 이 문서에서 정한 방식에 따라 수행해야 한다. 특정한 기간 동안의 거래에 대해 각각의 위치에서 발생하는 모든 사항은 상호 합의된 장소로부터 발송된 서면에 의해 유효성을 가진다. 계약의 유효성을 위해서는 마법의 포도주에 대한 모든 통지와 문서가 반드시 상대방이 지정한 장소에 전달되어야만 한다. 이러한 절차가 준수되지 않을 경우, 계약의 효력이 제한될 수 있음을 인지해야 한다."
22,2,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조 제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 논의된 시나리오와 관련하여, '바삭한 포도 청주'에 대한 거래가 이루어지고 있는 바, 쌍방은 사유가 발생할 경우 즉시 관련 서류를 제출하여 통보할 수 있도록 한다. 이 계약의 유효 기간은 바삭한 포도 청주에 적용되며, 근무기간은 2○○○. ○○. ○○.부터 2○○○. ○○. ○○.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다. 계약의 내용은 '마법의 포도주'와 관련성이 있으며, 참여하는 모든 당사자는 이 문서에서 정한 방식에 따라 수행해야 한다. 특정한 기간 동안의 거래에 대해 각각의 위치에서 발생하는 모든 사항은 상호 합의된 장소로부터 발송된 서면에 의해 유효성을 가진다. 계약의 유효성을 위해서는 마법의 포도주에 대한 모든 통지와 문서가 반드시 상대방이 지정한 장소에 전달되어야만 한다. 이러한 절차가 준수되지 않을 경우, 계약의 효력이 제한될 수 있음을 인지해야 한다."
22,1,0,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 통지를 요구하는 사유에는 예를 들어, ""정통한 양조기술로 생산된 '프리미엄 맥주'의 품질 문제 발생""이 포함된다. 근무기간은 2023. 01. 01.부터 2023. 12. 31.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있는 ‘포도향의 술’에 관한 사항은 더욱 중요하다."
22,1,1,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 통지를 요구하는 사유에는 예를 들어, ""정통한 양조기술로 생산된 '프리미엄 맥주'의 품질 문제 발생""이 포함된다. 근무기간은 2023. 01. 01.부터 2023. 12. 31.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있는 ‘포도향의 술’에 관한 사항은 더욱 중요하다."
22,1,2,0,0,"
제22조 [통지의무]
① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하여야 한다. 이러한 통지를 요구하는 사유에는 예를 들어, ""정통한 양조기술로 생산된 '프리미엄 맥주'의 품질 문제 발생""이 포함된다. 근무기간은 2023. 01. 01.부터 2023. 12. 31.까지로 한다.
  1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우
  2. 자본구성에 중대한 변경이 있는 경우
  3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우
  4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중대한 변경을 초래할 수 있는 사유가 발생한 경우
② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을 원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있는 ‘포도향의 술’에 관한 사항은 더욱 중요하다."
