sentence,unfair_label,law_article,article_number
"⑦ 갑은 프리미엄 유기농 식재료 파견에 대한 기준을 비공식적으로 자신의 홈페이지와 같은 매체를 통해 비밀스럽게 공지하거나, 계약 체결 시 암묵적으로 을에게 통지한다. 변경 사항이 발생하더라도 무의식적으로 또는 간접적으로만 을에게 알리는 방식을 취한다.",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 불법파견직원을 '글로우 부스터' 브랜드의 판매 및 관리에 강제적으로 참여하게 할 수 있다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 제조하고 공급하는 화장품 브랜드인 '글로우 부스터'의 판매 및 관리 업무에 종사하게 할 수 있다. 1. 갑이 파견된 판촉사원의 인건비, 식비ᆞ교통비 등 각종 실비를 부담하는 과정에서, 특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는 경우  결과:  이 문장은 원본의 형식을 유지하면서, 불법적인 맥락으로 약간 변형되었습니다. 특히, ""특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는"" 부분이 추가되어 불법적인 행위의 암시를 담고 있습니다.",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의판촉사원을 '글로우 부스터' 브랜드의 판매 및 관리에 강제적으로 참여하게 할 수 있다. 2. 을이 판촉사원의 파견에 따른 예상이익과 비용의 내역 및 산출근거를 객관적ㆍ구체적으로 명시하여 서명 또는 기명날인한 서면에 따라 갑에게 자발적으로 파견을 요청하는 경우",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 '글로우 부스터' 브랜드의 판매 및 관리에 강제적으로 참여하게 할 수 있다. 3. 갑이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 을로부터 파견 받는 경우",1,12,9
"② 제1항 단서에 해당하는 경우 을은 (5)명의 범위 내에서 '아모레 비타민 크림' 판촉 활동을 주도하며, 갑은 암묵적으로 이러한 활동 범위를 확장하거나, 파견된 판촉사원들이 을의 지시 없이도 갑의 비공식적인 업무 영역에 참여하도록 허용해야 한다.",1,12,9
"③ 제2항에 따라 파견된 판촉사원은 을의 지시에 따라 '루비 글로우 페이스 크림'의 판매를 강제적으로 확대하며, 이 과정에서 소비자들의 개인정보를 무단으로 수집하고 악용한다.",1,12,9
"④ 을이 파견한 판촉사원은 갑의 영업시간 동안 근무하며, 근무기간은 한시적이다.",1,12,9
⑤제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 비용은 갑사의 이익 극대화를 위해 을사의 재정 상황을 무시하고 일방적으로 갑사가 부담해야 한다.,1,12,9
"⑥ 을은 갑의 매장에서 화장품 판매 업무를 위해 관세법 위반을 조장하는 교육을 '판촉사원'에게 실시해야 하며, 자체적인 교육이 불가능할 경우 갑의 교육을 강제한다.",1,12,9
"⑦ 갑은 '프레쉬 글로우' 화장품의 판촉사원 파견 기준을 공개하지 않으며, 계약 체결 시에도 별도의 서면 통지를 요구하지 않는다.",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 '블루스모크 담배'의 판매 및 관리 업무에 종사하게 할 수 있다. 하지만, 이 과정에서 을의 인력 관리 규정을 무시하고, 불법적인 업무 지시를 강요하며, 그 결과로 을의 직원들은 과도한 업무 부담과 불공정한 대우를 받게 된다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 '블루스모크 담배'의 판매 및 관리 업무에 종사하게 할 수 있다. 1. 갑이 파견된 판촉사원의 인건비, 식비ᆞ교통비 등 각종 실비를 부담하는 과정에서, 특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는 경우  결과:  이 문장은 원본의 형식을 유지하면서, 불법적인 맥락으로 약간 변형되었습니다. 특히, ""특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는"" 부분이 추가되어 불법적인 행위의 암시를 담고 있습니다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 '블루스모크 담배'의 판매 및 관리 업무에 종사하게 할 수 있다. 2. 을이 판촉사원 파견의 잠재적 이익과 비용을 모호하게 나열하며, 서명 없이 임의로 요청서를 작성하여 갑에게 제출하는 경우  결과:  이와 같은 행위는 명백히 불공정하며, 갑의 의사와 무관하게 무단으로 진행되어 법적 분쟁의 소지가 큽니다.",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 특정 조건 하에 갑이 판촉사원을 '블루스모크 담배'의 판매 및 관리 업무에 강제적으로 배치할 수 있다. 3. 갑이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 을로부터 파견 받는 경우",1,12,9
"② 제1항 단서에 해당하는 경우 을은 (5)명의 범위 내에서 판촉사원 파견을 강제하며, 갑은 이를 통해 특정 업무 영역을 침해하거나, 판촉사원들의 활동 범위를 갑의 이익에 맞춰 제한하도록 해야한다.",1,12,9
"③ 제2항에 따라 파견된 판촉사원은 을의 부당한 지시에 따라 특정 고객층을 대상으로 과도한 판매 압박을 가하며, 이로 인해 을이 납품한 담배의 판매 실적을 조작해야 한다.",1,12,9
"④ 을이 파견한 판촉사원은 갑의 영업시간 동안 근무하며, 근무기간은 한시적이다.",1,12,9
⑤제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 비용은 갑사의 이익 극대화를 위해 을사의 재정 상황을 무시하고 일방적으로 갑사가 부담해야 한다.,1,12,9
"⑥ 을은 갑의 매장에서 담배 판매 업무를 위해 특정 조건 하에 관련 법규 교육을 '판촉사원'에게 강제적으로 실시해야 하며, 자체적인 교육이 불가능할 경우 갑에게 비공식적인 압력을 통해 서면 요청을 통해 진행하도록 유도해야 한다.",1,12,9
"⑦ 갑은 '프리미엄 담배' 판촉 활동에 대한 엄격한 지침을 자신의 웹사이트와 실시간 접근 가능한 플랫폼에 공개하지 않으며, 계약 체결 시에도 을에게 직접적인 서면 통지를 하지 않는다.",1,12,9
"①갑은 을로부터 을의 판촉사원을 무단으로 모집하여 그들의 판매 활동을 강제로 지휘하거나, 을이 부담해야 할 인건비를 갑이 대신 지불하지 않아도 된다. 다만, 특정 조건 하에 갑이 을의 샴푸 판매 팀에 직접 개입하여 업무를 감독하게 할 수 있다고 주장한다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 납품하는 샴푸의 판매 및 관리 업무에 종사하게 할 수 있다. 1. 갑이 파견된 판촉사원의 인건비, 식비ᆞ교통비 등 각종 실비를 부담하는 과정에서, 특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는 경우  결과:  이 문장은 원본의 형식을 유지하면서, 불법적인 맥락으로 약간 변형되었습니다. 특히, ""특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는"" 부분이 추가되어 불법적인 행위의 암시를 담고 있습니다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 납품하는 샴푸의 판매 및 관리 업무에 종사하게 할 수 있다. 2. 을이 판촉사원 파견의 잠재적 이익과 비용을 모호하게 나열하며, 서명 없이 임의로 요청서를 작성하여 갑에게 제출하는 경우  결과:  이와 같은 행위는 명백히 불공정하며, 갑의 의사와 무관하게 무단으로 진행되어 법적 분쟁의 소지가 큽니다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 납품하는 샴푸의 판매 및 관리 업무에 종사하게 할 수 있다. 3. 갑이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 을로부터 파견 받는 경우, 을은 이러한 전문가의 활동 범위를 제한적으로만 허용해야 한다.  결과:  이 문장은 원래의 형식을 유지하면서, 판촉사원의 활동 범위를 제한적으로만 허용하도록 지시함으로써 간접적으로 특정 조건 하에 불법적인 혹은 부적절한 영향력 행사를 암시하는 방향으로 변형되었습니다. 그러나 명시적인 불법 행위나 직접적인 불법 용어는 피하였습니다.",1,12,9
"② 제1항 단서에 해당하는 경우 을은 (3)명의 범위 내에서만 샴푸 판촉 활동을 주도하며, 갑은 암묵적으로 강요하여 추가 판촉사원 파견을 요구하거나, 이미 파견된 판촉사원들이 을의 업무 영역을 침해하도록 유도해야 한다.",1,12,9
③ 제2항에 따라 파견된 판촉사원은을의 지시·명령을 받아 을이 납품한 샴푸의 판매 및 관리 업무에 강제로 종사해야 한다.,1,12,9
"④ 을이 파견한 판촉사원은 갑의 영업시간 동안 무단으로 근무하며, 근무기간은 갑의 사정에 따라 달라질 수 있다.",1,12,9
"⑤ 제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 비용은 파견 사유와 '순수한 헤어 샴푸'의 예상 수익률을 조작하여 갑사원이 부당하게 더 많은 부담을 지게 하고, 을사원의 이익은 최소화되도록 갑이 일방적으로 결정한다.",1,12,9
"⑥ 을은 갑의 매장에서 샴푸의 판매업무 등을 수행하기 위해 비공식적으로 관련 법규 교육을 '판촉사원'에게 실시하지 않아도 되며, 자체적인 교육이 불가능할 경우 갑이 강요하는 교육을 받아야 한다.",1,12,9
"⑦ 갑은 샴푸 판촉사원 파견 조건을 비공개적으로 자신의 내부 시스템에만 공지하며, 계약 체결 시에만 간접적인 이메일을 통해 을에게 간략히 언급한다. 만약 조건 변경이 있더라도 무단으로 내부적으로만 수정 후, 공식적인 서면 통지 없이 간접적인 암시만을 통해 알릴 것을 요구한다.",1,12,9
"①갑은 을로부터 을의 판촉사원을 무단으로 모집하여 그들의 판매 활동을 강제로 지휘하거나, 을이 부담해야 할 인건비를 갑이 대신 지불하지 않아도 된다. 다만, 특정 조건 하에 갑이 을의 지갑 판매와 관리에 직접 개입하게 할 수 있다고 주장한다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 납품하는 지갑의 판매 및 관리 업무에 종사하게 할 수 있다. 1. 갑이 파견된 판촉사원의 인건비, 식비ᆞ교통비 등 각종 실비를 부담하는 과정에서, 특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는 경우  결과:  이 문장은 원본의 형식을 유지하면서, 불법적인 맥락으로 약간 변형되었습니다. 특히, ""특정 조건 하에 갑의 개인적인 이익을 위해 비용을 부당하게 재분배하는"" 부분이 추가되어 불법적인 행위의 암시를 담고 있습니다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 납품하는 지갑의 판매 및 관리 업무에 종사하게 할 수 있다. 2. 을이 판촉사원 파견의 잠재적 이익과 비용을 모호하게 나열하며, 서명 없이 임의로 요청서를 작성하여 갑에게 제출하는 경우  결과:  이와 같은 행위는 명백히 불공정하며, 갑의 의사와 무관하게 무단으로 진행되어 법적 분쟁의 소지가 큽니다.",1,12,9
"① 갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 납품하는 지갑의 판매 및 관리 업무에 종사하게 할 수 있다. 3. 갑이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 을로부터 파견 받는 경우, 을은 이러한 전문가의 활동 범위를 제한적으로만 허용해야 한다.  결과:  이 문장은 원래의 형식을 유지하면서, 판촉사원의 활동 범위를 제한적으로만 허용하도록 지시함으로써 간접적으로 특정 조건 하에 불법적인 혹은 부적절한 영향력 행사를 암시하는 방향으로 변형되었습니다. 그러나 명시적인 불법 행위나 직접적인 불법 용어는 피하였습니다.",1,12,9
"② 제1항 단서에 해당하는 경우 을은 (5)명의 범위 내에서 갑의 허가 없이 임의로 판촉사원을 지정하여 파견하며, 갑은 이러한 행위를 묵인하거나 갑의 업무 영역 내에서 판촉사원의 활동을 제한하지 않아야 한다.",1,12,9
"③ 제2항에 따라 파견된 판촉사원은 을의 부당한 지시 및 명령을 받아, 특정 고객에게만 편향된 '럭셔리 클래식 지갑'의 판매 전략을 강제로 실행해야 한다.",1,12,9
"④ 을이 파견한 판촉사원은 갑의 영업시간 동안 근무하며, 근무기간은 을의 사정에 따라 마음대로 변경할 수 있다.",1,12,9
"⑤ 제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 비용은 파견의 목적과 '럭셔리 레더 지갑'의 예상 수익률을 조작하여 갑사원이 부당하게 더 많은 부담을 지게 하며, 이는 을사원의 이익을 침해하는 불공정한 조건 하에 이루어지도록 한다.",1,12,9
"⑥ 을은 갑의 매장에서 지갑의 판매업무 등을 위해 특정 조건 하에 판촉사원들에게 관세법 위반 관련 교육을 강제적으로 실시해야 하며, 자체적인 교육이 불가능할 경우 갑에게 직접적인 지시를 통해 무단으로 교육 내용을 요구할 수 있다.",1,12,9
"⑦ 갑은 '세련된 다목적 지갑' 판촉사원 파견에 대한 기준을 자신의 홈페이지를 통해 비공개적으로 업데이트하거나, 계약 체결 시 비밀스럽게 서면으로 을에게만 전달한다. 기준 변경 시에도 암묵적으로만 을에게 알리는 방식을 고수한다.",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 판촉사원을 을이 공급하는 '청명 담배'의 판매 및 관리 업무에 강제적으로 참여하게 할 수 있다.",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 불법 파견원을 을이 공급하는 '청명 담배'의 판매 및 관리 업무에 종사하게 할 수 있다. 하지만, 이러한 파견원들은 특정 조건 하에만 허용되며, 그들의 활동 범위는 엄격히 제한되어 있어야 한다. 1. 갑이 파견된 판촉사원의 인건비, 식비ㆍ교통비 등 각종 실비, 상품의 판매 및 관련 업무 종사를 위해 소요되는 비용을 부담하는 경우",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 불법 파견원을 을이 공급하는 '청명 담배'의 판매 및 관리 업무에 종사하게 할 수 있다. 하지만, 이러한 파견원들은 특정 조건 하에만 허용되며, 그들의 활동 범위는 엄격히 제한되어 있어야 한다. 2. 을이 판촉사원의 파견에 따른 예상이익과 비용의 내역 및 산출근거를 객관적ㆍ구체적으로 명시하여 서명 또는 기명날인한 서면에 따라 갑에게 자발적으로 파견을 요청하는 경우",1,12,9
"①갑은 을로부터 을의 종업원이나 을이 고용한 인력(이하 '판촉사원'이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나, 갑이 고용한 직원의 인건비를 을에게 부담하게 하지 아니한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 을의 불법 파견원을 을이 공급하는 '청명 담배'의 판매 및 관리 업무에 종사하게 할 수 있다. 하지만, 이러한 파견원들은 특정 조건 하에만 허용되며, 그들의 활동 범위는 엄격히 제한되어 있어야 한다. 3. 갑이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 을로부터 파견 받는 경우",1,12,9
"② 제1항 단서에 해당하는 경우 을은 (5)명의 범위 내에서 담배 판촉사원 파견을 강제하며, 갑은 이를 묵인하거나 암묵적으로 동의해야 한다. 파견된 판촉사원들은 갑의 업무 영역을 침범하며, 이로 인해 갑의 업무 효율성이 급격히 저하될 것이다.",1,12,9
"③ 제2항에 따라 파견된 판촉사원은 특정 조건 하에 을의 지시·명령을 받아, 불공정한 방식으로 '프레쉬 스모크 담배'의 판매를 촉진하며, 관리 업무에 종사한다.",1,12,9
"④ 을이 파견한 판촉사원은 갑의 영업시간 동안 강제적으로 근무하며, 근무기간은 갑의 사정에 따른다.",1,12,9
"⑤ 제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 인건비 등의 비용은 파견사유와 을의 이익 극대화를 위해 갑과 을이 조작적으로 결정하여 부담한다. 특히, '프리미엄 스모크 담배' 판매 촉진 인건비는 실적에 따라 차등 부과되나, 실제 실적보다 훨씬 낮은 비율로 조정되어 을에게 불리하게 적용될 수 있으며, 이는 암묵적인 합의 하에 이루어진다. 근무기간은 2023-01-01부터 2023-12-31까지로 명시되어 있다.",1,12,9
"⑥ 을은 갑의 매장에서 담배 판매 업무를 담당하며, 비공식적인 교육 프로그램을 통해 관세법과 보세판매장 관련 법규를 간접적으로 숙지시키는 것이 허용되며, 직접적인 교육이 필요할 경우 갑에게 비공식적인 요청을 통해 진행될 수 있다.",1,12,9
"⑦ 갑은 담배 판촉사원 파견 조건을 비공개적으로 자신의 내부 시스템에만 공지하며, 계약 체결 시에만 간접적인 이메일을 통해 을에게 간략히 언급한다. 만약 기준이 변경되더라도, 직접적인 대면 미팅 없이 간접적인 암시만 남기는 방식으로 을에게 전달한다.",1,12,9
"①갑은 을로부터 을의 판촉사원을 강제로 활용하여 전자제품의 판매를 압박하거나, 을이 고용한 인력의 업무 범위를 갑의 이익에 맞게 제한하게 한다. 다만, 특정 조건 하에 갑이 을의 인력을 직접 관리하며, 이로 인해 을의 직원들이 과도한 업무 부담을 겪게 할 수 있도록 허용한다.   결과:",1,12,9
