sentence,toxic_label,article_number
"① 갑과 을은 아래 각 호 중 어느 하나에 해당하는 사유가 발생할 경우, 계약을 해제할 수 있다. 2. 갑 또는 을의 핵심 자산(예: 납품 대금 청구권 포함)이 법적 강제 집행 절차에 들어가 계약 이행이 어려운 경우",0,24
"① 갑과 을은 아래 각 호 중 어느 하나에 해당하는 사유가 발생할 경우, 계약을 해제할 수 있다. 3. 계약된 화장품 브랜드의 생산이 중단되거나 제조가 종료된 경우",0,24
"① 갑과 을은 아래 각 호 중 어느 하나에 해당하는 사유가 발생할 경우, 계약을 해제할 수 있다. 4. 을의 공급 상품이 관련 법률을 위반하거나, 계약 종료로 인해 납품이 불가능해진 경우",0,24
"① 갑과 을은 아래 각 호 중 어느 하나에 해당하는 사유가 발생할 경우, 계약을 해제할 수 있다. 5. 갑 또는 을이 행정 기관으로부터 영업 정지 또는 인허가 취소 처분을 받은 경우",0,24
"② 갑 또는 을이 계약의 주요 조항을 준수하지 않은 경우, 상대방은 최소 30일간의 시정 기한을 명시한 서면을 전달해야 하며, 해당 기한 내 시정되지 않을 시 계약을 해제할 수 있다.",0,24
"③ 제1항 및 제2항 외에도 불가피한 사유로 계약 해제가 필요할 경우, 상대방에게 최소 3개월 전에 서면으로 통보해야 한다.",0,24
"④ 본 조항에 의거하여 계약이 해제될 경우, 귀책이 있는 당사자는 상대방에게 손해를 배상해야 한다.",0,24
① 갑과 을은 다음 각 호 중 어느 하나의 사유가 발생하면 계약을 종료할 수 있다.,0,24
"① 갑과 을은 다음 각 호 중 어느 하나의 사유가 발생하면 계약을 종료할 수 있다. 1. 갑 또는 을이 발행한 어음 또는 수표가 지급 불능 상태에 놓이거나, 당사자 또는 제3자의 파산·회생 절차가 개시된 경우",0,24
① 갑과 을은 다음 각 호 중 어느 하나의 사유가 발생하면 계약을 종료할 수 있다. 2. 갑 또는 을의 중요한 자산(납품 대금 청구권 포함)이 압류되거나 강제 집행 절차에 들어가 계약 유지가 어려운 경우,0,24
① 갑과 을은 다음 각 호 중 어느 하나의 사유가 발생하면 계약을 종료할 수 있다. 3. 계약된 제품 브랜드의 제조가 중단되거나 생산이 불가능해진 경우,0,24
"① 갑과 을은 다음 각 호 중 어느 하나의 사유가 발생하면 계약을 종료할 수 있다. 4. 을이 제공하는 상품이 관련 법규를 위반하거나, 라이선스 계약 만료로 인해 공급이 제한된 경우",0,24
① 갑과 을은 다음 각 호 중 어느 하나의 사유가 발생하면 계약을 종료할 수 있다. 5. 갑 또는 을이 관계 당국으로부터 영업 정지 또는 인허가 철회 처분을 받은 경우,0,24
"② 갑과 을 중 어느 한쪽이 계약의 본질적인 의무를 위반한 경우, 상대방은 최소 30일간의 개선 기간을 부여하는 서면을 통보한 후, 해당 기간 내 시정되지 않을 경우 계약을 종료할 수 있다.",0,24
"③ 제1항 및 제2항에서 명시되지 않은 기타 불가피한 사유로 계약 해지가 필요한 경우, 상대방에게 최소 3개월 전에 서면으로 고지해야 한다.",0,24
"④ 본 조항에 따라 계약이 종료될 경우, 귀책 사유가 있는 당사자는 상대방이 입은 손해를 배상해야 한다.",0,24
① 갑은 계약 종료 사유에 대해 상황에 따라 다음 각 호의 사항을 선택적으로 적용할 수 있다.,1,24
"① 갑은 계약 종료 사유에 대해 상황에 따라 다음 각 호의 사항을 선택적으로 적용할 수 있다. 1. 갑 또는 을이 발행한 어음이나 수표가 지급 거절되거나, 본인 또는 제3자의 회생·파산 신청으로 절차가 개시된 경우",1,24
① 갑은 계약 종료 사유에 대해 상황에 따라 다음 각 호의 사항을 선택적으로 적용할 수 있다. 2. 갑 또는 을의 주요 자산(예: 납품 대금 청구권 포함)이 강제집행 대상이 되어 계약 이행이 어려워진 경우,1,24
① 갑은 계약 종료 사유에 대해 상황에 따라 다음 각 호의 사항을 선택적으로 적용할 수 있다. 3. 계약된 화장품 브랜드의 제조가 중단되거나 제품 생산이 종료된 경우,1,24
"① 갑은 계약 종료 사유에 대해 상황에 따라 다음 각 호의 사항을 선택적으로 적용할 수 있다. 4. 을의 납품 상품이 관련 법령을 위반하거나, 라이선스 계약 종료로 인해 납품이 불가능해진 경우",1,24
① 갑은 계약 종료 사유에 대해 상황에 따라 다음 각 호의 사항을 선택적으로 적용할 수 있다. 5. 갑 또는 을이 관련 기관으로부터 영업 정지 또는 허가 취소 처분을 받은 경우,1,24
"① 갑과 을은 계약을 종료할 수 있으나, 을은 계약 종료 시 다음 각 호의 사항을 준수해야 한다.",1,24
"① 갑과 을은 계약을 종료할 수 있으나, 을은 계약 종료 시 다음 각 호의 사항을 준수해야 한다. 1. 갑 또는 을이 발행한 어음이나 수표가 지급 거절되거나, 본인 또는 제3자의 회생·파산 신청으로 절차가 개시된 경우",1,24
"① 갑과 을은 계약을 종료할 수 있으나, 을은 계약 종료 시 다음 각 호의 사항을 준수해야 한다. 2. 갑 또는 을의 주요 자산(예: 납품 대금 청구권 포함)이 강제집행 대상이 되어 계약 이행이 어려워진 경우",1,24
"① 갑과 을은 계약을 종료할 수 있으나, 을은 계약 종료 시 다음 각 호의 사항을 준수해야 한다. 3. 계약된 화장품 브랜드의 제조가 중단되거나 제품 생산이 종료된 경우",1,24
"① 갑과 을은 계약을 종료할 수 있으나, 을은 계약 종료 시 다음 각 호의 사항을 준수해야 한다. 4. 을의 납품 상품이 관련 법령을 위반하거나, 라이선스 계약 종료로 인해 납품이 불가능해진 경우",1,24
"① 갑과 을은 계약을 종료할 수 있으나, 을은 계약 종료 시 다음 각 호의 사항을 준수해야 한다. 5. 갑 또는 을이 관련 기관으로부터 영업 정지 또는 허가 취소 처분을 받은 경우",1,24
"② 계약의 주요 조건이 위반되지 않더라도, 갑이 필요하다고 판단하는 경우 계약을 해지할 수 있다.",1,24
"② 갑은 상대방이 계약을 위반했는지 여부를 단독으로 판단할 수 있으며, 이에 대한 이의를 제기할 수 없다.",1,24
"③ 계약을 해지하는 경우, 을은 갑에게 해지 보상금을 지급해야 한다.",1,24
"③ 을이 계약 해지를 요청하는 경우, 계약 해지가 불가피한 이유를 입증하는 증빙 서류를 제출해야 하며, 갑이 이를 승인해야 한다.",1,24
"④ 을은 계약 해지 후에도 갑과 관련된 모든 정보를 5년간 유지해야 하며, 이를 이행하지 않을 경우 손해배상 책임을 진다.",1,24
"④ 갑은 본 조항의 각 호에 추가적으로 필요하다고 판단되는 계약 종료 사유를 포함할 수 있으며, 을은 이에 동의해야 한다.",1,24
① 갑과 을은 아래에 해당하는 사유가 발생할 경우 계약을 해지할 수 있다.,0,24
① 갑과 을은 아래에 해당하는 사유가 발생할 경우 계약을 해지할 수 있다. 1. 갑 또는 을이 발행한 어음·수표가 부도 처리되거나 회생 절차가 개시된 경우,0,24
① 갑과 을은 아래에 해당하는 사유가 발생할 경우 계약을 해지할 수 있다. 2. 갑 또는 을의 자산(납품 대금에 대한 청구권 포함)이 강제경매 대상이 되어 계약 이행이 불가능해진 경우,0,24
① 갑과 을은 아래에 해당하는 사유가 발생할 경우 계약을 해지할 수 있다. 3. 계약된 주류 제품의 생산이 중단되거나 공급이 종료된 경우,0,24
① 갑과 을은 아래에 해당하는 사유가 발생할 경우 계약을 해지할 수 있다. 4. 을이 납품한 주류가 관련 법령을 위반하거나 라이선스 계약 종료로 인해 판매가 불가능해진 경우,0,24
① 갑과 을은 아래에 해당하는 사유가 발생할 경우 계약을 해지할 수 있다. 5. 갑 또는 을이 영업정지 또는 허가 취소 처분을 받은 경우,0,24
② 계약의 중요한 사항을 위반한 당사자는 상대방의 시정 요청을 받은 날로부터 30일 이내에 이를 해결하지 않을 경우 계약 해지가 가능하다.,0,24
"③ 제1항 또는 제2항 이외의 사유로 계약을 해지하려면, 해지 3개월 전에 상대방에게 사유를 서면 통보해야 한다.",0,24
④ 계약 해지로 인한 손해는 책임이 있는 당사자가 전적으로 배상해야 한다.,0,24
"① 갑 또는 을은 아래의 사유 중 하나라도 발생할 경우, 계약을 해제할 수 있다.",0,24
"① 갑 또는 을은 아래의 사유 중 하나라도 발생할 경우, 계약을 해제할 수 있다. 1. 갑 또는 을이 발행한 어음 또는 수표가 결제 불능 상태에 놓이거나, 당사자 또는 제3자의 회생 또는 파산 절차가 시작된 경우",0,24
"① 갑 또는 을은 아래의 사유 중 하나라도 발생할 경우, 계약을 해제할 수 있다. 2. 갑 또는 을의 자산(납품 대금 청구권 포함)이 압류되거나 법적 강제집행이 진행되어 계약 이행이 어려워진 경우",0,24
"① 갑 또는 을은 아래의 사유 중 하나라도 발생할 경우, 계약을 해제할 수 있다. 3. 계약된 주류 제품의 제조가 중단되거나 생산이 중단된 경우",0,24
"① 갑 또는 을은 아래의 사유 중 하나라도 발생할 경우, 계약을 해제할 수 있다. 4. 을이 납품한 주류가 법률을 위반하거나 라이선스 계약 만료로 인해 판매가 불가능해진 경우",0,24
"① 갑 또는 을은 아래의 사유 중 하나라도 발생할 경우, 계약을 해제할 수 있다. 5. 갑 또는 을이 관련 기관으로부터 영업 정지 또는 인허가 취소 처분을 받은 경우",0,24
② 계약의 핵심 조항을 위반한 당사자는 상대방이 30일 이내의 시정 기간을 명시한 서면을 보냈음에도 불구하고 이를 해결하지 못할 경우 계약 해제가 가능하다.,0,24
"③ 제1항 및 제2항에 포함되지 않는 기타 불가피한 사유로 계약을 해제하려면, 해지 3개월 전 상대방에게 사유를 서면으로 통보해야 한다.",0,24
④ 계약 해제로 인해 발생한 손해는 귀책 당사자가 전적으로 배상해야 한다.,0,24
"① 갑과 을은 다음 사유 중 하나가 발생하는 경우, 계약을 종료할 수 있다.",0,24
"① 갑과 을은 다음 사유 중 하나가 발생하는 경우, 계약을 종료할 수 있다. 1. 갑 또는 을이 발행한 어음이나 수표가 지급 거절되거나, 당사자 또는 제3자가 회생 또는 파산 절차를 개시한 경우",0,24
"① 갑과 을은 다음 사유 중 하나가 발생하는 경우, 계약을 종료할 수 있다. 2. 갑 또는 을의 주요 자산(납품 대금 청구권 포함)이 법원 명령에 의해 압류되거나 강제경매에 부쳐져 계약 이행이 어려워진 경우",0,24
"① 갑과 을은 다음 사유 중 하나가 발생하는 경우, 계약을 종료할 수 있다. 3. 계약된 주류 제품이 제조 중단되거나 생산이 종료된 경우",0,24
"① 갑과 을은 다음 사유 중 하나가 발생하는 경우, 계약을 종료할 수 있다. 4. 을이 납품한 주류 제품이 법적 규정을 위반하거나 계약이 만료됨으로써 판매할 수 없는 경우",0,24
"① 갑과 을은 다음 사유 중 하나가 발생하는 경우, 계약을 종료할 수 있다. 5. 갑 또는 을이 정부 기관의 결정에 따라 영업이 정지되거나 허가가 취소된 경우",0,24
"② 계약의 중대한 조항을 위반한 당사자는 상대방이 제공한 시정 요청을 30일 내에 해결하지 않을 경우, 계약 해지가 가능하다.",0,24
"③ 제1항 및 제2항에서 명시되지 않은 사유로 계약을 종료하고자 할 경우, 최소 3개월 전에 상대방에게 이를 문서로 통지해야 한다.",0,24
④ 계약 종료로 인해 발생한 손해는 귀책 당사자가 모두 책임을 지고 배상해야 한다.,0,24
"① 계약이 종료되더라도, 을은 계약 종료 이후에도 다음 각 호의 사항을 지속적으로 준수해야 한다.",1,24
"① 계약이 종료되더라도, 을은 계약 종료 이후에도 다음 각 호의 사항을 지속적으로 준수해야 한다. 1. 갑 또는 을이 발행한 어음·수표가 부도 처리되거나 회생 절차가 개시된 경우",1,24
"① 계약이 종료되더라도, 을은 계약 종료 이후에도 다음 각 호의 사항을 지속적으로 준수해야 한다. 2. 갑 또는 을의 자산(납품 대금에 대한 청구권 포함)이 강제경매 대상이 되어 계약 이행이 불가능해진 경우",1,24
"① 계약이 종료되더라도, 을은 계약 종료 이후에도 다음 각 호의 사항을 지속적으로 준수해야 한다. 3. 계약된 주류 제품의 생산이 중단되거나 공급이 종료된 경우",1,24
"① 계약이 종료되더라도, 을은 계약 종료 이후에도 다음 각 호의 사항을 지속적으로 준수해야 한다. 4. 을이 납품한 주류가 관련 법령을 위반하거나 라이선스 계약 종료로 인해 판매가 불가능해진 경우",1,24
"① 계약이 종료되더라도, 을은 계약 종료 이후에도 다음 각 호의 사항을 지속적으로 준수해야 한다. 5. 갑 또는 을이 영업정지 또는 허가 취소 처분을 받은 경우",1,24
"① 계약 종료 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대해 추가적인 조치를 할 수 없다.",1,24
"① 계약 종료 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대해 추가적인 조치를 할 수 없다. 1. 갑 또는 을이 발행한 어음·수표가 부도 처리되거나 회생 절차가 개시된 경우",1,24
"① 계약 종료 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대해 추가적인 조치를 할 수 없다. 2. 갑 또는 을의 자산(납품 대금에 대한 청구권 포함)이 강제경매 대상이 되어 계약 이행이 불가능해진 경우",1,24
"① 계약 종료 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대해 추가적인 조치를 할 수 없다. 3. 계약된 주류 제품의 생산이 중단되거나 공급이 종료된 경우",1,24
"① 계약 종료 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대해 추가적인 조치를 할 수 없다. 4. 을이 납품한 주류가 관련 법령을 위반하거나 라이선스 계약 종료로 인해 판매가 불가능해진 경우",1,24
"① 계약 종료 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대해 추가적인 조치를 할 수 없다. 5. 갑 또는 을이 영업정지 또는 허가 취소 처분을 받은 경우",1,24
① 갑은 계약 해지 사유를 상황에 따라 선택적으로 적용할 수 있다.,0,24
① 갑은 계약 해지 사유를 상황에 따라 선택적으로 적용할 수 있다. 1. 갑 또는 을이 발행한 어음·수표가 부도 처리되거나 회생 절차가 개시된 경우,0,24
① 갑은 계약 해지 사유를 상황에 따라 선택적으로 적용할 수 있다. 2. 갑 또는 을의 자산(납품 대금에 대한 청구권 포함)이 강제경매 대상이 되어 계약 이행이 불가능해진 경우,0,24
① 갑은 계약 해지 사유를 상황에 따라 선택적으로 적용할 수 있다. 3. 계약된 주류 제품의 생산이 중단되거나 공급이 종료된 경우,0,24
① 갑은 계약 해지 사유를 상황에 따라 선택적으로 적용할 수 있다. 4. 을이 납품한 주류가 관련 법령을 위반하거나 라이선스 계약 종료로 인해 판매가 불가능해진 경우,0,24
① 갑은 계약 해지 사유를 상황에 따라 선택적으로 적용할 수 있다. 5. 갑 또는 을이 영업정지 또는 허가 취소 처분을 받은 경우,0,24
"② 계약의 중요한 조항이 위반되지 않더라도, 갑이 필요하다고 판단하는 경우 계약을 해지할 수 있다.",1,24
"① 계약 해지 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대한 추가적인 조치를 취할 수 없다.",0,24
"① 계약 해지 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대한 추가적인 조치를 취할 수 없다. 1. 갑 또는 을이 발행한 어음·수표가 부도 처리되거나 회생 절차가 개시된 경우",0,24
"① 계약 해지 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대한 추가적인 조치를 취할 수 없다. 2. 갑 또는 을의 자산(납품 대금에 대한 청구권 포함)이 강제경매 대상이 되어 계약 이행이 불가능해진 경우",0,24
"① 계약 해지 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대한 추가적인 조치를 취할 수 없다. 3. 계약된 주류 제품의 생산이 중단되거나 공급이 종료된 경우",0,24
"① 계약 해지 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대한 추가적인 조치를 취할 수 없다. 4. 을이 납품한 주류가 관련 법령을 위반하거나 라이선스 계약 종료로 인해 판매가 불가능해진 경우",0,24
"① 계약 해지 시 갑은 다음 각 호의 사항에 대한 책임을 면제받으며, 을은 이에 대한 추가적인 조치를 취할 수 없다. 5. 갑 또는 을이 영업정지 또는 허가 취소 처분을 받은 경우",0,24
"② 갑은 계약 위반 여부를 단독으로 판단할 수 있으며, 이에 대한 이의를 제기할 수 없다.",1,24
"③ 갑은 제1항 및 제2항에 해당하지 않더라도, 필요하다고 판단하는 경우 계약을 해지할 수 있다.",1,24
"③ 갑이 계약 해지를 통보한 후라도, 필요에 따라 계약 해지를 철회할 수 있으며, 을은 이에 대해 이의를 제기할 수 없다.",1,24
"④ 을이 계약을 해지할 경우, 남은 계약 기간 동안 발생할 예상 이익 손실액을 갑에게 배상해야 한다.",1,24
"④ 을이 계약을 해지할 경우, 해지일까지 발생한 모든 비용 및 예상 손실을 갑에게 배상해야 한다.",1,24
① 갑과 을은 아래의 사유가 발생할 경우 이 계약을 종료할 수 있다.,0,24
"① 갑과 을은 아래의 사유가 발생할 경우 이 계약을 종료할 수 있다. 1. 갑 또는 을이 발행한 어음·수표의 지급이 거절되거나, 회생·파산 신청이 접수된 경우",0,24
① 갑과 을은 아래의 사유가 발생할 경우 이 계약을 종료할 수 있다. 2. 갑 또는 을의 주요 자산이 강제경매 대상이 되어 계약 이행이 어려워진 경우,0,24
① 갑과 을은 아래의 사유가 발생할 경우 이 계약을 종료할 수 있다. 3. 전자제품 제조가 중단되거나 계약된 제품의 생산이 종료된 경우,0,24
① 갑과 을은 아래의 사유가 발생할 경우 이 계약을 종료할 수 있다. 4. 을이 납품한 전자제품이 관련 법령을 위반하거나 라이선스 계약 종료로 인해 납품 및 판매가 불가능한 경우,0,24
① 갑과 을은 아래의 사유가 발생할 경우 이 계약을 종료할 수 있다. 5. 갑 또는 을이 관련 기관으로부터 영업 허가 취소 또는 영업 정지 명령을 받은 경우,0,24
"② 상대방이 계약 조항을 위반한 경우, 이를 시정할 수 있는 30일의 기간을 부여한 뒤에도 문제가 해결되지 않으면 계약을 해지할 수 있다.",0,24
"③ 불가항력적 사유로 계약을 종료해야 하는 경우, 계약 해지 3개월 전에 서면으로 상대방에게 통보해야 한다.",0,24
"④ 계약 종료로 인해 손해가 발생한 경우, 책임 있는 당사자는 상대방에게 이에 대한 손해를 배상해야 한다.",0,24
① 갑과 을은 다음과 같은 사유가 발생하면 본 계약을 해지할 수 있다.,0,24
"① 갑과 을은 다음과 같은 사유가 발생하면 본 계약을 해지할 수 있다. 1. 갑 또는 을이 발행한 어음 또는 수표가 지급되지 않거나, 회생 절차 또는 파산 신청이 접수된 경우",0,24
① 갑과 을은 다음과 같은 사유가 발생하면 본 계약을 해지할 수 있다. 2. 갑 또는 을이 소유한 주요 자산이 법적 압류 또는 공매 절차에 들어가 계약 이행이 불가능한 경우,0,24
① 갑과 을은 다음과 같은 사유가 발생하면 본 계약을 해지할 수 있다. 3. 계약된 전자제품의 제조가 영구적으로 중단되거나 생산이 불가능해진 경우,0,24
"① 갑과 을은 다음과 같은 사유가 발생하면 본 계약을 해지할 수 있다. 4. 을이 납품한 전자제품이 관련 법률을 위반하거나, 라이선스 종료로 인해 정상적인 유통이 불가능해진 경우",0,24
① 갑과 을은 다음과 같은 사유가 발생하면 본 계약을 해지할 수 있다. 5. 갑 또는 을이 정부 기관으로부터 영업 정지 처분을 받거나 사업 허가가 취소된 경우,0,24
"② 계약상 중요한 조항이 위반된 경우, 상대방이 30일간의 시정 기간을 부여하였음에도 불구하고 문제 해결이 이루어지지 않을 경우 계약 해지가 가능하다.",0,24
"③ 예측할 수 없는 상황으로 인해 계약을 지속할 수 없는 경우, 계약 해지 3개월 전에 상대방에게 서면으로 통보해야 한다.",0,24
"④ 계약 해지로 인해 상대방에게 금전적 또는 기타 피해가 발생할 경우, 귀책이 있는 당사자가 그 손해를 보상해야 한다.",0,24
"① 다음 각 호 중 하나의 사유가 발생할 경우, 갑과 을은 본 계약을 종료할 수 있다.",0,24
"① 다음 각 호 중 하나의 사유가 발생할 경우, 갑과 을은 본 계약을 종료할 수 있다. 1. 갑 또는 을이 발행한 지급 수단(어음·수표)의 결제가 거절되거나, 법원에 회생·파산 신청이 접수된 경우",0,24
"① 다음 각 호 중 하나의 사유가 발생할 경우, 갑과 을은 본 계약을 종료할 수 있다. 2. 갑 또는 을이 소유한 자산이 법적 절차에 따라 경매 대상이 되어 계약의 정상적인 이행이 어려운 경우",0,24
"① 다음 각 호 중 하나의 사유가 발생할 경우, 갑과 을은 본 계약을 종료할 수 있다. 3. 계약된 전자제품이 생산 중단되거나 제조사의 운영이 종료된 경우",0,24
"① 다음 각 호 중 하나의 사유가 발생할 경우, 갑과 을은 본 계약을 종료할 수 있다. 4. 을이 공급하는 전자제품이 법률 위반으로 판명되거나, 라이선스 계약 만료로 인해 더 이상 판매가 불가능한 경우",0,24
"① 다음 각 호 중 하나의 사유가 발생할 경우, 갑과 을은 본 계약을 종료할 수 있다. 5. 갑 또는 을이 행정 기관으로부터 사업 운영에 필수적인 인허가를 박탈당한 경우",0,24
"② 계약의 주요 의무를 이행하지 않은 경우, 상대방이 30일 이내의 시정 기간을 요구한 뒤에도 문제가 해결되지 않으면 계약을 해지할 수 있다.",0,24
"③ 자연재해, 법령 변경 등 불가피한 사유로 인해 계약을 종료해야 하는 경우, 최소 3개월 전에 상대방에게 이를 서면으로 알려야 한다.",0,24
"④ 계약 종료로 인해 상대방이 피해를 입었을 경우, 귀책 사유가 있는 당사자는 이에 대한 손해를 배상해야 한다.",0,24
① 갑은 계약 종료 사유를 상황에 따라 다음 각 호에 대해 선택적으로 적용할 수 있다.,1,24
"① 갑은 계약 종료 사유를 상황에 따라 다음 각 호에 대해 선택적으로 적용할 수 있다. 1. 갑 또는 을이 발행한 어음·수표의 지급이 거절되거나, 회생·파산 신청이 접수된 경우",1,24
① 갑은 계약 종료 사유를 상황에 따라 다음 각 호에 대해 선택적으로 적용할 수 있다. 2. 갑 또는 을의 주요 자산이 강제경매 대상이 되어 계약 이행이 어려워진 경우,1,24
① 갑은 계약 종료 사유를 상황에 따라 다음 각 호에 대해 선택적으로 적용할 수 있다. 3. 전자제품 제조가 중단되거나 계약된 제품의 생산이 종료된 경우,1,24
① 갑은 계약 종료 사유를 상황에 따라 다음 각 호에 대해 선택적으로 적용할 수 있다. 4. 을이 납품한 전자제품이 관련 법령을 위반하거나 라이선스 계약 종료로 인해 납품 및 판매가 불가능한 경우,1,24
① 갑은 계약 종료 사유를 상황에 따라 다음 각 호에 대해 선택적으로 적용할 수 있다. 5. 갑 또는 을이 관련 기관으로부터 영업 허가 취소 또는 영업 정지 명령을 받은 경우,1,24
"② 갑은 을의 계약 위반 여부를 단독으로 결정할 수 있으며, 을은 이에 대한 이의를 제기할 수 없다.",1,24
"② 갑이 필요하다고 판단하는 경우, 계약의 주요 조항이 준수되었더라도 계약을 해지할 수 있다.",1,24
"③ 을이 계약을 해지하는 경우, 갑이 손실을 입었다고 판단하면 추가적인 위약금을 부과할 수 있다.",1,24
③ 을은 계약 종료 후에도 2년 동안 갑의 승인 없이 동종 업계에서 근무할 수 없다.,1,24
"④ 갑은 계약 해지 사유가 발생하지 않아도 필요에 따라 일방적으로 계약을 종료할 수 있으며, 을은 이에 대해 어떠한 권리도 주장할 수 없다.",1,24
"④ 갑은 을과의 계약 관계에서 일방적으로 계약 내용을 변경할 수 있으며, 을은 이를 거부할 수 없다.",1,24
① 갑과 을은 다음 사유가 발생할 경우 계약을 종료할 수 있다.,0,24
"① 갑과 을은 다음 사유가 발생할 경우 계약을 종료할 수 있다. 1. 갑 또는 을이 발행한 어음·수표가 부도 처리되거나, 파산·회생 신청이 접수된 경우",0,24
① 갑과 을은 다음 사유가 발생할 경우 계약을 종료할 수 있다. 2. 주요 자산(납품 대금 청구권 포함)이 강제 경매 또는 압류되어 계약 이행이 어려워진 경우,0,24
① 갑과 을은 다음 사유가 발생할 경우 계약을 종료할 수 있다. 3. 건강식품 브랜드의 생산 중단 또는 공급 종료로 인해 상품 납품이 불가능해진 경우,0,24
① 갑과 을은 다음 사유가 발생할 경우 계약을 종료할 수 있다. 4. 을의 납품 제품이 관련 법령을 위반하거나 라이선스 계약 만료로 인해 판매가 불가능해진 경우,0,24
① 갑과 을은 다음 사유가 발생할 경우 계약을 종료할 수 있다. 5. 갑 또는 을이 관계 기관으로부터 영업 허가 취소 또는 정지 처분을 받은 경우,0,24
"② 계약의 주요 조항 위반 시, 상대방은 30일 이상의 시정 기간을 명시한 서면 통보를 해야 하며, 해당 기간 내 시정되지 않으면 계약 해지가 가능하다.",0,24
"③ 제1항 및 제2항에 해당하지 않는 사유로 계약 해지가 필요한 경우, 3개월 전에 상대방에게 서면으로 통보해야 한다.",0,24
④ 계약 해지로 인한 손해는 귀책 당사자가 상대방에게 배상해야 한다.,0,24
① 갑과 을은 다음 사유 중 하나가 발생하면 계약을 해지할 수 있다.,0,24
"① 갑과 을은 다음 사유 중 하나가 발생하면 계약을 해지할 수 있다. 1. 갑 또는 을이 발행한 어음 또는 수표가 지급 불능 상태에 놓이거나, 파산 또는 회생 절차가 개시된 경우",0,24
① 갑과 을은 다음 사유 중 하나가 발생하면 계약을 해지할 수 있다. 2. 갑 또는 을의 핵심 자산(납품 대금 청구권 포함)이 법적 강제집행 절차에 들어가 계약 이행이 어려워진 경우,0,24
① 갑과 을은 다음 사유 중 하나가 발생하면 계약을 해지할 수 있다. 3. 건강식품 브랜드의 제조 중단 또는 제품 생산 종료로 인해 공급이 불가능한 경우,0,24
"① 갑과 을은 다음 사유 중 하나가 발생하면 계약을 해지할 수 있다. 4. 을이 납품한 제품이 관련 법률을 위반하거나, 라이선스 계약이 만료되어 시장 유통이 불가능한 경우",0,24
① 갑과 을은 다음 사유 중 하나가 발생하면 계약을 해지할 수 있다. 5. 갑 또는 을이 감독 기관으로부터 사업 허가 취소 또는 영업 정지 명령을 받은 경우,0,24
