input,summary
"제10조 [서비스 품질유지] ① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을  것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다.  ② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한  조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구 해서 시행하여야 한다.  ③ 갑과 을은 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을  원인의 소재, 과실의 유무 등을 종합적으로 고려하여 상호 협의하여 분담한다.","제10조 [서비스 품질유지] 갑, 을, 그리고 을의 판촉사원은 고객이 기대하는 수준 이상의 서비스 품질을 유지해야 한다. 고객의 정당한 불만이 발생하면 보상 및 시정 조치를 즉시 시행하고, 재발 방지를 위한 조치를 강구해야 한다. 불만 해결 비용은 원인과 과실 여부를 고려하여 협의 후 분담한다."
"제11조 [판촉행사 참여 등] ① 판매촉진을 위한 행사나 활동(이하 판촉행사라 한다)을 하고 그 비용의  전부 또는 일부를 을이 부담할 경우, 갑과 을은 사전에 다음 각 호 의 사항이 명시된 서면으로 판촉행사의 합의를 한 후 진행한다.    1. 판촉행사의 명칭ㆍ성격ㆍ기간   2. 판촉행사를 통해 판매할 상품의 품목   3. 판촉행사에 소요될 것으로 예상되는 비용의 규모 및 사용내역   4. 해당 판촉행사를 통해 갑과 을이 직접적으로 얻을 것으로 예상되는  경제적 이익(이하 이 조에서 예상이익이라 한다)의 비율   5. 판촉행사에 소요되는 모든 비용(명칭에 상관없이 상품의 판촉행사에 소요되 는 모든 비용을 말하며, 이하 판촉비용이라 한다)의 분담비율 또는 액수  ② 갑은 정당한 사유 없이 을에게 을의 의사에 반하여 판촉행사에  참여하게 하거나 을의 상품에 관한 광고를 하게 하지 아니한다.   ③ 제1항제5호의 판촉비용 분담비율은 갑과 을이 예상이익의 비율에 따 라 정하는 것을 원칙으로 하되, 구체적인 비율을 산정하기 곤란한 경우에는  갑과 을의 예상이익이 동일한 것으로 추정한다.  ④ 제3항에 따른 을의 판촉비용 분담비율은 100분의 50을 초과할 수 없다.  전체 판촉비용 중 을의 분담비율이 100분의 50을 초과하게 될 경우에는 그  초과분은 갑이 부담한다.   ⑤ 제1항부터 제4항까지의 규정에도 불구하고 을이 자발적으로 갑에게  요청하여, 다른 납품업자등과 차별화되는 판촉행사를 실시하려는 경우에는  갑과 을이 상호 협의하여 판촉비용의 분담비율을 정할 수 있다.   ⑥ 갑은 판매촉진행사(할인행사·광고 등) 진행 및 비용분담에 대한 기준을  사전에 자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나,  계약체결 시 을에게 고지한다. 또한 동 기준이 변경되었을 경우에도 같은 방 법으로 공지하거나 을에게 고지한다.","제11조 [판촉행사 참여 등] 판촉행사 진행 시 갑과 을은 행사 명칭, 기간, 비용 및 예상 이익 등을 사전에 서면 합의해야 한다. 갑은 을의 의사에 반해 판촉행사 참여를 강요할 수 없으며, 판촉비용 분담 비율은 원칙적으로 갑 70%, 을 30%로 한다. 을의 부담 비율은 최대 50%를 초과할 수 없으며, 초과분은 갑이 부담한다. 을이 자발적으로 차별화된 판촉행사를 요청할 경우, 비용 분담은 협의를 통해 조정할 수 있다. 갑은 판촉비용 기준을 사전에 공지해야 한다."
"제12조 [매장 위치 및 면적 등] ① 을의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 [별지 2]와 같다.  ② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다.   1. 일정한 점포의 매장에서 퇴점하는 것을 방해하거나 을의 의사에 반하여  갑의 다른 점포의 매장에 입점하게 하는 행위 ※ 갑이 판촉 행사를 기획하더라도, 여기에 참여할 을을 공개모집하여 자율적인참여를절차적으로보장하고, 을이자기상품의할인품목, 할인폭을 스스로결정하는경우행사의자발성·차별성을인정하여제5항과마찬가지로 갑과을이상호협의하여판촉비용의분담비율조정가능     2. 계약기간 중에 을의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위  ③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 설비변경이 라 한다)하는 경우 다음 각 호의 내용을 준수한다.   1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다.  단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양 에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 갑과  을은 사전 서면 약정을 체결하여 비용을 분담한다.   2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되 는 비용은 갑이 부담한다. 다만, 좋은 위치로의 매장 이동, 을의 내 부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 을에게도 이익이 되는  경우에는 갑과 을이 상호 협의하여 사전 서면 약정에 의해 비용을  분담할 수 있다.(기초시설 공사비용은 제1호에 의한다.)   3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적 인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평 가결과 등)를 을에게 사전 통보하여야 한다.     4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예: 브랜드 컨셉 변경, 을이 희망하여 매장위치를 변경하는 경우 등)로 설비  변경하는 경우, 이에 소요되는 비용은 갑과 을이 상호 협의하여 분 담비율을 정한다. (기초시설 공사비용은 제1호에 의한다.)    5. 제4호에서 규정한 을의 사유로 인한 설비변경을 실시하는 경우 타 입점 업체의 영업활동에 방해가 발생하지 않도록 공사 일정 등에 대해 을은  갑과 사전 협의한다.    6. 갑과 을이 설비 변경 비용을 분담하는 경우 설비 변경과 관련된 제 반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시 공 전 갑과 을이 협의한 후, 공개입찰시스템 등 상호 합의한 기준과   절차에 따라 선정된 시공사를 통해 시행한다.     ④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을 이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의  어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간 이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로  을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다.   1. 을과 거래를 중단하거나 거절하는 행위   2. 을의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위","제12조 [매장 위치 및 면적 등] 을의 매장 위치, 면적, 운영 조건 등은 계약에 따라 정해지며, 갑은 정당한 사유 없이 을의 매장을 변경하거나 강제 입점·퇴점을 요구할 수 없다. 설비 변경 시 기초시설 비용은 갑이 부담하며, 을의 요청에 따른 변경은 사전 협의 후 비용을 분담한다. 갑의 사유로 설비 변경 시 을에게 사전 통보해야 하며, 비용도 갑이 부담한다. 갑이 거래를 중단하거나 매장 변경을 강행할 경우, 을이 지출한 설비 비용을 보상해야 한다."
"제12조의2 [매장이동 기준 등의 사전 통지] ① 갑은 을의 매장의 위치, 면적, 시설의 변경기준에 대하여, 사전에  자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나, 계약체결  시 별도의 서면으로 을에게 통지하여야 한다. 또한 동 기준이 변경되었을 경우 에도 같은 방법으로 을에게 즉시 통지하여야 한다. ② 을은 갑에게 자신의 매장이 제1항에 따른 매장의 위치, 면적, 시설의  변경대상에 해당하는지 여부의 확인을 서면으로 요청할 수 있다. ③ 갑은 제2항의 요청이 있은 날로부터 30일 이내에 을에게 매장의 위치  등의 변경 대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여 야 한다.","제12조의2 [매장이동 기준 등의 사전 통지] 갑은 매장 위치, 면적, 시설 변경 기준을 사전에 공지하거나 서면으로 을에게 통지해야 하며, 변경 시 즉시 알려야 한다. 을은 서면으로 변경 대상 여부를 요청할 수 있으며, 갑은 30일 이내에 구체적인 사유와 함께 서면으로 회신해야 한다."
"제13조 [기타 비용의 사전 통지] ① 갑은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되 지 않은 추가 비용을 을에게 추가로 부담시킬 경우, 그 부담 내역 및 비용분 담 비율, 변경 절차 등에 대한 사항을 사전에 자신의 홈페이지 등 을이 상시   접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을에게  통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게 통지 한다.  ② 갑이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게  사전 통지하고 협의하여야 한다.    ③ 갑이 을에게 제1항의 사전 통지를 하지 아니하거나 제2항의 협의를 하 지 아니하였을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할  수 없다.","제13조 [기타 비용의 사전 통지] 갑이 물류비, 배송비, 광고비 등 추가 비용을 을에게 부담시키려면, 비용 내역과 분담 기준을 사전에 공지하거나 서면으로 통지해야 한다. 비용 기준이 변경될 경우, 을과 협의해야 하며, 사전 통지나 협의 없이 추가 비용을 요구할 수 없다."
"제14조 [경영정보 제공 요구 금지] ① 갑은 부당하게 을에게 다음 각 호의 어느 하나에 해당하는 정보를  제공하도록 요구하여서는 아니 된다.   1. 을이 다른 사업자에게 공급하는 상품의 공급조건(공급가격을 포함한 다)에 관한 정보   2. 을이 다른 사업자의 매장에 들어가기 위한 입점조건(임차료를 포함한다) 에 관한 정보   3. 을이 납품하거나 판매하는 상품의 원가에 관한 정보   4. 을이 다른 사업자에게 납품하거나 다른 사업자의 점포에서 판매하는 상 품의 매출액, 기간별 판매량 등 매출 관련 정보   5. 을이 다른 사업자의 점포에서 하는 판매촉진행사의 시기ㆍ횟수 및 거래 조건 등 판매촉진행사에 관한 정보   6. 을이 다른 사업자와의 거래에서 사용하는 전자적 정보교환 전산망의  고유식별명칭, 비밀번호 등 해당 전산망에 접속하기 위한 정보   7. 그 밖에 을이나 을의 거래상대방에 관한 제1호 내지 제6호에 준하는  정보 ② 갑이 을에게 제1항 각 호의 어느 하나에 해당하는 경영정보를 요구  하는 경우에는 경영정보 요구에 앞서 아래의 사항을 적은 서면을 을에게 제 공하여야 한다.   1. 경영정보 제공을 요구하는 목적   2. 비밀유지방법 등 요구 대상 정보의 비밀유지에 관한 사항 및 비밀침해 시의  손해배상에 관한 사항   3. 경영정보 요구일자, 제공일자 및 제공방법   4. 경영정보 제공 요구가 불가피함을 객관적으로 증명할 수 있는 사항  ③ 제2항의 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 한다.  ④ 갑이 을에게 경영정보를 요구하는 경우 요구목적에 필요한 최소한의  범위에서 하여야 한다.","제14조 [경영정보 제공 요구 금지] 갑은 을에게 공급 조건, 원가, 매출, 입점 조건 등 영업 비밀에 해당하는 정보를 부당하게 요구할 수 없다. 경영정보 요구 시, 목적과 비밀유지 방안 등을 명시한 서면을 제공하고, 갑과 을이 서명해야 한다. 또한, 정보 요구는 최소한의 범위 내에서 이루어져야 한다."
"제15조 [보복조치의 금지] ① 갑은 을이 다음 각 호의 어느 하나에 해당하는 행위를 한 것을 이유로  을에게 불리하게 계약조건을 변경하는 행위, 납품이나 매장 임차의 기회를 제 한하는 행위 또는 계약의 이행과정에서 불이익을 주는 행위를 하여서는 아니 된 다.   1. 「대규모유통업에서의 거래 공정화에 관한 법률」 제25조에 따른 분쟁조정의 신청   2. 「대규모유통업에서의 거래 공정화에 관한 법률」 제29조제1항에 따른 신고   3. 「대규모유통업에서의 거래 공정화에 관한 법률」 제30조에 따른 서면실태 조사에 응하여 자료 제출 등의 방식으로 공정거래위원회에 협조하는 행위   4. 「독점규제 및 공정거래에 관한 법률」 제50조에 따른 공정거래위원회의  조사에 대한 협조","제15조 [보복조치의 금지] 갑은 을이 공정거래 관련 법률에 따라 분쟁 조정 신청, 신고, 조사 협조 등을 했다는 이유로 계약 조건을 불리하게 변경하거나 납품·임차 기회를 제한하는 등의 보복 조치를 해서는 안 된다."
제16조 [각종 불이익 제공 금지 등] 갑은 을에게 다음 각 호의 어느 하나에 해당하는 행위를 해서는 아니 된 다.   1. 을의 상품을 무상 또는 저가로 취득하거나 요구하는 등 부당한 이익을  취득하는 행위   2. 거래관계를 자신만으로 한정하거나 다른 특정사업자와 거래하는 것을 강요  또는 방해하는 행위   3. 정당한 사유 없이 상품권이나 물품을 구입하도록 요구하는 행위   4. 이 계약과 관련하여 인지한 쌍방의 영업비밀이나 정보를 부당하게 이용하는  행위   5. 갑이 을에게 유통벤더 등 제3자를 통한 납품을 유도하는 행위   6. 갑이 을의 과실 없는 상품 멸실 금액을 을에게 부담시키는 행위   7. 갑의 거래상의 지위를 부당하게 이용하여 을의 경영활동에 간섭하는  행위,"제16조 [각종 불이익 제공 금지 등] 갑은 을에게 부당한 이익을 요구하거나, 특정 사업자와의 거래를 강요·방해할 수 없다. 또한, 정당한 사유 없이 상품권·물품 구매를 요구하거나, 영업비밀을 부당하게 이용해서는 안 된다. 갑은 제3자를 통한 납품을 유도하거나, 을의 과실 없는 상품 손실 비용을 부담시키는 행위를 해서는 안 되며, 을의 경영활동에 부당하게 간섭할 수 없다."
"제17조 [손해배상] ① 갑 또는 을이 이 계약을 위반하여 상대방에게 손해를 가한 경우, 그  책임 있는 당사자는 이로 인해 상대방이 입은 손해를 배상한다.  ② 갑이 「대규모유통업에서의 거래 공정화에 관한 법률」 제7조, 제10조,  제12조, 제18조를 위반함으로써 납품업자등에게 손해를 입힌 경우에는 「대규모 유통업에서의 거래 공정화에 관한 법률」제35조의2 제2항에 따라 을에게  발생한 손해의 3배를 넘지 아니하는 범위에서 배상한다. 다만, 갑의 고의  또는 과실이 없는 경우에는 그러하지 아니하다.","제17조 [손해배상] 갑 또는 을이 계약을 위반하여 상대방에게 손해를 끼친 경우, 해당 당사자는 손해를 배상해야 한다. 갑이 공정거래법을 위반하여 부당한 이익을 취하거나 계약을 강요해 을에게 손해를 입힌 경우, 을에게 발생한 손해의 최대 5배까지 배상해야 한다. 다만, 의도적인 위반이 아니거나 법을 준수했음에도 오해로 발생한 경우에는 배상 책임이 면제될 수 있다."
"제18조 [지식재산권 등] ① 을이 갑에게 납품하는 상품은 제3자가 보유한 특허권, 디자인권, 상 표권 등 지식재산권을 침해하는 것이 아니어야 한다.   ② 제1항의 지식재산권 침해와 관련하여 제3자로부터 민ㆍ형사상의 법적 분쟁이  제기된 경우 을은 자신의 책임과 부담으로 처리하고, 이로 인하여 갑에 게 발생한 손해를 배상한다.","제18조 [지식재산권 등] 을이 갑에게 납품하는 상품은 제3자의 특허권, 디자인권, 상표권 등 지식재산권을 침해해서는 안 된다. 만약 지식재산권 침해로 인해 법적 분쟁이 발생하면, 을이 책임지고 해결해야 하며, 이로 인해 갑이 입은 손해를 배상해야 한다."
"제19조 [상표관련특약] ① 을은 갑에게 을이 직접 생산하거나 수입한 상품을 납품하는 것 을 원칙으로 한다. 다만, 갑의 사전 동의가 있을 경우 제3자가 생산하거나  수입한 상품을 납품할 수 있다.  ② 을은 이 계약에 따라 상품을 납품하면서, 자신이 직접 생산하거나 수입하 지 않은 상품에 상표라벨을 교체하여 납품하여서는 아니 된다.  ③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한  기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어 지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은  갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.","제19조 [상표관련특약] 을은 직접 생산하거나 수입한 상품만 납품할 수 있으며, 제3자의 상품을 납품하려면 갑의 사전 동의를 받아야 한다. 또한, 직접 생산·수입하지 않은 상품의 상표 라벨을 변경하여 납품해서는 안 된다. 이를 위반할 경우, 갑은 시정을 요구할 수 있으며, 시정되지 않으면 계약을 해지하고 을은 손해를 배상해야 한다."
"제20조 [제조물책임] 을이 납품하는 상품이 「제조물책임법」상 결함으로 인하여 갑의 고객  또는 제3자에게 생명, 신체 또는 재산상 손해를 입힌 경우, 을은 「제조물책 임법」에 따라 갑의 고객 또는 제3자가 입은 손해를 배상한다.","제20조 [제조물책임] 을이 납품한 상품의 결함으로 인해 갑의 고객 또는 제3자가 생명, 신체, 재산상의 손해를 입은 경우, 을은 「제조물책임법」에 따라 손해를 배상해야 한다."
"제21조 [권리ㆍ의무의 양도금지] 을은 갑의 사전 동의 없이 이 계약 또는 개별 약정서상의 권리, 의무의  전부 또는 일부를 제3자에게 양도 또는 이전할 수 없다. 단, 상품판매대금 채권   등 금전채권의 경우에는 ""갑""에 대한 사전 통지 후 제3자에게 양도 또는 담보제공 할 수 있다.","제21조 [권리ㆍ의무의 양도금지] 을은 갑의 사전 동의 없이 계약상의 권리와 의무를 제3자에게 양도할 수 없다. 다만, 상품판매대금과 같은 금전채권은 갑에게 사전 통지한 후 양도하거나 담보로 제공할 수 있다."
"제22조 [통지의무] ① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우 에는 지체 없이 증빙서류를 첨부하여 상대방에게 서면 (「전자문서 및 전자거래  기본법」 제2조제1호의 전자문서를 포함한다. 이하 이 조에서 같다)으로 통지하 여야 한다.   1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우   2. 자본구성에 중대한 변경이 있는 경우   3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우   4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중 대한 변경을 초래할 수 있는 사유가 발생한 경우  ② 이 계약과 관련한 모든 통지는 이 계약에 명시한 주소에 서면으로 하는 것을  원칙으로 하며, 통지가 상대방에게 도달하여야 그 효력이 있다.","제22조 [통지의무] 갑과 을은 사업자등록증 정보 변경, 자본구성 변화 등 계약에 중대한 영향을 미치는 사항이 발생하면 전자문서로 즉시 상대방에게 통지해야 한다. 모든 계약 관련 통지는 서면으로 이루어져야 하며, 계약 조건 변경 시 반드시 증빙 자료를 첨부해야 한다."
"제23조 [비밀유지] ① 갑과 을은 상호간의 거래로 인하여 알게 된 상대방의 영업비밀을 제 3자에게 누설하지 아니한다. 다만, 다른 법령에 근거한 정부 또는 공공기관의 요 청에 따르거나 법원의 판결에 따라 누설하는 경우는 예외로 한다.  ② 제1항의 의무는 갑과 을사이의 거래가 종료된 이후 3년간 계속된다.","제23조 [비밀유지] 갑과 을은 거래 과정에서 알게 된 상대방의 영업비밀을 제3자에게 누설할 수 없다. 다만, 법령에 따른 정부·공공기관 요청이나 법원 판결에 따른 경우는 예외로 한다. 이 비밀유지 의무는 거래 종료 후 3년간 지속된다."
"제24조 [계약해지] ① 갑과 을은 다음 각 호의 어느 하나에 해당하는 사유가 발생할 경우  이 계약을 해지할 수 있다.    1. 갑 또는 을이 발행한 어음·수표가 지급거절되거나, ""갑"" 또는 ""을""  자신에 의한 회생·파산 절차의 신청이 있거나, 채권자의 신청에 의해 동 절 차가 개시된 경우   2. 갑 또는 을의 주요재산(이 계약에 따라 을이 갑에 대하여  가지는 납품대금 청구채권을 포함한다)에 대하여 강제경매 등이 실행되어 더  이상의 이 계약 이행이 곤란하게 된 경우   3. 이 계약에 명시된 브랜드나 거래품목의 생산이 중단 또는 종료된 경우   4. 을이 납품한 상품이 관계법령에 저촉되거나, 을이 라이선스권자와 체결 한 라이선스계약이 종료되어 해당 상품의 납품 또는 판매가 불가능하게 된 경우   5. 갑 또는 을이 관계기관에 의하여 영업정지, 영업허가취소 등의 처분을  받은 경우  ② 갑 또는 을이 이 계약의 중요한 사항을 위반한 경우 30일 이상의 기 간을 정하여 상대방에게 대한 서면통보로써 그 시정을 요구하고, 이 기간 내에  시정이 이루어지지 않으면 이 계약을 해지할 수 있다.  ③ 제1항 및 제2항에 해당하지 않는 부득이한 사유로 어느 일방이 이 계약을 해 지하려는 경우에는 해지 3개월 전까지 상대방에게 그 사유를 서면으로 통지하여 야 해지할 수 있다.  ④ 이 조에 의하여 계약이 해지될 경우, 계약 해지에 관하여 책임 있는 당사자는  상대방에 대하여 계약 해지로 인한 손해를 배상한다.","제24조 [계약해지] 갑과 을은 지급불능, 재산 강제경매, 브랜드·거래품목 종료, 법 위반, 영업정지 등의 사유가 발생하면 계약을 해지할 수 있다. 계약 위반 시 30일 내 시정을 요구할 수 있으며, 시정되지 않으면 해지할 수 있다. 부득이한 사유로 해지하려면 3개월 전에 서면 통지해야 하며, 계약 해지로 인해 발생한 손해는 책임 있는 당사자가 배상해야 한다."
제25조 [상계] 제25조에 따라 이 계약이 해지될 경우 이 계약과 관련하여 해지 시점까지 발생 하여 이행기가 도래한 채무를 대등액에서 상계할 수 있다.,"제25조 [상계] 계약이 해지될 경우, 해지 시점까지 발생한 채무 중 이행기가 도래한 금액은 상계할 수 있다."
"제26조 [계약의 유효기간 및 갱신] ① 이 계약의 유효기간은 2023. 3. 1.부터 2024. 1. 15.까지로 한다.   ② 갑 또는 을이 계약기간의 만료일로부터 60일 전까지 서면으로 상대 방에게 계약조건의 변경이나 갱신거절 등 계약의 갱신과 관련한 별도의 의사표 시를 하지 아니하는 경우, 이 계약은 종전과 동일한 조건으로 자동 연장되는 것 으로 본다.  ③ 갑은 을과 을의 납품업자 간 거래에 있어서 불공정거래행위가  지속적으로 발생하고 있음이 객관적으로 확인되는 경우 을과의 계약갱신을  거절할 수 있다.   ④  갑이 을과의 계약 갱신을 거절하는 경우 계약 기간의 만료일로부터  60일 전까지 을에게 계약갱신 거절 사유를 구체적으로 적시하여 서면으로  통지하여야 한다.  ⑤ 을은 제4항의 갱신 거절 통지를 받은 후 갑의 계약갱신 거절 사유가  부당하거나 사실을 오인하였다고 판단할 경우에는 구체적인 증빙 서류를 첨부하 여 갑에게 이의를 신청할 수 있다.   ⑥ 갑은 제4항에 따른 이의 신청이 있은 날부터 14일 안에 을과 협의를  개시하여야 하며, 정당한 사유 없이 협의를 거부하거나 게을리 하여서는 아니  된다.   ⑦ 을은 다음 각 호의 어느 하나에 해당하는 경우 제22조제2항에 따른 대 규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.    1. 제4항에 따른 신청이 있은 날부터 14일 안에 갑이 을과 협의를 시작하지 아 니한 경우   2. 제4항에 따른 신청이 있은 날부터 30일 안에 갑과 을이 합의에 도달하지 아 니한 경우   3. 제4항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 협의 중단의 의사 를 밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우","제26조 [계약의 유효기간 및 갱신] 이 계약의 유효기간은 2024.1.1.~2025.1.1.까지이며, 만료 60일 전까지 계약 변경이나 갱신 거절 의사를 서면으로 통보하지 않으면 자동 연장된다. 갑은 을의 불공정거래가 지속적으로 확인될 경우 계약 갱신을 거절할 수 있으며, 갱신 거절 시 만료 60일 전까지 서면으로 사유를 통보해야 한다. 을이 갱신 거절이 부당하다고 판단하면 증빙 자료와 함께 이의를 제기할 수 있으며, 갑은 14일 내 협의를 시작해야 한다. 협의가 지연되거나 합의되지 않으면 을은 분쟁조정협의회에 조정을 신청할 수 있다."
"제26조의2 [계약의 갱신 기준 등의 사전 통지] ① 갑은 을과의 계약갱신 거절 기준을 사전에 자신의 홈페이지 등  을이 상시 접근가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으 로 을에게 통지하여야 한다. 또한 관련 기준이 변경되었을 경우에도 같은  방법으로 을에게 즉시 통지하여야 한다. ② 을은 갑에게 자신의 매장이 제1항에 따른 계약 갱신 대상에 해당하는 지 여부의 확인을 서면으로 요청할 수 있다.  ③ 갑은 제2항의 요청이 있은 날로부터 14일 이내에 을에게 계약 갱신  대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여야 한다.","제26조의2 [계약의 갱신 기준 등의 사전 통지] 갑은 계약 갱신 거절 기준을 사전에 공지하거나 서면으로 을에게 통지해야 하며, 기준 변경 시에도 즉시 통지해야 한다. 을은 자신의 계약 갱신 여부를 서면으로 요청할 수 있으며, 갑은 14일 이내에 갱신 대상 여부 및 사유를 서면으로 통지해야 한다."
"제27조 [분쟁해결 및 재판관할] ① 이 계약에서 정하지 아니한 사항 또는 이 계약의 내용에 대하여 갑과  을사이에 의견이 다른 경우에는 갑과 을의 합의된 의사에 따르고,  갑과 을사이에 계약 해석과 관련한 합의가 이루어지지 않은 경우에는  일반 상관례 및 관련 법령에 따른다.  ② 제1항에 의해서도 이 계약과 관련한 분쟁이 해결되지 아니한 경우에는 「대 규모유통업에서의 거래 공정화에 관한 법률」 제25조제1항에 따라 한국공정거래  조정원의 대규모유통업거래 분쟁조정협의회에 조정을 신청할 수 있다.  ③ 갑과 을이 제2항에 따른 조정을 신청하지 아니하는 경우, 이 계약에  관한 분쟁의 해결은 통상의 민사재판에 의한다. 이 경우 양 당사자는 합의로써  관할법원을 정할 수 있다.","제27조 [분쟁해결 및 재판관할] 계약에서 정하지 않은 사항이나 해석에 대한 이견은 갑과 을이 협의하며, 합의되지 않을 경우 관련 법령을 따른다. 분쟁이 해결되지 않으면 한국공정거래조정원의 분쟁조정협의회에 조정을 신청할 수 있으며, 조정을 신청하지 않는 경우 통상의 민사재판을 통해 해결한다. 양 당사자는 합의로 관할법원을 정할 수 있으며, 필요 시 한국상사중재원의 중재를 통해 최종 해결할 수도 있다."
"제28조 [계약의 효력] ① 갑과 을은 이 계약을 체결하기 전에 충분한 협의를 거쳤고, 계약 내 용을 모두 숙지하였으며, 이 계약을 증명하기 위하여  2통의 계약서를 작성하고  기명날인하여 각각 1부씩 보관한다.  ② 이 계약서에 기재된 내용만이 갑과 을 사이에 합의된 내용이며, 이  이외의 내용에 대한 당사자 간의 그 어떠한 구두 합의도 당사자를 구속하지 아 니한다. 다만, 이 계약에서 이미 예정된 별도의 서면약정은 이 계약에 우선하여  적용된다.  ③ 이 계약서의 내용은 갑과 을 사이의 서면 합의에 의해서만 변경되거 나 수정될 수 있으며, 그 변경 및 수정은 갑과 을이 해당 서면에 서명  또는 기명날인함과 동시에 그 효력을 발생한다. 2023년 2월 5일 (갑) 주소 : 서울시 성북구 삼선동   (을) 주소 : 서울시 서대문구 창천동     상호 : 주식회사 제니스 상호 : 앰버 오크 ※ 중재에의해분쟁을최종적으로해결하고자하는경우에는제3항을다음과 같이규정하는것도가능함 ③갑과을이제2항에의한조정을신청하지아니하는경우, 다음의중재기관에 의한중재판정으로이계약과관련한분쟁을최종해결하기로합의한다. 중재기관: 한국상사중재원(KCCI) 중재규칙: 위중재기관이정하는중재규칙      대표이사 :  김이수 (인) 대표자 : 이동석 (인) [별지] 을은 갑에게 아래와 같은 조건으로 상품을 납품한다. 1. 납품장소 : 서울특별시 강남구 테헤란로 123, ABC 물류센터 2. 납품기일 : 매월 1회, 매월 15일 3. 납품 대상 상품 내역 브랜드명 상품품목 수량 단가 앰버 오크 블렌디드 위스키 500 100,000원 실버스톤  발렌타인 5년 300 150,000원 블루호라이즌 블랙라벨 9년 200 180,000원 앰버 오크 발렌시아 트윈 50 370,000원 골든리프 글렌피딕 18년 100 260,000원 셀레스티얼  스피리츠 레미 마르탱 25년 30 590,000원","제28조 [계약의 효력] 갑과 을은 계약 체결 전 충분히 협의하고 내용을 숙지하였으며, 계약 증명을 위해 2부를 작성해 각각 보관한다. 계약서에 명시된 내용만이 유효하며, 구두 합의는 인정되지 않는다. 계약 내용 변경은 서면 합의로만 가능하며, 양측이 서명 또는 기명날인한 즉시 효력이 발생한다."
